"FocalAOU","ENV","COMP","SHARED","NONE","n","COMPSC","Focal","Comp"
4330,0.109306063386714,0.00893459501113758,0.152798874665733,0.728960466936416,122,0.0755627982134096,"Rufous Hummingbird","Calliope Hummingbird"
4430,0.122057811533183,0.143496987899175,0.294887674970771,0.439557525596871,188,0.540366764998824,"Scissor-tailed Flycatcher","Eastern Kingbird"
4440,0.0356638951590937,0.0134130688156821,0.0130680581378711,0.937854977887353,1358,0.273306817075646,"Eastern Kingbird","Olive-sided Flycatcher"
4470,0.0928718982367776,0.00839701321652306,0.0400911616739431,0.858639926872756,572,0.0829179764650208,"Western Kingbird","Olive-sided Flycatcher"
4480,0.15922443636101,0.135616304727979,-0.0363687825572053,0.741528041468216,102,0.45996460403363,"Cassin's Kingbird","Ash-throated Flycatcher"
4520,0.0182226361588886,0.33809571486228,-0.00180675746579734,0.645488406444628,1154,0.94885855273335,"Great Crested Flycatcher","Eastern Phoebe"
4540,0.0573612879396593,0.145002998119791,-0.00475470796001826,0.802390421900568,224,0.716544410791894,"Ash-throated Flycatcher","Say's Phoebe"
4560,0.0431749349438275,0.284407559386725,0.00239258981470042,0.670024915854747,1094,0.86820133648454,"Eastern Phoebe","Eastern Kingbird"
4570,0.0908378910764387,0.0913680650464954,-0.0169940220975575,0.834788065974623,356,0.501454875519269,"Say's Phoebe","Western Kingbird"
4590,0.0777961827919266,0.0235145300234433,-0.00232812562616875,0.901017412810799,384,0.232103095220507,"Olive-sided Flycatcher","Western Kingbird"
4610,0.0858511881975118,0.241468097449091,0.0426860274003471,0.62999468695305,1106,0.737714238169875,"Eastern Wood-Pewee","Eastern Kingbird"
4620,0.0579067499787565,0.104392127789033,0.00956099871384637,0.828140123518364,474,0.643209178182938,"Western Wood-Pewee","Western Kingbird"
4640,0.0580790466602614,0.054028770600452,0.00607571027422006,0.881816472465066,114,0.481935800023694,"Cordilleran Flycatcher","Hammond's Flycatcher"
4641,0.0683185990880592,0.233674035365528,0.200477978071361,0.497529387475052,128,0.773773955740106,"Pacific-slope Flycatcher","Western Wood-Pewee"
4650,0.148253312488324,0.332021531293097,-0.0594659506003837,0.579191106818962,612,0.691315682243403,"Acadian Flycatcher","Eastern Wood-Pewee"
4660,0.117666275342387,0.0153322969205,0.00719580537109572,0.859805622366017,794,0.115281665506859,"Willow Flycatcher","Alder Flycatcher"
4670,0.0347179506810398,0.100354645594283,0.0536933340761694,0.811234069648508,602,0.742968213846478,"Least Flycatcher","Willow Flycatcher"
4680,0.0823081734062116,0.0247726488977543,0.0504023599940965,0.842516817701938,202,0.231345336772193,"Hammond's Flycatcher","Cordilleran Flycatcher"
4690,0.0328389472597516,0.00884886506997155,0.00873526089599148,0.949576926774285,214,0.212265038039964,"Dusky Flycatcher","Gray Flycatcher"
4691,0.0664833519343947,0.02462092115204,0.0214139744116494,0.887481752501916,90,0.270249905058581,"Gray Flycatcher","Cordilleran Flycatcher"
4750,0.10333733681737,0.0132579445791391,0.0237231122308344,0.859681606372657,376,0.11370910057717,"Black-billed Magpie","Blue Jay"
4770,0.0364201379118584,0.0370107956637483,0.0234015297034096,0.903167536720984,1248,0.504021859202442,"Blue Jay","Black-billed Magpie"
4780,0.0909620442390377,0.109537792491441,0.0635944489110883,0.735905714358433,238,0.546323599448546,"Steller's Jay","Clark's Nutcracker"
4812,0.246119290994076,0.064988338788189,0.318746218491785,0.37014615172595,72,0.208893426476466,"Western Scrub-Jay","Steller's Jay"
4840,0.0476790238476651,0.0126941779320412,0.0424428385336586,0.897183959686635,216,0.210261797582983,"Gray Jay","Steller's Jay"
4880,0.0909779751686957,0.00606364369180631,0.126766307837984,0.776192073301514,1570,0.0624849808052238,"American Crow","Black-billed Magpie"
4900,0.00380942255048944,0.494014293948353,0.102383266583104,0.399793016918054,372,0.992347848396455,"Fish Crow","Blue Jay"
4910,0.0644392161560148,0.0344812127520937,0.00321986180219207,0.897859709289699,164,0.348575245100532,"Clark's Nutcracker","Gray Jay"
4940,0.0196991386782548,0.0828077440973537,0.0620497779626958,0.835443339261696,604,0.807826185473058,"Bobolink","Brown-headed Cowbird"
4950,0.0334182859265187,0.00125151476176327,0.0174057316127257,0.947924467698992,1712,0.0360981239268061,"Brown-headed Cowbird","Bullock's Oriole"
4970,0.145312233169142,0.101301087861015,-0.020540601398119,0.773927280367962,298,0.410768921313167,"Yellow-headed Blackbird","Red-winged Blackbird"
4980,0.0129725355235552,0.135595108452683,0.0396169068309553,0.811815449192807,1672,0.912682632797017,"Red-winged Blackbird","Brown-headed Cowbird"
5010,0.052402508001637,0.344701008523826,-0.00547439039418429,0.608370873868722,1092,0.868038166823242,"Eastern Meadowlark","Brown-headed Cowbird"
5011,0.13167459837045,0.088297828762359,0.247631488620083,0.532396084247108,708,0.401404075561929,"Western Meadowlark","Brown-headed Cowbird"
5060,0.0557064279465309,0.26439183712437,0.0524268714911749,0.627474863437924,904,0.825970853249729,"Orchard Oriole","Brown-headed Cowbird"
5070,0.0569072300810876,0.0686024168762495,0.0846622079448286,0.789828145097834,950,0.546590788352457,"Baltimore Oriole","Brown-headed Cowbird"
5080,0.0937988525229067,0.199307183886308,0.00291346019682909,0.703980503393956,364,0.679983211290978,"Bullock's Oriole","Brown-headed Cowbird"
5100,0.0697550814303723,0.197094265521354,0.0569948478190896,0.676155805229184,524,0.738597518685361,"Brewer's Blackbird","Brown-headed Cowbird"
5110,0.0827506537660632,0.154414268760338,0.0935771057788808,0.669257971694718,1356,0.651083925546151,"Common Grackle","Brown-headed Cowbird"
5120,0.0582445316311221,0.230656458951744,0.0303770872073044,0.68072192220983,218,0.798392759008502,"Great-tailed Grackle","Brown-headed Cowbird"
5170,0.11643870854363,0.023520828448683,0.0182152638025998,0.841825199205087,456,0.168054488848264,"Purple Finch","House Finch"
5180,0.0794683339084071,0.239629866500829,-0.000496276035229615,0.681398075625993,180,0.750959629961903,"Cassin's Finch","House Finch"
5190,0.0128004594389008,0.0118288384718343,0.00395279669511183,0.971417905394153,1426,0.480275098165851,"House Finch","Pine Siskin"
5210,0.082295269127485,0.0432737909504035,0.0751980555256193,0.799232884396492,278,0.344621445151867,"Red Crossbill","Purple Finch"
5220,0.0741262690892062,0.147594704433551,0.0954358322266103,0.682843194250633,94,0.665677685284031,"White-winged Crossbill","Purple Finch"
5290,0.161197906680494,0.00453877697666874,0.0557919621088959,0.778471354233941,1342,0.0273854699908047,"American Goldfinch","Pine Siskin"
5300,0.186687419889559,0.0149620379885791,0.0027999964192286,0.795550545702633,208,0.0741982554578499,"Lesser Goldfinch","House Finch"
5330,0.0783977090052495,0.00755115145694496,0.0268747346152439,0.887176404922562,444,0.087856330105347,"Pine Siskin","Lesser Goldfinch"
5400,0.0843955141026599,0.232028121203745,0.103891050072694,0.579685314620901,748,0.733283153703305,"Vesper Sparrow","Song Sparrow"
5460,0.0884770590649249,0.277554073640141,-0.0462431541753868,0.680212021470321,862,0.758279962660399,"Grasshopper Sparrow","Chipping Sparrow"
5480,0.159714437218096,0.00753491074748819,0.026633908801744,0.806116743232672,106,0.0450519588814105,"Le Conte's Sparrow","Savannah Sparrow"
5520,0.0652256720855099,0.0524363784114101,0.147455569656055,0.734882379847025,602,0.445652427354075,"Lark Sparrow","Chipping Sparrow"
5540,0.178544701481081,0.114718865642075,-0.0713088448946088,0.778045277771453,218,0.391180079978701,"White-crowned Sparrow","Lincoln's Sparrow"
5580,0.0329500348072386,0.420147908510898,0.165808047333746,0.381094009348117,266,0.927278339499981,"White-throated Sparrow","Chipping Sparrow"
5600,0.137499432001148,0.106814559721888,0.0848952663630702,0.670790741913894,1458,0.437201975083674,"Chipping Sparrow","Lark Sparrow"
5610,0.0888706693401027,0.188646595796231,0.240596442148675,0.481886292714991,272,0.679765259662515,"Clay-colored Sparrow","Chipping Sparrow"
5620,0.0861349032108703,0.21681303335268,-0.0575585434600291,0.754610606896478,218,0.715677537903278,"Brewer's Sparrow","Lark Sparrow"
5630,0.0452698160467562,0.0438484207905427,0.0581988879051787,0.852682875257522,948,0.492025227907008,"Field Sparrow","Swamp Sparrow"
5730,0.217140674897162,0.0236975006450514,-0.00222804824687398,0.76138987270466,140,0.0983959481992409,"Black-throated Sparrow","Black-chinned Sparrow"
5780,0.140619172389397,0.0625847018995732,0.148240809289294,0.648555316421736,136,0.307989707964787,"Cassin's Sparrow","Lark Sparrow"
5810,0.168346019306753,0.0575639700823469,0.0759600277561655,0.698129982854735,1262,0.254809316923125,"Song Sparrow","Lark Sparrow"
5850,0.0983091520288728,0.0891512540325239,0.0202817971273836,0.79225779681122,166,0.475573780648513,"Fox Sparrow","Lincoln's Sparrow"
5870,0.0419497309043861,0.0834748745116937,0.0990351991336386,0.775540195450282,952,0.665538266871773,"Eastern Towhee","Savannah Sparrow"
5880,0.0670410205753887,0.122401329998754,-0.0284411001369467,0.838998749562804,342,0.646113868561028,"Spotted Towhee","Green-tailed Towhee"
5900,0.0243317759697547,0.159477346269777,0.0212866205585368,0.794904257201932,176,0.867624763813155,"Green-tailed Towhee","Spotted Towhee"
5930,0.0460505634771129,0.180450740529399,0.146338805200195,0.627159890793293,1118,0.79668742447598,"Northern Cardinal","Rose-breasted Grosbeak"
5950,0.0407783543384503,0.0329619715878481,0.0384488097696899,0.887810864304012,702,0.447000622438159,"Rose-breasted Grosbeak","Blue Grosbeak"
5960,0.0944562081025141,0.0428628517861273,0.0268354021214612,0.835845537989897,370,0.312140585734324,"Black-headed Grosbeak","Blue Grosbeak"
5970,0.153411197938707,0.0311706686713201,0.0281881909153478,0.787229942474625,752,0.168871781631592,"Blue Grosbeak","Rose-breasted Grosbeak"
5980,0.347901593966028,0.00533403363596691,0.0180555612766432,0.628708811121362,1132,0.0151004972861259,"Indigo Bunting","Pyrrhuloxia"
5990,0.075060594342792,0.061766303081428,-0.0205794645119418,0.883752567087722,280,0.451419306029624,"Lazuli Bunting","Black-headed Grosbeak"
6010,0.0845858111820705,0.13569048372111,0.295110760536839,0.484612944559981,160,0.61600129864519,"Painted Bunting","Blue Grosbeak"
6040,0.203050331384292,0.134747503768347,-0.0487623555048374,0.710964520352199,588,0.398899844066375,"Dickcissel","Blue Grosbeak"
6050,0.149634584964252,0.176292631667012,0.0893802229523343,0.584692560416402,140,0.540895705148982,"Lark Bunting","Lark Sparrow"
6070,0.0814150680588027,0.000312614717858123,0.0142037753102598,0.90406854191308,352,0.00382507746747712,"Western Tanager","Hepatic Tanager"
6080,0.116763223521126,0.0115562937019479,0.0212341892177375,0.850446293559189,796,0.0900587373770909,"Scarlet Tanager","Summer Tanager"
6100,0.159875760020852,9.18962572703241e-05,0.0157226241768581,0.82430971954502,532,0.000574467735593701,"Summer Tanager","Hepatic Tanager"
6120,0.0406703363472087,0.162616993219759,-0.00764567614712816,0.80435834658016,1180,0.799936688460405,"Cliff Swallow","Barn Swallow"
6130,0.126762483598919,0.0338986699609708,0.0574918514118811,0.781846995028229,1644,0.210994812435069,"Barn Swallow","Violet-green Swallow"
6140,0.0419178134995685,0.117175338408751,0.0289991379375574,0.811907710154123,1318,0.736520315319892,"Tree Swallow","Northern Rough-winged Swallow"
6150,0.0912146578869775,0.0867232497638869,-0.00382280136907474,0.82588489371821,386,0.48737928251943,"Violet-green Swallow","Barn Swallow"
6160,0.0399579440828164,0.250146805777094,-0.0260010365702185,0.735896286710308,562,0.862263737142836,"Bank Swallow","Tree Swallow"
6170,0.00953599641754288,0.0592639231464503,0.00689123478649709,0.92430884564951,1324,0.861395238861099,"Northern Rough-winged Swallow","Tree Swallow"
6240,0.181588615804513,0.321952018037646,-0.0913082197625538,0.587767585920394,1246,0.639376440350126,"Red-eyed Vireo","Warbling Vireo"
6270,0.0703038907852856,0.0519173820577022,0.00701390639744263,0.87076482075957,1124,0.424781880028349,"Warbling Vireo","Blue-headed Vireo"
6280,0.0401603030373465,0.108322149913937,-0.0215906275729348,0.873108174621651,806,0.729528289443583,"Yellow-throated Vireo","Warbling Vireo"
6290,0.019794246374918,0.181038780086216,-0.00658773487458267,0.805754708413448,408,0.901439286537124,"Blue-headed Vireo","Yellow-throated Vireo"
6291,0.0901943057816302,0.1287626337041,0.112653324817693,0.668389735696577,138,0.588072860383088,"Plumbeous Vireo","Warbling Vireo"
6292,0.100774220591887,0.0180903273754697,0.041122520003583,0.84001293202906,120,0.152192791583558,"Cassin's Vireo","Warbling Vireo"
6310,0.0922438983956203,0.090794238494864,0.0950807634084827,0.721881099701033,608,0.496040005855109,"White-eyed Vireo","Warbling Vireo"
6330,0.192838633773522,0.00910957355991474,0.0258378845778871,0.772213908088676,232,0.0451084645919827,"Bell's Vireo","Yellow-throated Vireo"
6360,0.0185303097697708,0.0236004935739659,0.0232753380804834,0.93459385857578,662,0.560171933618598,"Black-and-white Warbler","Prothonotary Warbler"
6370,0.203806547437699,0.086386691364268,-0.0392558705030743,0.749062631701107,270,0.29768678181789,"Prothonotary Warbler","Black-and-white Warbler"
6380,0.0382160077987301,0.0757918543074196,0.0142041804541166,0.871787957439734,112,0.664794979111632,"Swainson's Warbler","Louisiana Waterthrush"
6390,0.0412230475980425,0.352721217239968,-0.0163498548618954,0.622405590023885,302,0.895358173027361,"Worm-eating Warbler","Common Yellowthroat"
6410,0.0436762317087886,0.0125570656027224,-0.000962911187376079,0.944729613875865,332,0.223303028687097,"Blue-winged Warbler","Pine Warbler"
6450,0.0226001022105454,0.410766502755545,0.0119912022578491,0.554642192776061,312,0.947849922094681,"Nashville Warbler","Yellow Warbler"
6460,0.0470849101596876,0.185724557635271,0.0499378645293304,0.717252667675711,296,0.797753456482463,"Orange-crowned Warbler","Yellow Warbler"
6480,0.0229033113105144,0.328533445539577,0.0265741654448104,0.621989077705098,756,0.934829493887334,"Northern Parula","Common Yellowthroat"
6520,0.00863408901483945,0.0380857901326031,0.0346560821989827,0.918624038653575,1308,0.815194534480895,"Yellow Warbler","Yellow-breasted Chat"
6540,0.0118807593035051,0.277184236415474,0.0753713132591283,0.635563691021892,224,0.958899349698311,"Black-throated Blue Warbler","American Redstart"
6570,0.0319143849221888,0.251560017184858,0.0413716839678891,0.675153913925064,268,0.887417048294409,"Magnolia Warbler","American Redstart"
6590,0.110722384257072,0.375266696773191,0.0249698596914776,0.489041059278259,434,0.772171045443349,"Chestnut-sided Warbler","Yellow Warbler"
6620,0.0365183819422751,0.411018317284008,0.0188844465246778,0.533578854249039,266,0.918401369082336,"Blackburnian Warbler","Yellow Warbler"
6630,0.0793862590186273,0.0529484477612173,-0.026315782086986,0.893981075307141,354,0.40011006220238,"Yellow-throated Warbler","Prothonotary Warbler"
6650,0.145556162133233,0.0863773855283221,0.00266553889319707,0.765400913445248,154,0.372422990978291,"Black-throated Gray Warbler","Yellow-breasted Chat"
6670,0.0644386553707966,0.573588852273076,-0.0517903585205637,0.413762850876691,382,0.899003327287945,"Black-throated Green Warbler","Common Yellowthroat"
6710,0.0147032218996971,0.37988289522531,0.0819774180248797,0.523436464850113,610,0.962737609709064,"Pine Warbler","Common Yellowthroat"
6730,0.0424925148827442,0.154106850022205,0.10503718900285,0.698363446092201,460,0.783862400047486,"Prairie Warbler","Common Yellowthroat"
6740,0.0758683636993811,0.516430570158095,-0.0162731808758798,0.423974247018404,764,0.871908660707404,"Ovenbird","Common Yellowthroat"
6760,0.0441058275997775,0.0104729983997207,0.00603891712693884,0.939382256873563,454,0.191887571927929,"Louisiana Waterthrush","Swainson's Warbler"
6770,0.108611649746249,0.00314575933643008,0.0426254344780092,0.845617156439312,448,0.0281481054567292,"Kentucky Warbler","Ovenbird"
6790,0.0427590146695648,0.416955150951526,0.13293207159979,0.407353762779119,284,0.906987824463064,"Mourning Warbler","Common Yellowthroat"
6800,0.16194912494023,0.0441798200865521,0.0694939124207453,0.724377142552473,228,0.214330986270811,"MacGillivray's Warbler","Common Yellowthroat"
6810,0.118135599079001,0.0217604481556574,0.0475472559555597,0.812556696809782,1504,0.155547269460423,"Common Yellowthroat","Orange-crowned Warbler"
6830,0.142528498285617,0.00021447498807417,0.0324017012649968,0.824855325461312,788,0.00150252571566477,"Yellow-breasted Chat","MacGillivray's Warbler"
6840,0.00525108978455291,0.385387471157146,0.139717062400526,0.469644376657776,452,0.986557676815381,"Hooded Warbler","Common Yellowthroat"
6850,0.0127999447397403,0.184605318068908,0.0503924806136221,0.752202256577729,298,0.935159050181212,"Wilson's Warbler","Yellow Warbler"
6860,0.0209723998061732,0.092207594920866,0.105951570983724,0.780868434289236,214,0.81469870309896,"Canada Warbler","American Redstart"
7020,0.0367860540087191,0.0374558818575515,-0.00211617076662091,0.92787423490035,146,0.504511115187237,"Sage Thrasher","Northern Mockingbird"
7030,0.042895895295991,0.105421774528998,0.202007245080082,0.649675085094929,1076,0.710783648727713,"Northern Mockingbird","Gray Catbird"
7040,0.147913769495603,0.113748579997557,0.0461862531606605,0.692151397346179,1266,0.434715121292337,"Gray Catbird","Brown Thrasher"
7050,0.17157150018814,0.105156792543734,0.0196336487906448,0.703638058477481,1192,0.38000014926418,"Brown Thrasher","Gray Catbird"
7150,0.0718089137759415,0.0615366939369793,0.00254035135046451,0.864114040936615,316,0.461482721421627,"Rock Wren","House Wren"
7180,0.0509053707360148,0.139677380814194,0.267122887857848,0.542294360591944,852,0.732896233673046,"Carolina Wren","House Wren"
7190,0.167962074422111,0.0773465303706461,0.0244204145954061,0.730270980611836,276,0.315302964753276,"Bewick's Wren","House Wren"
7210,0.0659948220740903,0.0604020143059695,0.00842415143164708,0.865179012188293,1256,0.477875997816496,"House Wren","Carolina Wren"
7221,0.119362526271103,0.107233566780684,0.0919470211150834,0.68145688583313,112,0.473236609406926,"Pacific Wren","House Wren"
7222,0.0340784305660105,0.287608504074825,0.0397676108723395,0.638545454486825,274,0.894063367528249,"Winter Wren","House Wren"
7240,0.0470868598081249,0.1289049962319,0.116107416734242,0.707900727225732,276,0.732448643547369,"Sedge Wren","House Wren"
7260,0.0131821629804062,0.101744595213372,0.0100538564579154,0.875019385348307,430,0.88529944472827,"Brown Creeper","White-breasted Nuthatch"
7270,0.0273849731001079,0.00739156459450419,0.0102653783786552,0.954958083926733,1188,0.212544579895007,"White-breasted Nuthatch","Brown-headed Nuthatch"
7280,0.0568766819231593,0.157918494206324,0.0141890721640225,0.771015751706494,584,0.735205031378951,"Red-breasted Nuthatch","White-breasted Nuthatch"
7290,0.190032803396746,0.176292832125952,-0.0848375710257157,0.718511935503017,200,0.481246232943555,"Brown-headed Nuthatch","White-breasted Nuthatch"
7310,0.0579343468715631,0.0955176834566997,0.166875636985111,0.679672332686626,918,0.622459561156469,"Tufted Titmouse","Black-capped Chickadee"
7350,0.123139314303029,0.002160625918187,0.0577316977766137,0.81696836200217,896,0.0172436308778155,"Black-capped Chickadee","Mountain Chickadee"
7360,0.0998492094185388,0.0673152865317285,-0.0509624402119753,0.883797944261708,560,0.402688897239013,"Carolina Chickadee","Black-crested Titmouse"
7380,0.0771823809502635,0.00482361606519727,0.0539768486754109,0.864017154309128,222,0.0588202843785663,"Mountain Chickadee","Juniper Titmouse"
7480,0.0925011560909039,0.0841284824492523,-0.0459757704030136,0.869346131862857,320,0.476298786231881,"Golden-crowned Kinglet","Ruby-crowned Kinglet"
7510,0.167862761540848,0.00205850874462638,0.000757845279623926,0.829320884434902,990,0.0121144853800116,"Blue-gray Gnatcatcher","Black-tailed Gnatcatcher"
7540,0.159369980330403,0.0378810308626941,-0.00149335942904055,0.804242348235943,192,0.192044799332414,"Townsend's Solitaire","Mountain Bluebird"
7550,0.0900017900425016,0.251556732732952,0.0711697214012891,0.587271755823258,962,0.736496722988609,"Wood Thrush","Eastern Bluebird"
7560,0.0176671329877155,0.758174218134032,0.0191316485884211,0.205027000289831,516,0.977228420524155,"Veery","American Robin"
7580,0.0907220981374924,0.125727977995431,0.167852095765033,0.615697828102043,368,0.580863634892976,"Swainson's Thrush","Hermit Thrush"
7590,0.151313001444661,0.0487063894522552,-0.0359280436425558,0.835908652745639,568,0.24350833803587,"Hermit Thrush","Swainson's Thrush"
7610,0.312299994630642,0.105622254333347,0.046745639015925,0.535332112020087,1638,0.252731828935118,"American Robin","Eastern Bluebird"
7660,0.0977944856385794,0.0248798173833242,0.165621653462595,0.711704043515501,1164,0.202811972600993,"Eastern Bluebird","Veery"
7670,0.101252954646615,0.145564266569902,0.0501857626717585,0.702997016111725,166,0.589765437972449,"Western Bluebird","American Robin"
7680,0.0589204680578175,0.283861550043942,-0.0237064451839901,0.68092442708223,268,0.828110971561157,"Mountain Bluebird","American Robin"
