"FocalAOU","ENV","COMP","SHARED","NONE"
4640,0.0822867961900315,0.400191385884378,0.0599741552869456,0.457547662638645
4680,0.145900686717837,0.201856088561802,0.0968600765952449,0.555383148125117
4690,0.114552737671345,0.265882741790773,0.0399434253521579,0.579621095185724
4780,0.0357163989957436,0.38585946723623,0.0232298973039197,0.555194236464106
4840,0.127177439368743,0.124314986541287,0.0321791781473534,0.716328395942617
5210,0.105785086452543,0.0815646667797936,0.190769417957614,0.621880828810049
5220,0.407426270316179,0.0327131441969564,0.000698655710062002,0.559161929776803
5330,0.046558570434116,0.211725545889743,0.127529529628219,0.614186354047922
5540,0.143332747996666,0.157096684096411,0.0510921515258441,0.648478416381079
5830,0.20328594471516,0.152052758114522,-0.0221954720044039,0.666856769174722
5850,0.117658844769436,0.295463135389342,-0.0671266957688696,0.654004715610091
6160,0.0247741821331217,0.1194086720204,-0.00497583929241574,0.860792985138894
6291,0.208073145553458,0.0381504847219913,0.0827353491979953,0.671041020526555
6450,0.0906523343853013,0.400141028312537,-0.0707575958476938,0.579964233149855
6460,0.131069754491721,0.175061477127444,0.0357485780724755,0.65812019030836
6470,0.0435417384432541,0.0810449302279818,0.00157522726073918,0.873838104068025
6800,0.119396098518566,0.0642771309479764,0.0475551207135216,0.768771649819937
7260,0.0263775469351925,0.0176447355945687,0.00293410422233615,0.953043613247903
7280,0.02125959350546,0.555386135135779,0.0215060123972582,0.401848258961502
7480,0.08828564936752,0.120019106157718,0.0726159763414517,0.71907926813331
7490,0.0363755253683039,0.513255042803692,0.146299175865924,0.304070255962079
7540,0.153560770496423,0.0350131545308651,0.0620947163319249,0.749331358640787
7580,0.0235389072734773,0.339777925019108,0.151977715814544,0.484705451892871
7590,0.0247004056909947,0.271522460746389,-0.0144388911270634,0.718216024689679
4330,0.195135396953617,0.163587196747444,0.0830265631983397,0.5582508431006
4360,0.0650693520652214,0.53163067117257,0.0248233146726313,0.378476662089578
4570,0.0514499358515472,0.0700831236758193,-0.0205579135535915,0.899024854026225
4970,0.0854034510985084,0.138418997002597,-0.0231796327643088,0.799357184663203
5180,0.0384893497365844,0.251767976318121,0.0137541271889093,0.695988546756386
6150,0.106682293276876,0.295063098727768,0.105404275609343,0.492850332386014
6870,0.121025481317702,0.103259449511767,0.00679462236570319,0.768920446804828
4590,0.0778038448634087,0.468207349973477,0.0402770842011912,0.413711720961923
4660,0.0305388424231334,0.30728859104367,0.208411043430993,0.453761523102203
4661,0.0489824703684382,0.557996674353115,0.0881792320762161,0.304841623202231
5400,0.0918315939314865,0.452838699554029,-0.0484171589266367,0.503746865441122
7680,0.0913916947770954,0.359791119490075,0.0587626012828054,0.490054584450024
5480,0.060397918453669,0.148634954319653,0.123441925756521,0.667525201470157
5840,0.0790181764468995,0.0782464220956418,0.0176379192545786,0.82509748220288
6260,0.0447106538398228,0.08763518150873,0.0168962692205453,0.850757895430902
6610,0.13816830307644,0.436429194577924,0.248801391322629,0.176601111023007
6750,0.0864177133191256,0.163155663679774,0.0710453040467428,0.679381318954357
6780,0.316102788937429,0.000222437314390644,0.00162989084433631,0.682044882903844
6790,0.0448980900661682,0.314594555870694,0.0968873149261986,0.54362003913694
7400,0.108103549737708,0.441060441898137,-0.0838398487272308,0.534675857091385
6570,0.00920510477196312,0.299688043459625,0.0154125533599965,0.675694298408415
6860,0.0846340197919134,0.00289575868323043,-0.00227759267026307,0.914747814195119
3120,0.319241784933158,0.130409809964638,0.0514995942440131,0.498848810858191
6320,0.116159755221053,0.116803932667971,-0.00628904314442613,0.773325355255402
6650,0.0886862153586924,0.133226777384813,0.116128036635573,0.661958970620922
7410,0.21150500465455,0.529623840979907,-0.0859301218876186,0.344801276253162
7430,0.53366526609643,0.00204485776067576,0.00355408719094724,0.460735788951947
4691,0.13520243026612,0.521092112433232,-0.0525222466738603,0.396227703974509
4910,0.0860261782115731,0.144710878311792,0.0302561833584221,0.739006760118213
5520,0.0415874155990933,0.433476588353692,0.0640635048687282,0.460872491178487
7150,0.0255861291499461,0.227288786730535,0.0342878340969823,0.712837250022536
7221,0.00485146408144044,0.414837480408063,0.16931625058573,0.410994804924767
7670,0.187199944875965,0.250554045470319,0.0017878877253838,0.560458121928332
5460,0.113601450254548,0.315790833137893,-0.0398181587636449,0.610425875371204
4810,0.208930077829582,0.216148788240661,0.0875649790334452,0.487356154896311
5300,0.108426564469082,0.115950590857143,0.0138914824444199,0.761731362229354
5911,0.431599317748453,0.016164868833567,0.153665933686645,0.398569879731335
6690,0.137646189912699,0.491366301231941,0.10175246265757,0.26923504619779
7190,0.00747475935781206,0.339075260532639,0.0499097885876654,0.603540191521883
7420,0.0961943115566828,0.28878513589247,-0.0708014113160933,0.685821963866941
7030,0.0945703619472742,0.377022579342339,0.126503204950362,0.401903853760024
5880,0.0323742980697411,0.285950058895061,0.103467583611435,0.578208059423763
5900,0.0290115218445838,0.39802216318656,-0.00244988134173879,0.575416196310595
4540,0.0401487749412147,0.3105434196253,-0.0161903376820439,0.665498143115529
5040,0.152275276874122,0.124281601072894,0.125455566729049,0.597987555323935
7331,0.1912331872096,0.000125426507201765,0.172394748969902,0.636246637313296
7380,0.0594799004066452,0.392100946724461,0.0659744679826391,0.482444684886254
5730,0.128072066180167,0.366345416240629,0.297696398872585,0.20788611870662
4480,0.11147402797113,0.282466975827157,0.0317409437496113,0.574318052452102
6050,0.0998701823820213,0.297036960815914,0.330135644980306,0.272957211821758
6292,0.133849619440683,0.130136054372128,0.0846011752527544,0.651413150934435
4290,0.0863230296856489,0.00315289383566052,0.0186067566392114,0.891917319839479
4320,0.0770147720581238,0.496982349801957,0.118282449866773,0.307720428273146
7020,0.0376718875044068,0.37163112942837,0.222275224985402,0.368421758081822
4021,0.0373892270400872,0.50594022137363,0.0730595022318369,0.383611049354446
4920,0.146408926267582,0.207798762101468,0.0992725060170454,0.546519805613905
6440,0.0581390127305146,0.134808974972474,0.0153029488501596,0.791749063446851
3880,0.0967544406947299,0.122760630755852,0.121215366785542,0.659269561763876
6360,0.0567722536558961,0.25421326671873,-0.0395175018523146,0.728531981477688
6390,0.0302137562817859,0.0946549808762694,0.0238386255102063,0.851292637331738
6410,0.0674638759773024,0.0144389075005425,-0.00246500084206533,0.920562217364221
6760,0.091868990804749,0.0123148342651277,-0.0118661714358054,0.907682346365929
4650,0.121569954776672,0.225453814244355,-0.0134651296708743,0.666441360649848
6540,0.0789388598223704,0.208121442765109,-0.0153109251439878,0.728250622556508
6840,0.0160183527289661,0.30243238568508,0.063976832051584,0.61757242953437
7222,0.0342659132612957,0.562718513733263,0.0113411657510227,0.391674407254418
6620,0.0839623619627825,0.279110857805871,-0.0249708377361356,0.661897617967482
4060,0.0614021527759982,0.0619816328422054,0.00294684567295021,0.873669368708846
6370,0.0809035147085574,0.116017593868171,-0.00446727124975375,0.807546162673025
6380,0.225888609613191,2.55625928481384e-05,0.0150543145838553,0.759031513210106
6630,0.115732855181846,0.272024148381519,-0.0286642923434123,0.640907288780047
6770,0.0385472075825756,0.136865191587494,0.141063513779598,0.683524087050333
6330,0.0820979045771266,0.507515948155528,-0.056398349682941,0.466784496950286
7240,0.0628435080852567,0.378311103400518,0.00123102969564359,0.557614358818582
7000,0.163947102821555,0.00263372992945296,-0.00163774533824064,0.835056912587233
5491,0.154163346085581,0.0661928400273833,0.0668764040517527,0.712767409835283
6500,0.242815734275142,0.00540040802721806,0.00594434917668997,0.74583950852095
6720,0.529117598690792,0.183550814306897,-0.128663006020414,0.415994593022725
6600,0.272586534683161,0.00060955286552955,0.0105250300879861,0.716278882363324
5940,0.157368124371107,0.308108268608604,0.00151778231474148,0.533005824705548
