"det","occ","stateroute"
0.999999998696686,0.999999993386187,2001
0.999999998696686,0.999999993386187,2001
0.498771786597192,8.06024905273604e-09,2002
0.498771786597192,8.06024905273604e-09,2003
0.498771786597192,8.06024905273604e-09,2004
0.498771786597192,8.06024905273604e-09,2005
0.498771786597192,8.06024905273604e-09,2006
0.498771786597192,8.06024905273604e-09,2007
0.498771786597192,8.06024905273604e-09,2008
0.498771786597192,8.06024905273604e-09,2009
0.999999998696686,0.999999993386187,2010
0.999999998696686,0.999999993386187,2010
0.498771786597192,8.06024905273604e-09,2011
0.498771786597192,8.06024905273604e-09,2012
0.498771786597192,8.06024905273604e-09,2013
0.999999998696686,0.999999993386187,2014
0.999999998696686,0.999999993386187,2014
0.498771786597192,8.06024905273604e-09,2015
0.498771786597192,8.06024905273604e-09,2016
0.498771786597192,8.06024905273604e-09,2017
0.498771786597192,8.06024905273604e-09,2018
0.498771786597192,8.06024905273604e-09,2019
0.498771786597192,8.06024905273604e-09,2020
0.498771786597192,8.06024905273604e-09,2021
0.466655724070424,0.999728973717075,2022
0.466655724070424,0.999728973717075,2022
0.498771786597192,8.06024905273604e-09,2023
0.999999998696686,0.999999993386187,2024
0.999999998696686,0.999999993386187,2024
1,1,2025
0.498771786597192,8.06024905273604e-09,2026
0.498771786597192,8.06024905273604e-09,2027
0.498771786597192,8.06024905273604e-09,2028
0.999999998696686,0.999999993386187,2029
0.999999998696686,0.999999993386187,2029
0.498771786597192,8.06024905273604e-09,2030
0.498771786597192,8.06024905273604e-09,2031
0.498771786597192,8.06024905273604e-09,2032
0.498771786597192,8.06024905273604e-09,2033
0.498771786597192,8.06024905273604e-09,2034
0.498771786597192,8.06024905273604e-09,2035
0.498771786597192,8.06024905273604e-09,2036
0.498771786597192,8.06024905273604e-09,2037
0.498771786597192,8.06024905273604e-09,2038
0.498771786597192,8.06024905273604e-09,2039
0.498771786597192,8.06024905273604e-09,2040
0.498771786597192,8.06024905273604e-09,2042
0.999999998696686,0.999999993386187,2043
0.999999998696686,0.999999993386187,2043
0.498771786597192,8.06024905273604e-09,2044
0.999999998696686,0.999999993386187,2045
0.999999998696686,0.999999993386187,2045
0.498771786597192,8.06024905273604e-09,2046
0.999999998696686,0.999999993386187,2047
0.999999998696686,0.999999993386187,2047
0.498771786597192,8.06024905273604e-09,2048
0.498771786597192,8.06024905273604e-09,2049
0.999999998696686,0.999999993386187,2050
0.999999998696686,0.999999993386187,2050
0.498771786597192,8.06024905273604e-09,2051
0.498771786597192,8.06024905273604e-09,2052
0.498771786597192,8.06024905273604e-09,2053
0.498771786597192,8.06024905273604e-09,2054
0.498771786597192,8.06024905273604e-09,2055
0.498771786597192,8.06024905273604e-09,2056
0.999999998696686,0.999999993386187,2057
0.999999998696686,0.999999993386187,2057
0.498771786597192,8.06024905273604e-09,2058
0.999999998696686,0.999999993386187,2059
0.999999998696686,0.999999993386187,2059
0.999999998696686,0.999999993386187,2060
0.999999998696686,0.999999993386187,2060
0.498771786597192,8.06024905273604e-09,2061
0.498771786597192,8.06024905273604e-09,2062
0.498771786597192,8.06024905273604e-09,2063
0.498771786597192,8.06024905273604e-09,2064
0.866857874354563,0.999485551057531,2065
0.866857874354563,0.999485551057531,2065
0.498771786597192,8.06024905273604e-09,2066
0.498771786597192,8.06024905273604e-09,2067
0.498771786597192,8.06024905273604e-09,2068
0.498771786597192,8.06024905273604e-09,2069
0.498771786597192,8.06024905273604e-09,2070
0.498771786597192,8.06024905273604e-09,2071
0.800012708040489,0.999772886154693,2072
0.800012708040489,0.999772886154693,2072
0.498771786597192,8.06024905273604e-09,2073
0.498771786597192,8.06024905273604e-09,2102
0.999999998696686,0.999999993386187,2105
0.999999998696686,0.999999993386187,2105
0.498771786597192,8.06024905273604e-09,2106
0.999999998696686,0.999999993386187,2109
0.999999998696686,0.999999993386187,2109
0.999999998696686,0.999999993386187,2111
0.999999998696686,0.999999993386187,2111
0.498771786597192,8.06024905273604e-09,2137
0.498771786597192,8.06024905273604e-09,2140
0.498771786597192,8.06024905273604e-09,2142
0.999999998696686,0.999999993386187,2156
0.999999998696686,0.999999993386187,2156
0.999999998696686,0.999999993386187,2162
0.999999998696686,0.999999993386187,2162
0.999999998696686,0.999999993386187,2164
0.999999998696686,0.999999993386187,2164
0.498771786597192,8.06024905273604e-09,2201
0.498771786597192,8.06024905273604e-09,2203
0.866857874352357,0.999485551058034,2204
0.866857874352357,0.999485551058034,2204
0.999999998696686,0.999999993386187,2205
0.999999998696686,0.999999993386187,2205
0.498771786597192,8.06024905273604e-09,2206
0.498771786597192,8.06024905273604e-09,2207
0.498771786597192,8.06024905273604e-09,2208
0.498771786597192,8.06024905273604e-09,2209
0.498771786597192,8.06024905273604e-09,2210
0.999999998696686,0.999999993386187,2211
0.999999998696686,0.999999993386187,2211
0.999999998696686,0.999999993386187,2212
0.999999998696686,0.999999993386187,2212
1,1,2213
0.498771786597192,8.06024905273604e-09,2214
0.498771786597192,8.06024905273604e-09,2215
0.498771786597192,8.06024905273604e-09,2216
0.498771786597192,8.06024905273604e-09,2217
0.498771786597192,8.06024905273604e-09,2218
0.498771786597192,8.06024905273604e-09,2306
0.498771786597192,8.06024905273604e-09,2750
0.498771786597192,8.06024905273604e-09,2751
0.498771786597192,8.06024905273604e-09,2752
0.498771786597192,8.06024905273604e-09,2753
0.498771786597192,8.06024905273604e-09,2900
0.498771786597192,8.06024905273604e-09,2901
0.498771786597192,8.06024905273604e-09,4001
0.498771786597192,8.06024905273604e-09,4002
0.498771786597192,8.06024905273604e-09,4003
0.498771786597192,8.06024905273604e-09,4004
0.498771786597192,8.06024905273604e-09,4005
0.498771786597192,8.06024905273604e-09,4006
0.498771786597192,8.06024905273604e-09,4007
0.498771786597192,8.06024905273604e-09,4008
0.498771786597192,8.06024905273604e-09,4009
0.498771786597192,8.06024905273604e-09,4010
0.498771786597192,8.06024905273604e-09,4011
0.498771786597192,8.06024905273604e-09,4012
0.498771786597192,8.06024905273604e-09,4013
0.498771786597192,8.06024905273604e-09,4014
0.498771786597192,8.06024905273604e-09,4015
0.498771786597192,8.06024905273604e-09,4016
0.498771786597192,8.06024905273604e-09,4017
0.498771786597192,8.06024905273604e-09,4018
0.498771786597192,8.06024905273604e-09,4019
0.498771786597192,8.06024905273604e-09,4020
0.498771786597192,8.06024905273604e-09,4021
0.866857874352825,0.999485551057242,4022
0.866857874352825,0.999485551057242,4022
0.498771786597192,8.06024905273604e-09,4023
0.498771786597192,8.06024905273604e-09,4024
0.498771786597192,8.06024905273604e-09,4025
0.498771786597192,8.06024905273604e-09,4026
0.498771786597192,8.06024905273604e-09,4027
0.933331557894729,0.999861212490703,4028
0.933331557894729,0.999861212490703,4028
0.498771786597192,8.06024905273604e-09,4029
0.498771786597192,8.06024905273604e-09,4030
0.498771786597192,8.06024905273604e-09,4031
0.498771786597192,8.06024905273604e-09,4032
0.498771786597192,8.06024905273604e-09,4033
0.498771786597192,8.06024905273604e-09,4034
0.498771786597192,8.06024905273604e-09,4036
0.498771786597192,8.06024905273604e-09,4037
0.498771786597192,8.06024905273604e-09,4038
0.498771786597192,8.06024905273604e-09,4039
0.999999998696686,0.999999993386187,4040
0.999999998696686,0.999999993386187,4040
0.498771786597192,8.06024905273604e-09,4041
0.498771786597192,8.06024905273604e-09,4042
0.498771786597192,8.06024905273604e-09,4043
0.498771786597192,8.06024905273604e-09,4044
0.498771786597192,8.06024905273604e-09,4045
0.498771786597192,8.06024905273604e-09,4046
0.498771786597192,8.06024905273604e-09,4047
0.498771786597192,8.06024905273604e-09,4048
0.498771786597192,8.06024905273604e-09,4049
0.498771786597192,8.06024905273604e-09,4050
0.498771786597192,8.06024905273604e-09,4051
0.498771786597192,8.06024905273604e-09,4052
0.498771786597192,8.06024905273604e-09,4053
0.498771786597192,8.06024905273604e-09,4054
0.498771786597192,8.06024905273604e-09,4055
0.498771786597192,8.06024905273604e-09,4057
0.498771786597192,8.06024905273604e-09,4061
0.498771786597192,8.06024905273604e-09,4062
0.999999998696686,0.999999993386187,4063
0.999999998696686,0.999999993386187,4063
0.498771786597192,8.06024905273604e-09,4064
0.498771786597192,8.06024905273604e-09,4065
0.498771786597192,8.06024905273604e-09,4073
0.498771786597192,8.06024905273604e-09,4077
0.498771786597192,8.06024905273604e-09,4078
0.498771786597192,8.06024905273604e-09,4079
0.498771786597192,8.06024905273604e-09,4081
0.498771786597192,8.06024905273604e-09,4096
0.498771786597192,8.06024905273604e-09,4101
0.498771786597192,8.06024905273604e-09,4102
0.498771786597192,8.06024905273604e-09,4103
0.498771786597192,8.06024905273604e-09,4104
0.133142125645766,0.999485551057985,4105
0.133142125645766,0.999485551057985,4105
0.498771786597192,8.06024905273604e-09,4106
0.498771786597192,8.06024905273604e-09,4107
0.498771786597192,8.06024905273604e-09,4108
0.498771786597192,8.06024905273604e-09,4109
0.498771786597192,8.06024905273604e-09,4110
0.498771786597192,8.06024905273604e-09,4111
0.498771786597192,8.06024905273604e-09,4112
0.498771786597192,8.06024905273604e-09,4113
0.498771786597192,8.06024905273604e-09,4114
0.533344275883959,0.999728974469759,4115
0.533344275883959,0.999728974469759,4115
0.498771786597192,8.06024905273604e-09,4116
0.498771786597192,8.06024905273604e-09,4118
0.498771786597192,8.06024905273604e-09,4119
0.498771786597192,8.06024905273604e-09,4120
0.498771786597192,8.06024905273604e-09,4121
0.498771786597192,8.06024905273604e-09,4122
0.498771786597192,8.06024905273604e-09,4123
0.498771786597192,8.06024905273604e-09,4125
