"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2","EstimateA","PA","R2A"
3930,"Leuconotopicus villosus",4010,"Picoides tridactylus",0.329113434986957,0.000175657977864364,0.00632431778714571,0.151247271534477,0.00398839935235763,0.00372937659198233
3930,"Leuconotopicus villosus",3960,"Dryobates scalaris",0.138481952161125,0.136286668409603,0.000999902064982726,-0.199699388593387,0.00032548264259587,0.00580581592993399
3930,"Leuconotopicus villosus",3990,"Leuconotopicus albolarvatus",0.53966572091654,8.64951536299219e-07,0.0108523298593109,0.382953057822691,5.20504127232161e-09,0.015258192310195
3930,"Leuconotopicus villosus",4021,"Sphyrapicus nuchalis",0.252345842026388,5.73119534584966e-09,0.0151750198478915,0.124954195588131,1.48389058995813e-06,0.0103890856969927
3930,"Leuconotopicus villosus",4140,"Colaptes chrysoides",0.102569260226773,0.829331742791262,2.09443633915154e-05,-0.454427609805594,0.110429775829948,0.00114789144525895
3930,"Leuconotopicus villosus",3950,"Leuconotopicus borealis",-0.0268162035883375,0.815493814486741,2.45431783584543e-05,-0.0732033404806466,0.287093528416745,0.000510665708386822
3930,"Leuconotopicus villosus",3940,"Dryobates pubescens",0.0555840615036318,0.00348255598133934,0.00384009771661863,0.0688365471405918,1.31884311752598e-09,0.0164444199095676
3930,"Leuconotopicus villosus",4080,"Melanerpes lewis",-0.0534624990861272,0.54504412360678,0.000165084708368286,0.103892981151897,0.0493011930926754,0.00174068197791858
3930,"Leuconotopicus villosus",4020,"Sphyrapicus varius",0.140002002734982,1.00393701990954e-31,0.0600394679812733,0.0893511060600262,5.37173451336665e-36,0.0682821025620478
3930,"Leuconotopicus villosus",4060,"Melanerpes erythrocephalus",-0.164444148920132,9.08320357496544e-14,0.02473120025476,-0.0747046398595694,1.6714569482837e-08,0.0142508962086813
3930,"Leuconotopicus villosus",4030,"Sphyrapicus ruber",0.265286961019899,1.18400230817452e-13,0.0245021344537666,0.162230491579681,3.38359262062471e-14,0.0255844307654833
3930,"Leuconotopicus villosus",4120,"Colaptes auratus",0.0635536076864667,0.000522851964388956,0.00540895872506424,0.0705493329356746,1.07700893167159e-10,0.0186104877098707
3940,"Dryobates pubescens",4120,"Colaptes auratus",0.468003100669833,4.37359231715568e-73,0.12788978709803,0.338382180874937,2.7809761725825e-74,0.129892714909225
3940,"Dryobates pubescens",4021,"Sphyrapicus nuchalis",-0.954411864990549,4.24520983488428e-48,0.0850287179096393,-0.463019570243338,2.15184045822504e-22,0.0388798057708154
3940,"Dryobates pubescens",3960,"Dryobates scalaris",-0.67499789436316,2.8618528022232e-06,0.00912613469679409,-0.585283227683035,1.48915911191284e-08,0.013330474741337
3940,"Dryobates pubescens",3950,"Leuconotopicus borealis",0.438152740962471,0.00812369275722507,0.00292770034161701,0.260119915982337,0.0285409345719069,0.002004722146646
3940,"Dryobates pubescens",4040,"Sphyrapicus thyroideus",-1.11062123329182,8.33666259713692e-21,0.0359648600292901,-0.513482441569549,2.01579920500355e-09,0.0149358191208003
3940,"Dryobates pubescens",4000,"Picoides arcticus",-1.06384420548976,7.51528903071137e-09,0.0138792017650288,-0.733354578178806,2.83729375802636e-08,0.0128135025553438
3940,"Dryobates pubescens",3990,"Leuconotopicus albolarvatus",-1.13933125760667,1.14727291362562e-11,0.0190911106035754,-0.50040969275265,3.43866112940114e-05,0.00715507212094196
3940,"Dryobates pubescens",3930,"Leuconotopicus villosus",0.27442053167522,1.14921339167269e-08,0.0135383694397515,0.280935403501349,3.01339505152322e-16,0.0275662394062637
3940,"Dryobates pubescens",4070,"Melanerpes formicivorus",-0.0328276256624589,0.00787091430095423,0.00295132229824324,-0.0276616855774341,0.00179510223465859,0.00407123710060966
3940,"Dryobates pubescens",4020,"Sphyrapicus varius",0.0406342122344878,0.023661595936239,0.00214010790038436,0.0133932888463431,0.298786972931809,0.000451708093050966
3940,"Dryobates pubescens",4090,"Melanerpes carolinus",0.201091217486896,5.20220527716552e-216,0.337562681587075,0.150111227140027,2.39340119286397e-238,0.365448338848387
3940,"Dryobates pubescens",4080,"Melanerpes lewis",-1.05875040651874,2.2529081921286e-14,0.0241022834117271,-0.566224850140429,1.37737221237053e-08,0.0133930743596189
3940,"Dryobates pubescens",4060,"Melanerpes erythrocephalus",0.443893406836879,2.59373956247862e-49,0.0871571120916975,0.304193511009049,5.72133250624709e-45,0.079520070085303
3940,"Dryobates pubescens",3970,"Dryobates nuttallii",-0.0810042156105283,0.0823735613608032,0.00126199303412749,-0.0851588241441556,0.0108862930549674,0.0027097701130105
3940,"Dryobates pubescens",4010,"Picoides tridactylus",-1.30730441021259,5.45198408241362e-24,0.0418029359884572,-0.612251582896238,5.61974260758253e-11,0.0178133083694403
3940,"Dryobates pubescens",4100,"Melanerpes aurifrons",-0.62263490982082,0.000437032420944681,0.00516211215678103,-0.269865856595507,0.0337734548371523,0.00188402996053354
3940,"Dryobates pubescens",4030,"Sphyrapicus ruber",-0.51542400195569,4.17742558958753e-12,0.0199036154445246,-0.285955707605084,8.84684486131744e-08,0.0119023208673284
3960,"Dryobates scalaris",4090,"Melanerpes carolinus",-0.156410891696196,0.00144219199718261,0.0532514668990227,-0.0551648711356837,0.143139333975261,0.0114907117094124
3960,"Dryobates scalaris",3940,"Dryobates pubescens",-0.527669051481253,0.00304938109873633,0.0462163134910548,-0.275255403445252,0.0430960600618844,0.0218156361640852
3960,"Dryobates scalaris",4070,"Melanerpes formicivorus",-0.0426123279564147,0.235199170801458,0.00756762303629449,-0.0138234785586674,0.612573350477507,0.00138149009796017
3960,"Dryobates scalaris",3930,"Leuconotopicus villosus",-0.243978478365859,0.101646501985879,0.0143409158442459,-0.228445100936009,0.043121861666563,0.0218103015079703
3960,"Dryobates scalaris",4010,"Picoides tridactylus",-2.18496314423686,0.0900633050290488,0.015369723910949,-0.919005274005278,0.349018815009486,0.00471669683862501
3960,"Dryobates scalaris",4100,"Melanerpes aurifrons",0.326358725897479,2.35451991847031e-12,0.232807412227225,0.241605872451467,9.59465456999107e-12,0.221332626901045
3960,"Dryobates scalaris",4021,"Sphyrapicus nuchalis",-0.482880490516951,0.298509732665516,0.00580965986642216,-0.643538409761183,0.0671851545403231,0.0178996465461997
3960,"Dryobates scalaris",3970,"Dryobates nuttallii",-0.318198516151,0.0900633050290488,0.015369723910949,-0.133835719515332,0.349018815009485,0.00471669683862501
3960,"Dryobates scalaris",4060,"Melanerpes erythrocephalus",-0.725751669461046,0.019687717887045,0.0288967418720289,-0.318349262251482,0.179972409738899,0.00964505276734438
3960,"Dryobates scalaris",4140,"Colaptes chrysoides",0.793148263217401,1.21010345044016e-09,0.180612363336252,0.510333083744585,3.84224979574973e-07,0.129709052961498
3960,"Dryobates scalaris",4110,"Melanerpes uropygialis",0.284101166052367,2.69899415470487e-14,0.268263787994911,0.26678402992627,4.18489184997196e-23,0.410355065042752
3960,"Dryobates scalaris",4120,"Colaptes auratus",0.157654369123409,0.827426890133959,0.000256167009162579,-0.029897181754507,0.956579190956336,1.59807000513238e-05
4020,"Sphyrapicus varius",4010,"Picoides tridactylus",-2.52292799779712,0.00462448321487438,0.0127006876117696,-2.6146774280114,0.0679549443827089,0.00529547167814198
4020,"Sphyrapicus varius",3930,"Leuconotopicus villosus",0.655272280392543,6.17377232562629e-09,0.052407829104354,1.16781154999253,9.52348333799553e-11,0.0646173289780241
4020,"Sphyrapicus varius",4000,"Picoides arcticus",0.580090001025433,0.0308405618579778,0.00740165415754943,0.305589983911047,0.47925512292719,0.000797383332313838
4020,"Sphyrapicus varius",4060,"Melanerpes erythrocephalus",-0.847193598210212,1.8132411292822e-12,0.0761124918770463,-1.1258705790828,6.66766769156711e-09,0.0521817264062483
4020,"Sphyrapicus varius",4090,"Melanerpes carolinus",-0.258019510916698,8.57817094423056e-12,0.0716149981895762,-0.319888421956922,1.65107886640047e-07,0.0427313708566234
4020,"Sphyrapicus varius",4120,"Colaptes auratus",0.370209072891488,3.45739028168331e-08,0.0473401629457736,0.698986785565305,7.00430163614559e-11,0.065512542718229
4020,"Sphyrapicus varius",3940,"Dryobates pubescens",0.179818160361913,0.0143337523309279,0.00951075518140854,0.464921127375983,7.49542502774966e-05,0.0246806935200179
4021,"Sphyrapicus nuchalis",4040,"Sphyrapicus thyroideus",-0.0757956007363958,0.473887234579082,0.00164518363853836,0.178928185846299,0.022221851160414,0.0166442367740749
4060,"Melanerpes erythrocephalus",4090,"Melanerpes carolinus",0.0711575964315403,6.54466096592898e-22,0.063079838225662,0.0881356913453258,1.25846420132702e-42,0.123508457223127
4060,"Melanerpes erythrocephalus",4120,"Colaptes auratus",0.210216457935467,2.23158130685775e-12,0.0340896444165529,0.27425781636394,1.39946655450951e-25,0.074054611112806
4090,"Melanerpes carolinus",3960,"Dryobates scalaris",-0.309423390165192,0.121609802362214,0.00153158221468484,-0.690563138652879,0.19362425232473,0.00108021132338469
4090,"Melanerpes carolinus",4020,"Sphyrapicus varius",-0.462872898620609,5.53652255326432e-92,0.232519595726074,-0.798532536227287,6.04348352026158e-37,0.0979916771477094
4090,"Melanerpes carolinus",3930,"Leuconotopicus villosus",-0.613178678307498,4.28901598225076e-15,0.0386096698390921,-1.27837975355128,8.67211519169917e-10,0.0237634598228406
4090,"Melanerpes carolinus",4120,"Colaptes auratus",-0.119442897420723,0.00225540035582259,0.00594905381173739,-0.126361655552098,0.224592363467925,0.000942813425542506
4090,"Melanerpes carolinus",3950,"Leuconotopicus borealis",0.422359612997166,0.0187044358397321,0.00353001255406327,0.831916911433978,0.081486557050994,0.00193927453700842
4090,"Melanerpes carolinus",4100,"Melanerpes aurifrons",-0.676726818081605,0.00152857027571004,0.00640336461585651,-1.22563647570018,0.0309250456540056,0.00297421745141625
4090,"Melanerpes carolinus",3940,"Dryobates pubescens",0.490072651187265,1.99647249521533e-39,0.104520658961809,1.79817271970724,1.53428908473003e-77,0.199256235146656
4090,"Melanerpes carolinus",4060,"Melanerpes erythrocephalus",0.444520863820371,1.02485759800528e-34,0.0920867037371198,1.25167230496172,5.40323766202201e-39,0.103386020831107
4120,"Colaptes auratus",4010,"Picoides tridactylus",-1.93683923110806,4.51387230614076e-06,0.0111579922482075,-0.864469492451139,0.00499059099758431,0.00419647494930882
4120,"Colaptes auratus",4090,"Melanerpes carolinus",-0.0380646933089486,2.02466479078327e-07,0.0143055497615061,-0.00469607095566476,0.379997873826796,0.000411069794843669
4120,"Colaptes auratus",3930,"Leuconotopicus villosus",0.685456893440429,7.14520245832413e-33,0.0732579502539592,0.54673391384757,1.9519297086344e-39,0.087989910812082
4120,"Colaptes auratus",4100,"Melanerpes aurifrons",-0.769068023588347,0.0422908963912385,0.0021973814612189,-0.335538077851105,0.223645905856165,0.000789670573987098
4120,"Colaptes auratus",3940,"Dryobates pubescens",0.13206608746455,9.52906624953753e-06,0.010403531688471,0.175739715224889,3.76584425173517e-16,0.034779584605543
4120,"Colaptes auratus",4000,"Picoides arcticus",0.660730924030025,0.00267880263811952,0.00479734667069216,1.0107847675489,2.34085855128033e-10,0.0211960822643355
4120,"Colaptes auratus",3950,"Leuconotopicus borealis",-0.21789646949333,0.161593785737748,0.00104466478887352,0.374382889852172,0.000938156217287853,0.00582230480350146
4120,"Colaptes auratus",3960,"Dryobates scalaris",-1.3361534757281,8.14004601600599e-05,0.00824825965785371,-0.940751301293415,0.000138221659496201,0.00771943778712434
4120,"Colaptes auratus",4060,"Melanerpes erythrocephalus",-0.0649846222903394,0.0339660356807083,0.00239585163687789,0.106777699871763,1.59302847946562e-06,0.0122119840610966
4120,"Colaptes auratus",4020,"Sphyrapicus varius",0.194384147057159,1.2384516115505e-30,0.0681830521226064,0.133598048401523,2.12969838613605e-27,0.0608052898023897
4120,"Colaptes auratus",4080,"Melanerpes lewis",-0.710917937136377,0.119404363652015,0.00129290386542759,-0.0433912770623808,0.896125088880943,9.09323756627638e-06
4120,"Colaptes auratus",4021,"Sphyrapicus nuchalis",-0.452315541850476,0.169172109883804,0.0010079015571678,0.126438912838495,0.597527649533502,0.000148690418609998
4290,"Archilochus alexandri",4320,"Selasphorus platycercus",-0.00207511523520055,0.8847131031195,6.36111573846716e-05,0.000310768848995024,0.977420436547014,2.42378688762621e-06
4320,"Selasphorus platycercus",4290,"Archilochus alexandri",0.288116157642796,0.171415374004719,0.00791127681128392,-0.587563150661048,0.338063351110712,0.00388948231078031
4330,"Selasphorus rufus",4360,"Selasphorus calliope",-0.44226419470275,3.7548115514225e-05,0.0768452394552697,-0.29688730883167,0.00216829205317587,0.043276643153536
4430,"Tyrannus forficatus",4610,"Contopus virens",-0.115086028420683,0.000278073663579393,0.0437274737871923,-0.426401859307473,0.000188106318110461,0.0460988792903522
4430,"Tyrannus forficatus",4530,"Myiarchus tyrannulus",0.241565322688175,0.026186183939607,0.0165906614200541,1.35327942520225,0.00051548329738461,0.0399864163252041
4430,"Tyrannus forficatus",4440,"Tyrannus tyrannus",-0.0636801293206511,0.00716628502087929,0.024172673814696,-0.281865339765393,0.00093719027655836,0.0363699893842378
4430,"Tyrannus forficatus",4560,"Sayornis phoebe",0.123122177459439,0.0095074739887323,0.0225006744471945,0.0954179371766873,0.579626809519369,0.00103782950540446
4430,"Tyrannus forficatus",4650,"Empidonax virescens",-0.725772347515414,1.27436507116106e-14,0.182147555552436,-1.87253113239831,7.68936219355591e-08,0.0931158500912525
4430,"Tyrannus forficatus",4520,"Myiarchus crinitus",-0.00945947915682245,0.789494471314525,0.000241159893116276,-0.414250584736466,0.00107929029603488,0.0355172963890917
4430,"Tyrannus forficatus",4460,"Tyrannus melancholicus",-0.908519287958249,0.554422442756881,0.00118188414945364,-3.57319715445202,0.519356604730894,0.00140398856031112
4430,"Tyrannus forficatus",4461,"Tyrannus couchii",0.503297647912939,0.190200213145552,0.00579048733820651,2.35762007016815,0.0887101486924601,0.00975789095088254
4430,"Tyrannus forficatus",4540,"Myiarchus cinerascens",0.154413302875107,0.00143848910989959,0.0337840630393015,0.701848183894294,5.46518635836135e-05,0.0536008677176231
4430,"Tyrannus forficatus",4470,"Tyrannus verticalis",0.0087640932332194,0.387126142876988,0.00252792755118399,0.089131138151396,0.014355481120201,0.0200794843352357
4430,"Tyrannus forficatus",4620,"Contopus sordidulus",-0.238824056858359,0.481937719575329,0.00167194935617898,-1.38148719036025,0.259331710346325,0.00429639008927029
4430,"Tyrannus forficatus",4490,"Pitangus sulphuratus",0.661396974168454,0.354051627618168,0.00290231425756263,6.80604781104238,0.00789068733378151,0.0236022292709792
4430,"Tyrannus forficatus",4570,"Sayornis saya",-0.925364753970023,5.33740134922095e-06,0.0676913557763883,-2.67449988682356,0.000292314632541655,0.0434245651901677
4430,"Tyrannus forficatus",4660,"Empidonax traillii",-1.27829119503867,0.0646255962139654,0.0114884875602321,-5.20115612745082,0.0370509625017624,0.0146064962043945
4430,"Tyrannus forficatus",4710,"Pyrocephalus rubinus",0.370622262900127,0.00262294775904504,0.0301708050867523,0.92598730188505,0.0379954833611233,0.0144636185812835
4430,"Tyrannus forficatus",4480,"Tyrannus vociferans",-0.262934838454832,0.0261361312483093,0.0166016680190907,-0.702269723443088,0.100354603843518,0.00909507647111946
4440,"Tyrannus tyrannus",4630,"Empidonax flaviventris",-0.284366257740366,3.33173082235263e-07,0.0120558126438234,-0.333882957182153,0.00331942642360035,0.00400732070951009
4440,"Tyrannus tyrannus",4530,"Myiarchus tyrannulus",-0.298482255353366,0.0608432250638683,0.00163509893238542,-0.327629422018725,0.312444241882313,0.000475004828687099
4440,"Tyrannus tyrannus",4670,"Empidonax minimus",-0.0109584689115689,0.391171392625038,0.000342338409302954,0.143370175720183,3.24111548767198e-08,0.0141285872200704
4440,"Tyrannus tyrannus",4610,"Contopus virens",0.148242139105474,2.96243846876053e-27,0.0529968287817073,0.0269408953128953,0.341037632204644,0.000422042142276275
4440,"Tyrannus tyrannus",4540,"Myiarchus cinerascens",-0.445020519663875,4.19692497540849e-13,0.0241727789610245,-0.424720028268031,0.000722271849944076,0.00530881050368038
4440,"Tyrannus tyrannus",4580,"Sayornis nigricans",3.2014813442957,0.0311922511752377,0.00215941143790277,-0.587761269069656,0.846071940189592,1.75493327645468e-05
4440,"Tyrannus tyrannus",4480,"Tyrannus vociferans",-0.157616324443383,0.126256001041913,0.00108808980651603,-0.289586858452895,0.167776151761367,0.000885615650683737
4440,"Tyrannus tyrannus",4430,"Tyrannus forficatus",-0.0288637152068849,0.0333912569770353,0.00210516413526356,-0.00633000837940606,0.818892925469612,2.44126713288115e-05
4440,"Tyrannus tyrannus",4650,"Empidonax virescens",0.0416120836638168,0.0160739886881354,0.0026947383300538,-0.11127084533929,0.00156521243768463,0.00464585533219169
4440,"Tyrannus tyrannus",4461,"Tyrannus couchii",-1.98988170235577,0.0608432250638683,0.00163509893238542,-2.1841961467915,0.312444241882313,0.000475004828687099
4440,"Tyrannus tyrannus",4490,"Pitangus sulphuratus",-2.22866750663847,0.0608432250638684,0.00163509893238542,-2.44629968440648,0.312444241882313,0.000475004828687099
4440,"Tyrannus tyrannus",4641,"Empidonax difficilis",-0.45700988335949,7.24986357137988e-05,0.0073047341520878,-0.544931355273273,0.0203172433764419,0.00250415991541373
4440,"Tyrannus tyrannus",4470,"Tyrannus verticalis",0.0087302957003225,0.232658094051989,0.000663126639495864,0.287837191845258,3.65267068387578e-91,0.173803140220189
4440,"Tyrannus tyrannus",4640,"Empidonax occidentalis",-0.708717332828842,1.12480651698781e-13,0.0253476354579096,-0.770352864014902,7.97879330638948e-05,0.00722097731278568
4440,"Tyrannus tyrannus",4690,"Empidonax oberholseri",-0.197216497278574,2.68632041603516e-13,0.0245709310442125,-0.208645707069189,0.000156902905257341,0.00663100371373983
4440,"Tyrannus tyrannus",4570,"Sayornis saya",-0.0620105017311658,0.215102186178493,0.000715343599471333,0.399227364068612,8.66304581302623e-05,0.00714907809285883
4440,"Tyrannus tyrannus",4680,"Empidonax hammondii",-0.257791230578027,1.09743734876942e-14,0.0274228262275918,-0.283313872748527,3.330734790932e-05,0.00798613867399089
4440,"Tyrannus tyrannus",4450,"Tyrannus dominicensis",-2.17997554566491,0.000216670314648057,0.00635027218581675,-2.67544403874256,0.0259643926627754,0.0023062483512028
4440,"Tyrannus tyrannus",4620,"Contopus sordidulus",-0.0321530639781644,0.0164514416313581,0.00267579393604501,0.0307456227207859,0.260283882758995,0.000589929014393784
4440,"Tyrannus tyrannus",4661,"Empidonax alnorum",-0.088846748603891,2.48865202053697e-09,0.0164168626138608,-0.1143308018423,0.0001712598187563,0.00655479052869811
4440,"Tyrannus tyrannus",4710,"Pyrocephalus rubinus",-1.36820155764707,9.09465988662322e-08,0.0132100892524213,-1.34296982573879,0.0101961503571475,0.00306876289275494
4440,"Tyrannus tyrannus",4691,"Empidonax wrightii",-0.401610570709979,9.3298853774721e-06,0.0091056400319266,-0.465123222609281,0.0118486876389078,0.00294483853410561
4440,"Tyrannus tyrannus",4520,"Myiarchus crinitus",0.100650251753476,3.22568715739293e-24,0.0468643012106773,0.119450456893943,4.36693355720929e-09,0.0159152431672098
4440,"Tyrannus tyrannus",4560,"Sayornis phoebe",0.138537277126319,4.25092064993601e-15,0.0282680033860535,-0.000457581179956073,0.989917765509061,7.4357260453104e-08
4440,"Tyrannus tyrannus",4590,"Contopus cooperi",-1.01501321002186,9.20009409337132e-34,0.0660239537164707,-1.04193445749048,1.66576434898846e-09,0.0167750635255881
4440,"Tyrannus tyrannus",4660,"Empidonax traillii",0.0316260622401013,0.158490551140601,0.000925564052510601,0.25065183303993,3.66999150868457e-08,0.0140179091092797
4470,"Tyrannus verticalis",4460,"Tyrannus melancholicus",-1.10901232775758,0.513231507910624,0.000462776431821407,-7.69346080517532,0.397827276869871,0.000773802919361919
4470,"Tyrannus verticalis",4560,"Sayornis phoebe",-0.208549349890542,6.28512379475969e-06,0.0218469644584002,-1.22558229158681,7.30710350176219e-07,0.0262148129321804
4470,"Tyrannus verticalis",4451,"Tyrannus crassirostris",-0.223580777630481,0.802265172929568,6.79007563880213e-05,-2.21869817519741,0.643205403928814,0.000232322101209358
4470,"Tyrannus verticalis",4600,"Contopus pertinax",0.206464823801827,0.754910183553081,0.000105518023473597,-0.834601972171739,0.814041516612794,5.99075705816359e-05
4470,"Tyrannus verticalis",4520,"Myiarchus crinitus",-0.0851110301492217,0.00578827805829678,0.00821196256675574,-0.654882478260222,7.2926014958457e-05,0.0168923626168579
4470,"Tyrannus verticalis",4691,"Empidonax wrightii",-0.149024047675056,0.00014402354136615,0.0155238972888646,-0.642953180012009,0.00226810118156659,0.010040032870384
4470,"Tyrannus verticalis",4430,"Tyrannus forficatus",-0.00249589199447749,0.861427415209617,3.29938092150615e-05,0.118860637331263,0.121019836207634,0.00259983256292101
4470,"Tyrannus verticalis",4610,"Contopus virens",-0.329362536872778,1.86369230488964e-12,0.0523147854712249,-1.08058491010527,1.93981369132018e-05,0.0195651073278386
4470,"Tyrannus verticalis",4720,"Camptostoma imberbe",1.01050586369625,0.171619016464142,0.00202149858636388,-3.12980281250718,0.430139918013505,0.000673779985335905
4470,"Tyrannus verticalis",4641,"Empidonax difficilis",-0.0683236497870918,0.00241849812537239,0.00991397849185221,-0.280235396961582,0.0205202127531169,0.00579482366800629
4470,"Tyrannus verticalis",4630,"Empidonax flaviventris",-2.23739092523731,0.00416304895932399,0.00885207424012583,-7.37734757749879,0.078617876324693,0.00334387612782377
4470,"Tyrannus verticalis",4540,"Myiarchus cinerascens",0.0440073963062684,0.000400057705158776,0.0134783631889693,0.205299458038945,0.00209955194574081,0.0101917743335741
4470,"Tyrannus verticalis",4530,"Myiarchus tyrannulus",0.0698774593976915,0.012152673969162,0.0067862407965936,-0.157385271260962,0.293112417196265,0.00119611135572147
4470,"Tyrannus verticalis",4670,"Empidonax minimus",-0.0140993414534983,0.442368737199002,0.000638810703851397,-0.000531543808836123,0.995693475130501,3.15457635086198e-08
4470,"Tyrannus verticalis",4680,"Empidonax hammondii",-0.228945710835024,2.06335656427677e-11,0.0474662577039535,-0.767421348310618,3.23749056622426e-05,0.0185300294335201
4470,"Tyrannus verticalis",4490,"Pitangus sulphuratus",-1.33142046329056,0.326439943190182,0.00104219495556364,-5.51268847079259,0.448885976221349,0.00062077440162395
