"","mean","mcse","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b[(Intercept) FocalAOU:3880]",-1.59025812909375,0.00712221360727391,0.0742673723093719,-1.73063583625934,-1.64223252516075,-1.59144602407639,-1.53936472639769,-1.44402675970369,109,1.02951061096585
"b[(Intercept) FocalAOU:3930]",-0.821085580627159,0.00717141991825428,0.0690913570563132,-0.950292182191641,-0.869712590388136,-0.822558527491629,-0.773031427263386,-0.684473434896423,93,1.03510131343646
"b[(Intercept) FocalAOU:3940]",-0.354182584821395,0.00713025558821651,0.0690172912870112,-0.483594764796506,-0.403413798676782,-0.354925274492573,-0.306389899040373,-0.217419685665874,94,1.03447478465018
"b[(Intercept) FocalAOU:3960]",-0.675435779976722,0.00727067946694732,0.0968981748033936,-0.860572557535456,-0.742302966396317,-0.676511824409401,-0.610258359906226,-0.483661606836355,178,1.01842938522845
"b[(Intercept) FocalAOU:4020]",0.233881835835189,0.00711196774454756,0.0776844785208858,0.0859735933598101,0.179397696680287,0.233162462360588,0.28661019365131,0.38802173686612,119,1.02623519151235
"b[(Intercept) FocalAOU:4021]",-0.598938971976382,0.00707919101810704,0.0888332406938482,-0.769785333331477,-0.660273086623029,-0.598741012397593,-0.539275483893106,-0.422529604174272,157,1.02000808804612
"b[(Intercept) FocalAOU:4060]",-0.627686509448897,0.00712533053429208,0.0709883571613503,-0.761414209632866,-0.678149599085589,-0.628309576453153,-0.579000932135822,-0.487156540508097,99,1.03251905571391
"b[(Intercept) FocalAOU:4090]",0.870598338149465,0.00715460510188885,0.0734772729076347,0.733265393662107,0.818696958972573,0.869421769876966,0.921796073944901,1.01553273620162,105,1.03055430372793
"b[(Intercept) FocalAOU:4120]",0.223511111899667,0.00712452899165169,0.0698822827065865,0.0929938366602675,0.174474239006593,0.222360643257311,0.271827831019569,0.360992521412656,96,1.0340690077749
"b[(Intercept) FocalAOU:4290]",-1.40350873791117,0.00715920277514656,0.0881722044510304,-1.57479567114176,-1.46396785398513,-1.40393686075656,-1.34368545673082,-1.23097064835184,152,1.02081762073537
"b[(Intercept) FocalAOU:4320]",-0.682011686441174,0.00726850329138636,0.0915435635725584,-0.860733841379561,-0.744627733780819,-0.682751796309146,-0.619735947950983,-0.500934642113444,159,1.02155369162039
"b[(Intercept) FocalAOU:4330]",-0.733945543679388,0.00728613636233533,0.0941882574557177,-0.915787996881176,-0.798371570216138,-0.734680405590184,-0.66991436004448,-0.549568235825499,167,1.01961553379645
"b[(Intercept) FocalAOU:4430]",0.665190401153754,0.00705101438394159,0.0905378246117551,0.491474012182416,0.604110899064057,0.664852536792127,0.726368640572392,0.844917478233252,165,1.01832719492483
"b[(Intercept) FocalAOU:4440]",0.545461185621145,0.00713923955483454,0.0696122889811766,0.413968668741703,0.496853352174094,0.544372077740583,0.593564593879193,0.682469793441755,95,1.03465636181814
"b[(Intercept) FocalAOU:4470]",-0.122037364606336,0.00715048968603516,0.0736364295720875,-0.26110809992218,-0.174487048250718,-0.122828286730589,-0.0717444782375152,0.0246649914684653,106,1.03059751437098
"b[(Intercept) FocalAOU:4480]",0.320475279543977,0.00668375682751546,0.102422684265078,0.120899733827836,0.250154393168709,0.320958617383017,0.390081191024347,0.520729209368243,235,1.01422337281866
"b[(Intercept) FocalAOU:4520]",1.07041254613279,0.00709727341035037,0.0713001410014654,0.936269339341287,1.0194476006067,1.06908418974802,1.12042542400612,1.21186338374451,101,1.0324551495265
"b[(Intercept) FocalAOU:4540]",0.823616033142861,0.00705898069850302,0.0911935609633723,0.648488946610319,0.760867317987671,0.822707682645421,0.884226918478971,1.00494132851541,167,1.01817083589345
"b[(Intercept) FocalAOU:4560]",1.05826715937971,0.00711611916959853,0.0715609417522738,0.923708056803854,1.00795649153258,1.0571801214173,1.10754420149716,1.19988348846121,101,1.03198931636465
"b[(Intercept) FocalAOU:4570]",-0.0546490991092537,0.00716463448980553,0.0771823560522078,-0.200564620932368,-0.108360569041295,-0.0553181661670099,-0.00143003474578086,0.0971982157734963,116,1.02726827910882
"b[(Intercept) FocalAOU:4590]",-1.1915323892543,0.00717437426100387,0.0765318035929632,-1.33600859276378,-1.24569189561507,-1.19267007712539,-1.13911359088736,-1.04237570830314,114,1.02901762207567
"b[(Intercept) FocalAOU:4610]",1.06524430161956,0.00711354110536518,0.0714877376356964,0.931471445800184,1.01412357346506,1.06472355990331,1.11465738386798,1.2074360409455,101,1.03116135271027
"b[(Intercept) FocalAOU:4620]",-0.219404868412577,0.00713369335596386,0.0748254064449123,-0.361000908870247,-0.272699601156349,-0.220382426053076,-0.168280389092417,-0.0714363414231799,110,1.02921725078756
"b[(Intercept) FocalAOU:4640]",-0.521061069409841,0.00716057096071031,0.0964904514295327,-0.708118614618652,-0.586536422649196,-0.521474985803248,-0.455090657219631,-0.331547492374857,182,1.01636830350887
"b[(Intercept) FocalAOU:4641]",0.469701707812546,0.00708781298546664,0.095743188546095,0.283741531784092,0.404937883769989,0.469458721006553,0.533826028483347,0.658028776196514,182,1.01677205102587
"b[(Intercept) FocalAOU:4650]",0.376376982645946,0.00713913770285643,0.0728231155006123,0.239704845094223,0.324566254078685,0.375203991751254,0.42607234100271,0.520544706823233,104,1.03062100993193
"b[(Intercept) FocalAOU:4660]",-0.83671249663573,0.0071520863991656,0.0711402355799995,-0.970032708869238,-0.886904194876178,-0.837693002494515,-0.787836081488199,-0.69580101623788,99,1.03202338405584
"b[(Intercept) FocalAOU:4661]",-0.425640672257243,0.00715700646492136,0.075211522857273,-0.568112359059071,-0.47872423461261,-0.426180556343155,-0.373711932007569,-0.278725146814824,110,1.02950418870556
"b[(Intercept) FocalAOU:4670]",-0.164094100321007,0.00713302741525468,0.0730933237183369,-0.302489960161058,-0.214877344925668,-0.165507620512317,-0.113755285695934,-0.0211189365493386,105,1.03099696625081
"b[(Intercept) FocalAOU:4680]",-0.00170546032064326,0.0071085642753348,0.0842840530757331,-0.16460530882486,-0.0596209496769676,-0.00251432611367009,0.05545643114763,0.166335040725518,141,1.02427226059679
"b[(Intercept) FocalAOU:4690]",-0.159479303763195,0.00716680275707168,0.083966808121822,-0.321379477057743,-0.217131811495672,-0.159711294126158,-0.101483914161373,0.00496257513742462,137,1.02272063884435
"b[(Intercept) FocalAOU:4691]",-0.535666516916944,0.0068005181683268,0.105636368106119,-0.742016513286137,-0.607878048335222,-0.53553978740942,-0.462992248778035,-0.330503970297378,241,1.01388021347431
"b[(Intercept) FocalAOU:4750]",-0.221384755647459,0.00720701916888054,0.0781223840704611,-0.370375434993187,-0.275670476984316,-0.222423669702015,-0.167804692243394,-0.0672708464247436,118,1.02817134809459
"b[(Intercept) FocalAOU:4770]",1.56995964383713,0.00707240595431503,0.0770158707092735,1.42477995890653,1.51582103551716,1.56881862183296,1.62225841544645,1.7239714075406,119,1.02662554342369
"b[(Intercept) FocalAOU:4780]",0.255496400726625,0.00732147086100276,0.0846122588713077,0.0924662046129124,0.197347835807272,0.253892530426467,0.313318638597312,0.423936602167841,134,1.02313141058862
"b[(Intercept) FocalAOU:4812]",1.19830700618666,0.00675119412847428,0.106113992476934,0.993015675507439,1.12686503326031,1.19697137254341,1.26872058359587,1.41194174865568,247,1.01275609217458
"b[(Intercept) FocalAOU:4840]",-1.12257613964162,0.00706183069574073,0.084180365326195,-1.28411908760727,-1.18073714480477,-1.12265146911768,-1.06479646556569,-0.957243540167851,142,1.02318223766874
"b[(Intercept) FocalAOU:4880]",1.2593669786268,0.00714916233705748,0.0731771613171191,1.1211376111627,1.20727368242002,1.25917572841587,1.30939968780817,1.40198994543116,105,1.03135078418516
"b[(Intercept) FocalAOU:4900]",0.598839272667035,0.00709904981319026,0.0768719028065458,0.453531917523884,0.545072317203293,0.598127329382615,0.651396105667974,0.751550517867114,117,1.02633515738153
"b[(Intercept) FocalAOU:4910]",-1.14438195111222,0.00707607550922434,0.0883681056429353,-1.31514765583754,-1.20578262622828,-1.14516912334194,-1.08376178996419,-0.970922466397276,156,1.01962326472845
"b[(Intercept) FocalAOU:4940]",1.09656498502657,0.00710038084758952,0.0734547980973636,0.95741526360227,1.04484616640002,1.0958411796241,1.14729605502259,1.24198059335574,107,1.02989651890035
"b[(Intercept) FocalAOU:4950]",1.79803515571644,0.00717899756869493,0.0710667044793064,1.66473425219962,1.74803697024349,1.79749721579153,1.84614348263768,1.94059687509896,98,1.03263015835507
"b[(Intercept) FocalAOU:4970]",0.173394689054441,0.00709706400690648,0.0786995383363467,0.0250892292951206,0.117471688354559,0.172360910306433,0.22741841972931,0.329468019005805,123,1.02605902935667
"b[(Intercept) FocalAOU:4980]",1.73165305568028,0.00715583381355822,0.0727151412890838,1.59575112125487,1.67954834292245,1.73072440079649,1.78190351001414,1.87501906594514,103,1.03108316717671
"b[(Intercept) FocalAOU:5010]",1.47636791058325,0.00708614203313306,0.0720683265947324,1.34096116113704,1.42588876632131,1.4751322492792,1.52631925534814,1.61895687266099,103,1.03009518107358
"b[(Intercept) FocalAOU:5011]",0.295409660072832,0.00713050556266549,0.0728566508884958,0.157110483011892,0.244004381060201,0.29363217730643,0.345273427412377,0.439916144322153,104,1.03130638890994
"b[(Intercept) FocalAOU:5060]",0.0739351375205527,0.0071244801322334,0.07087908987153,-0.0596929526856887,0.0239125068063875,0.0730630574413481,0.122475562651814,0.215929407695378,99,1.03270764898721
"b[(Intercept) FocalAOU:5070]",0.990880544709091,0.00712889322206265,0.0715641394900028,0.855700865888684,0.940635951108288,0.990020191483273,1.03988464228844,1.13265589454512,101,1.031860401965
"b[(Intercept) FocalAOU:5080]",-0.763370106451509,0.00719375671842758,0.0766232328130053,-0.908230956109274,-0.816657535435429,-0.76420865534008,-0.710596155452961,-0.612022009174213,113,1.02924629998232
"b[(Intercept) FocalAOU:5100]",0.782053467548223,0.00718860553713006,0.0750577443854849,0.640750472375061,0.729408851299581,0.78125814142867,0.833822873360582,0.930335243364463,109,1.02958117647386
"b[(Intercept) FocalAOU:5110]",1.29170103827379,0.0071781280182052,0.0724461810338101,1.1541935466775,1.24004715478027,1.29112117239553,1.34180915690507,1.43531932792005,102,1.03209661438359
"b[(Intercept) FocalAOU:5120]",-1.30930741088171,0.00721737254531831,0.0828114397067359,-1.46607890020266,-1.36677495152682,-1.3100641848711,-1.25301997289683,-1.14432511675081,132,1.02371407587738
"b[(Intercept) FocalAOU:5170]",-0.948047846662651,0.0071432105765652,0.0706006601766819,-1.08144039574232,-0.997798840560907,-0.948780852902213,-0.899676335004344,-0.810139259652674,98,1.03327057293167
"b[(Intercept) FocalAOU:5180]",-0.483712431442454,0.00713096356739548,0.0864851044359214,-0.65103220055022,-0.543954708507673,-0.484169061468062,-0.424421180945417,-0.313640267311865,147,1.02125958181699
"b[(Intercept) FocalAOU:5190]",-0.560714450266358,0.00717590316152424,0.0676444507578823,-0.687029768293712,-0.608909045122733,-0.561850344032095,-0.513656165385961,-0.427442363388496,89,1.03726619850637
"b[(Intercept) FocalAOU:5210]",-1.52592976268214,0.0071835978252769,0.0803196536262927,-1.67939723268966,-1.58136134899464,-1.52627727856654,-1.47070393554331,-1.36929195500832,125,1.02600261374843
"b[(Intercept) FocalAOU:5220]",-2.02833426289498,0.007245072064525,0.111440726736341,-2.24819540303816,-2.10332674643824,-2.02833337540882,-1.95355699269332,-1.81121662598322,237,1.01428555953401
"b[(Intercept) FocalAOU:5290]",0.526489036479161,0.00712512340387056,0.0685578003100196,0.397716783728995,0.478260311037811,0.525335738076446,0.573875538459108,0.662066524472046,93,1.0347209766209
"b[(Intercept) FocalAOU:5300]",-0.672006007353765,0.00708845846393139,0.0843900410000668,-0.835381693088218,-0.73042944274643,-0.672550649080097,-0.613890997556585,-0.50701494985645,142,1.02165140718679
"b[(Intercept) FocalAOU:5330]",-1.15270236372404,0.00724591379934795,0.0750564973691957,-1.295369710368,-1.20507438732171,-1.15320916531762,-1.10114900860553,-1.00691824806566,107,1.03061837671597
"b[(Intercept) FocalAOU:5400]",0.559814288690382,0.00709791237603177,0.0716251171090218,0.42430967091022,0.509579367410177,0.55926537144002,0.608760846637924,0.70203159739209,102,1.03194915152895
"b[(Intercept) FocalAOU:5420]",-0.299236901226854,0.0071625617534618,0.0716077425874194,-0.433975843039655,-0.349457116451141,-0.300122913592208,-0.250186030031106,-0.156935973130046,100,1.0324337511827
"b[(Intercept) FocalAOU:5460]",-0.0940823431061621,0.00713466021084483,0.0705674784655921,-0.226995258602865,-0.144035083468135,-0.0951822733725843,-0.0455532069081897,0.0453743614258802,98,1.03253429696963
"b[(Intercept) FocalAOU:5480]",-0.119409753054741,0.00718317428253975,0.0999646670216642,-0.313046642250447,-0.188156652340565,-0.119378866082737,-0.0506923931301058,0.0744219201053945,194,1.016339465208
"b[(Intercept) FocalAOU:5520]",-0.769463405520203,0.00718857259717017,0.0724141414101413,-0.906352045860188,-0.820002039666566,-0.770552646298669,-0.720325571990353,-0.625249434687538,101,1.03203474088862
"b[(Intercept) FocalAOU:5540]",0.0303775805859654,0.00718532805650669,0.0860022365369342,-0.134215103535696,-0.0284661640984527,0.0295443697493013,0.0877493038602542,0.202484408370521,143,1.02282667353772
"b[(Intercept) FocalAOU:5580]",0.83704061953422,0.00712379237383889,0.085152584468746,0.672662106172972,0.778324138574221,0.836883335659051,0.89561601148608,1.00254958766677,143,1.02143038891289
"b[(Intercept) FocalAOU:5600]",1.33130093917876,0.0071544700663456,0.0726323602598205,1.19551114474883,1.27950748426484,1.33079006390585,1.38155065591897,1.474036062681,103,1.03217931894856
"b[(Intercept) FocalAOU:5610]",0.560593952892761,0.00725276127549931,0.0818095751915823,0.404794081576626,0.503989036840702,0.559605798403452,0.616733775068188,0.721911852485101,127,1.02530277688931
"b[(Intercept) FocalAOU:5620]",-0.303062366232229,0.00729699029904662,0.0863244407437224,-0.468582875378316,-0.36340556221647,-0.303699298958746,-0.244310550025124,-0.133610702007304,140,1.02228998305909
"b[(Intercept) FocalAOU:5630]",1.06553539235805,0.0071476751805769,0.0714762591773797,0.930512394463394,1.01508575856745,1.06453309495335,1.11467296556968,1.20858187886931,100,1.03203045211595
"b[(Intercept) FocalAOU:5730]",-0.122328788459407,0.00676765755150523,0.0954944969272532,-0.307538615256179,-0.187912910110941,-0.122507012292646,-0.0572217492318976,0.0659585778485016,199,1.01823714193462
"b[(Intercept) FocalAOU:5780]",-0.140357196008889,0.00704131994553446,0.0942099090020698,-0.323106938798094,-0.205032652926005,-0.14026631837292,-0.0762318567205337,0.0443744297503742,179,1.01783602627848
"b[(Intercept) FocalAOU:5810]",1.71375592402496,0.00716942425411298,0.0734740829266144,1.57494390090621,1.66208154609254,1.71325643099421,1.76443655294183,1.85798490856969,105,1.03021411329356
"b[(Intercept) FocalAOU:5830]",-0.351397008221526,0.00719096579596154,0.0809221569365831,-0.50754506399885,-0.407593512612987,-0.351922910596866,-0.296720395801585,-0.189874675201539,127,1.02538299172968
"b[(Intercept) FocalAOU:5840]",-0.0119780276873565,0.00716061456956334,0.0764238694424357,-0.156893831545184,-0.0655570248518679,-0.0128424427718207,0.0403031043912384,0.139041155807007,114,1.02937526161721
"b[(Intercept) FocalAOU:5850]",0.0365373935355691,0.00717575854885797,0.090599380315689,-0.137716492565479,-0.0261592318255756,0.035669298199991,0.0979557522082303,0.215407368510782,159,1.019158180174
"b[(Intercept) FocalAOU:5870]",0.897591513185964,0.00713823847798939,0.071630700748604,0.762791372334409,0.846726817841425,0.896113295734016,0.947071637868274,1.04081088675129,101,1.03186775333608
"b[(Intercept) FocalAOU:5880]",0.116047249122044,0.00718517970786755,0.0790754984999,-0.0343310268478833,0.0604857965992476,0.114902823179575,0.170460042504692,0.27204800718782,121,1.02687845633526
"b[(Intercept) FocalAOU:5900]",0.404303314905692,0.00723600721083898,0.0905014839066452,0.229306751148192,0.34260610668049,0.403522560034974,0.465869487193531,0.583468455140637,156,1.02063497339894
"b[(Intercept) FocalAOU:5930]",1.88090026201252,0.00721240296119289,0.0814279065643788,1.72595759874218,1.82397621944851,1.87909127305387,1.9360340156868,2.04286783883554,127,1.02566827428869
"b[(Intercept) FocalAOU:5950]",0.768104873278403,0.00717075159532613,0.072993640634478,0.630142683981075,0.717231653845666,0.767155333845485,0.81875077584096,0.912071067337975,104,1.03160048058257
"b[(Intercept) FocalAOU:5960]",-0.205756848803819,0.00709121151701955,0.0771626815871438,-0.352655042783874,-0.259901350748294,-0.206572540270279,-0.153597499972153,-0.0530713244265002,118,1.02748405934275
"b[(Intercept) FocalAOU:5970]",0.814000844320087,0.00715547740648805,0.0724543264385676,0.676457636397026,0.762595370328628,0.813706357570564,0.863384672100949,0.955576486905471,103,1.03144513004295
"b[(Intercept) FocalAOU:5980]",1.17534305007567,0.00711265362293071,0.0744335472043019,1.03547209728881,1.12304810150956,1.17428846965923,1.22673932450684,1.32211122060052,110,1.03009115300399
"b[(Intercept) FocalAOU:5990]",-0.956704233852517,0.00720232362540158,0.0798526525062724,-1.11078294461683,-1.01273615279522,-0.957314893494442,-0.901343029104425,-0.798794701961641,123,1.02586425162154
"b[(Intercept) FocalAOU:6010]",0.512768405893302,0.00720480393884258,0.0926466605692584,0.333015117414444,0.448765679694287,0.512585342915992,0.575536533158566,0.694741940964646,165,1.01885229083165
"b[(Intercept) FocalAOU:6040]",0.189397203214114,0.00708487948492053,0.0729824921182344,0.0514280164722635,0.138642831899768,0.188559536947243,0.23945218149258,0.333405093611657,106,1.02970623638254
"b[(Intercept) FocalAOU:6050]",-0.773575864376518,0.00716328565936467,0.0926478304643968,-0.95383874596039,-0.836833780892034,-0.773418717552845,-0.711495286865671,-0.590846119327032,167,1.01950257116702
"b[(Intercept) FocalAOU:6070]",-0.177386368907476,0.00714342239315456,0.0789613946232533,-0.327563612712449,-0.232435797030737,-0.177824686230739,-0.12391920972535,-0.0205251245090165,122,1.02663198979314
"b[(Intercept) FocalAOU:6080]",-0.190580988383682,0.00718315655292457,0.0715615647759803,-0.326836686409629,-0.240347920462809,-0.192030327520542,-0.141508659505559,-0.0488146921610564,99,1.03276930313022
"b[(Intercept) FocalAOU:6100]",-0.261729188955909,0.00719971429738024,0.0751311407104049,-0.404259630628756,-0.314980657571997,-0.261909191859547,-0.210995535310339,-0.112393386133042,109,1.03013703276334
"b[(Intercept) FocalAOU:6120]",-0.0852344917572902,0.0071556948105628,0.0693792951667957,-0.217522665288336,-0.133810126248922,-0.0864198759020887,-0.0375688995978704,0.0530977227972685,94,1.03428046068518
"b[(Intercept) FocalAOU:6130]",0.953115451150923,0.00713231030569261,0.071001777347587,0.819038407528133,0.903456035785582,0.952266426983414,1.0021821793583,1.09453813513882,99,1.03308890202084
"b[(Intercept) FocalAOU:6140]",-0.298167502156812,0.00717314789414993,0.0692640176437,-0.428647492188016,-0.346569877894989,-0.299362385558489,-0.250719043973324,-0.159757610138826,93,1.03473444527195
"b[(Intercept) FocalAOU:6150]",-0.192313523296484,0.00718890334943426,0.0763718606287164,-0.338192570341084,-0.245218712734618,-0.193204561258897,-0.139090899148065,-0.042203519696844,113,1.02860275208295
"b[(Intercept) FocalAOU:6160]",-1.05770794848941,0.00720119788233502,0.0739713829608633,-1.19718136516635,-1.10969229603825,-1.05869841495282,-1.00698634383443,-0.910910931923303,106,1.03050189085177
"b[(Intercept) FocalAOU:6170]",-0.392456152201822,0.00712062047191309,0.0691709307305526,-0.521511504440455,-0.441499880623501,-0.393567544714183,-0.345187220029454,-0.254125362102527,94,1.03452181726862
"b[(Intercept) FocalAOU:6190]",-0.329268104064347,0.00715353065091729,0.0702297131132793,-0.460913107586635,-0.37894765598958,-0.330415475217568,-0.280533179000783,-0.190713184089591,96,1.03359472705397
"b[(Intercept) FocalAOU:6220]",-1.35538764268744,0.00710994565739974,0.0726067314363115,-1.49344770471629,-1.40661018440349,-1.35659818043967,-1.30577783168,-1.21159777014734,104,1.03070734061162
"b[(Intercept) FocalAOU:6240]",0.897099950679522,0.0070814451078147,0.0715004862459105,0.762643995439791,0.846930899500817,0.896217697762651,0.946071607349315,1.03920343280765,102,1.03116036929263
"b[(Intercept) FocalAOU:6270]",0.585517871112231,0.00712475125381675,0.0703689593600326,0.452650561119191,0.535622168565818,0.584502561375528,0.633804728217354,0.725823007244018,98,1.03381936338046
"b[(Intercept) FocalAOU:6280]",0.239458480722779,0.00711799307682826,0.0708756584590941,0.106660848978225,0.189496309446014,0.237946809980267,0.288052690995991,0.378970774323001,99,1.03259751669687
"b[(Intercept) FocalAOU:6290]",0.415786747361463,0.00708306945723483,0.0750401325760029,0.27276199497747,0.363393079594389,0.415283548672108,0.466823263369132,0.562321380068909,112,1.02842819947174
"b[(Intercept) FocalAOU:6291]",0.723240991366795,0.00708908106946823,0.0933471215949448,0.54197591559557,0.65881088734445,0.723227878932531,0.787143739623414,0.906297868332717,173,1.01737247732805
"b[(Intercept) FocalAOU:6292]",0.128835697767642,0.0071523739554138,0.0978276313391204,-0.0594692866621768,0.0620960087747316,0.127563660143294,0.193998750952505,0.324534682522253,187,1.01663701042976
"b[(Intercept) FocalAOU:6310]",0.880056020961551,0.00715268824798829,0.0747517219904607,0.738204242231873,0.827118532708059,0.879279961963491,0.931225861217108,1.02696978028487,109,1.02812805501993
"b[(Intercept) FocalAOU:6330]",-0.901069850453159,0.00719413318382359,0.0834226373843317,-1.06252289970757,-0.958424317248033,-0.901348470863333,-0.843905050538176,-0.739127160705358,134,1.0235879027426
"b[(Intercept) FocalAOU:6360]",-0.343879241574184,0.00709468122165848,0.0721263956397674,-0.480402894554936,-0.394906529243267,-0.344811934415951,-0.293933825057478,-0.20185151688335,103,1.03111387109427
"b[(Intercept) FocalAOU:6370]",-0.877947206634925,0.00715404617495194,0.0800940842753735,-1.02935492489608,-0.93382663033526,-0.878636127076609,-0.82343302327934,-0.71821135195233,125,1.02606199460745
"b[(Intercept) FocalAOU:6380]",-1.51113501861643,0.00713013606649758,0.103471831133554,-1.71113104838226,-1.58126928729814,-1.51173894543671,-1.44138855931856,-1.30647516988581,211,1.01536138814859
"b[(Intercept) FocalAOU:6390]",-0.373468140849086,0.00706072516937918,0.0792464493174892,-0.523681366681863,-0.428731826760297,-0.374195255095975,-0.319668064339632,-0.216710238660511,126,1.02474698511269
"b[(Intercept) FocalAOU:6410]",-0.457206824813078,0.00723796850024825,0.0796237838210804,-0.610656224569473,-0.51270145028681,-0.458175121773795,-0.402460196140851,-0.301581876698127,121,1.02642025156098
"b[(Intercept) FocalAOU:6450]",0.112777206633489,0.00710183026435566,0.0790285595107683,-0.037377348268003,0.0584218825338947,0.111898511905804,0.167113914822003,0.269470903072451,124,1.02630037946282
"b[(Intercept) FocalAOU:6460]",0.313949347107283,0.00719519735439641,0.079614226260363,0.162584514868645,0.258122960941446,0.313354882081334,0.367635133303565,0.472500370558993,122,1.02659649519047
"b[(Intercept) FocalAOU:6480]",0.231017271250133,0.00717011325044341,0.071573390518348,0.0958626471094992,0.181018663442454,0.23020699321572,0.279952147761589,0.373520989849415,100,1.03242036938063
"b[(Intercept) FocalAOU:6520]",0.632028513914213,0.0071271883079073,0.0696651712799155,0.50170280210704,0.583012971693662,0.630738351448253,0.679895096812631,0.770482836379287,96,1.03383316934252
"b[(Intercept) FocalAOU:6540]",-0.13674976398057,0.00727594969510744,0.0829809348543081,-0.29953329176947,-0.193051939074354,-0.137919528316581,-0.079896981778265,0.0255477561403727,130,1.0241441232638
"b[(Intercept) FocalAOU:6550]",0.418440127358004,0.00714201329981384,0.0797396102213339,0.266571106266172,0.363228715516851,0.416690168308646,0.47269574470581,0.576202473787282,125,1.0251225081476
"b[(Intercept) FocalAOU:6570]",0.212245856808936,0.00709062155753924,0.0798988912597294,0.0586671396146261,0.157275937261062,0.212140209156141,0.267067419196059,0.370149759388043,127,1.02468439326655
"b[(Intercept) FocalAOU:6590]",0.695558051283653,0.00712618313855208,0.0771967729910353,0.548763595651247,0.641350662139262,0.694722485471077,0.748383127244194,0.848370915688756,117,1.02630124155718
"b[(Intercept) FocalAOU:6620]",0.032830870385346,0.00719228416497148,0.0806365807075276,-0.122258038328035,-0.023709202071376,0.032381681702052,0.0880566427540304,0.193141105381349,126,1.02472172837601
"b[(Intercept) FocalAOU:6630]",-1.06927175334723,0.0071463433606788,0.0771005296385553,-1.21755193126214,-1.12208726411115,-1.0701301250011,-1.0163019239035,-0.916868496427112,116,1.02792981925242
"b[(Intercept) FocalAOU:6650]",-0.287378919681744,0.00703875752106856,0.0896686825140224,-0.457706997593517,-0.349568712615681,-0.288805283776634,-0.225924262661859,-0.111316017340073,162,1.0191552847353
"b[(Intercept) FocalAOU:6670]",0.264964328359897,0.00709179877007616,0.0770917090120468,0.117282367983986,0.210731984476489,0.264203057786968,0.317655322770508,0.418713899455958,118,1.02611182812897
