"FocalAOU","CompetitorAOU","Estimate","P","R2"
3000,2881,0.0516051219754275,0.885233539262439,3.89767171472973e-05
3000,2890,-0.767524039386992,0.00531617560515994,0.0144292252337504
3000,2940,-0.675511277753258,0.0135664638307477,0.0113359926481263
3000,2980,0.382336307385827,0.484965097218814,0.000911983092533514
3000,3120,-0.35144032530567,0.181396948625206,0.00333612636171434
3000,3131,-0.29651469749437,0.00769743701684791,0.0132002951881141
3000,3160,-0.866816926138119,1.37818106303317e-11,0.0819468428135701
3000,3870,-0.538910294779474,0.000184444175583329,0.025822102194901
3000,3880,-0.268793787200578,0.0687446187923773,0.00617866439835935
3000,3930,-1.18079360090563,3.30734342638114e-06,0.0396587162434395
3000,3940,-0.90855974028083,8.30078697105509e-06,0.0364874489083299
3000,4000,0.402315061722411,0.181847128096664,0.00332926724545995
3000,4010,0.568503587147834,0.0305342289317611,0.00871568727088318
3000,4020,0.0131460464943738,0.91479929957941,2.14145721676001e-05
3000,4021,0.211850258212487,0.221327086036287,0.00279448835904774
3000,4030,-0.347863543786212,0.192972773029193,0.00316574248571501
3000,4040,-0.303210937176921,0.383030028725226,0.0014226613773796
3000,4060,-0.266040443302626,0.21066072757938,0.00292719236112389
3000,4080,0.44851361264061,0.260254785649679,0.00236837968923285
3000,4090,-0.769961054508497,3.5042373381067e-09,0.0631755721705223
3000,4120,-0.319355982471255,0.0218935557062119,0.0097819975562926
3000,4290,0.223470978039301,0.549654799017715,0.000669440502553661
3000,4320,0.316556425708845,0.38147240706024,0.00143199726102633
3000,4330,0.085531194705917,0.637262203146952,0.000415892101373987
3000,4360,0.13428954065462,0.551281699599224,0.000663999997025967
3000,4440,-0.48491850884313,0.00114634284478965,0.0195901640662567
3000,4470,-0.472612230569285,0.0216077348969824,0.00982437194738857
3000,4520,-0.502076816641182,3.19602009701951e-05,0.0318439354443731
3000,4540,-1.21151165354549,0.0142534506762494,0.0111746436278781
3000,4560,-0.465153345781598,0.00012016456093498,0.0272915086747513
3000,4570,-0.935707601111002,0.00305432202446642,0.0162826615228081
3000,4590,0.501432166767693,0.000960237432706395,0.0201912866984541
3000,4610,-0.482871306768288,0.000138179572086804,0.0268122277136667
3000,4620,0.212440206297548,0.100714419551823,0.00502790049786331
3000,4630,0.336584261944686,0.0618659719180046,0.00650194766626204
3000,4640,0.310628130556796,0.231826477796403,0.00267111096254413
3000,4641,-0.0817869880102243,0.659006899151056,0.000364259362958339
3000,4650,-0.765578308718839,3.11762109915693e-05,0.0319294201750296
3000,4660,-0.373934581020661,0.00389461004571646,0.0154680760319983
3000,4661,0.477780978824647,8.2449471994854e-05,0.0285848742683993
3000,4670,0.592744925492918,9.67163042109189e-06,0.035960754405664
3000,4680,0.170136459259341,0.192228217499795,0.00317634017975201
3000,4690,0.196563786821486,0.173800315680359,0.00345492201570484
3000,4691,-0.907764751340032,0.0781865514213892,0.00578711418088502
3000,4750,0.160612536253339,0.199769723134481,0.00307115086549191
3000,4780,-0.118216725272965,0.487270258917219,0.000902395501787509
3000,4812,-1.12649831572813,0.0123633809445076,0.0116398463844688
3000,4840,0.546555926520774,0.000176233172293887,0.0259781640307261
3000,4880,-0.217652076821457,0.133583487105447,0.00420135785768636
3000,4900,-0.893402905151494,0.00792961840637439,0.0131019821106293
3000,4910,-0.299162156461639,0.112217670523005,0.00470863020319668
3000,4940,-0.243571963709469,0.0226519508201535,0.00967227262915906
3000,4950,-0.742441554673704,1.16187101544423e-05,0.0353287579432511
3000,4970,0.228201921210905,0.207184825191592,0.00297216627918271
3000,4980,-0.721091085741912,4.52348377777718e-05,0.0306486345276747
3000,5010,-0.356195119314446,0.00170466075192101,0.0182470421896573
3000,5011,0.0782444920495785,0.545046244978204,0.000685016204435317
3000,5060,-0.678652117609504,0.000562588413282663,0.0220101666814642
3000,5070,-0.352924258583337,0.00293775394871217,0.016413321936348
3000,5080,-0.337681819007238,0.126052703563406,0.00436919893612739
3000,5090,-0.202187599139365,0.536409412563448,0.000714870678354176
3000,5100,0.266455782781188,0.0129841628512601,0.0114794549590703
