"FocalAOU","ENV","COMP","SHARED","NONE"
3000,0.0363225854062606,0.00086511542810596,-0.00115323618264523,0.963672450534853
2940,0.0354131826139224,0.0152928444930489,0.00704628670073835,0.936499406327223
2890,0.10532727417832,0.0148326402197022,-0.000147832411430071,0.893931168236298
2881,0.040786020357791,0.000937159596385871,0.0102211866914935,0.948872509522455
3120,0.038161979619731,0.220698440150627,-0.0634277191594515,0.753051707930121
3190,0.0326556583307462,0.395260244545506,-0.12403762295523,0.512637484553854
3160,0.0478062792254749,0.046357128268008,0.0242125014470183,0.90977922014384
3200,0.0555974239667855,0.16723679907032,0.110157176640333,0.728836739922483
3880,0.0428779927754545,0.118410845992889,-0.0104301932018203,0.852186326834567
3870,0.0566917534638348,0.19542098049496,-0.102827148946798,0.753321178925212
4120,0.0830495493964545,0.163504231952228,0.0174395342434028,0.786185810986516
4020,0.0483542744398604,0.711798078109676,0.15131299260636,0.243452065810294
4090,0.00643628728512524,0.630496178370437,0.031065365147481,0.359113203725105
3930,0.026716778143747,0.0858107859168534,0.0644360937214732,0.890716101269422
3960,0.0402682213811046,0.0839349372643887,-0.00427356410580589,0.900632970225233
3940,0.120406123703475,0.0396768232162975,0.00528765382663617,0.871693196514096
4021,0.183157397409043,0.0175361640005579,0.0170371154147601,0.787950958288682
4060,0.0319740341811028,0.0209578020884009,-0.000275525807488471,0.962616250555836
4320,0.0984577062391115,0.077773926956126,0.0462626133926619,0.799556915923052
4290,0.043917727024636,1.30700948504439e-05,0.00493322463660418,0.950942957785377
4330,0.053390408679213,0.102792443877011,-0.0108096195257241,0.784876121643917
4470,0.0112155028708935,0.429499708908652,0.242892606269358,0.481421890489836
4520,0.0124184620909299,0.449068842451797,0.254527185087309,0.479679786581243
4440,0.0239720737484691,0.279501491916137,0.0869690611985928,0.634834823590921
4430,0.0599993039843186,0.5654154428635,0.364466069719239,0.286562579150672
4560,0.0190154167558002,0.555912200032786,0.266694725863111,0.413408095801891
4570,0.0465431577124759,0.0125846105555881,0.00731571517227541,0.945921644877124
4590,0.0806200771588861,0.000314570389745972,-0.0208142760568472,0.917689603780954
4540,0.0332487770339087,0.0747642699290527,-0.0543931373016745,0.919175051751542
4610,0.0136382713450393,0.537993253819729,0.378053666021871,0.373364697560614
4480,0.140438582381583,0.151964865778264,0.0100305241702029,0.760313895447644
4620,0.0276059138561447,0.576836328649372,0.25208204108858,0.375239684611546
4670,0.00714410020138656,0.582543571019219,0.204449573077998,0.360830746592431
4641,0.00833295410573487,0.724532692073525,0.406219540308599,0.215293052007467
4650,0.0977894947278486,0.308185191425705,0.138927805785505,0.6002670428513
4661,0.0399666750706884,0.35395762729647,0.0390398424581784,0.534670785584506
4680,0.177005374087178,0.254161429781891,0.0480559647803599,0.668191918153836
4691,0.174171355958542,0.0470606715611569,0.00867725482072433,0.811674524278615
4660,0.104347505819141,0.00908770542118552,0.00949236997377459,0.873124393207563
6870,0.0125318253185204,0.00331724182772114,-0.0263942261581576,0.979752291755964
4690,0.0162802274278692,0.105203354539264,0.0811269126187191,0.859789650057966
4640,0.118650057698634,0.0653724188013814,0.0107327866432431,0.802809688564376
4750,0.106381304581532,0.191307255543561,0.00110839386055175,0.715171444043134
4840,0.305571637160529,0.0374320008509667,0.0418243034353076,0.633837548187501
4812,0.0308825697320279,0.430232858040287,0.360920586767159,0.376387265411019
4770,0.0634470606943022,0.170003985694163,0.138342439852948,0.761907867853872
4780,0.10397019705861,0.207093330565281,-0.0529280468642205,0.747432348087006
4910,0.0315660824983744,0.0459652031994178,0.0284344349187908,0.930732838578736
4880,0.0330067582163512,0.213354124026487,0.253449606148691,0.615576577305536
4900,0.00156933432670536,0.708668004737359,0.483725531574024,0.221437812383207
4980,0.00439909612172684,0.259892776277257,0.174657506841343,0.704168967275143
5070,0.0858014688374104,0.0847877655222265,0.108642466348744,0.773619857572363
4950,0.0617675633828841,0.00325284058359456,-0.00452196242713587,0.935432026614388
5080,0.0930563675705069,0.0557202275649578,0.0258252559811789,0.875411580166555
5060,0.0440863363041006,0.162927016913924,0.0984640692704618,0.730024922182098
5100,0.0774948860216743,0.145389714924433,0.06957852088781,0.736281147222347
4940,0.0329149426107156,0.16884372528639,-0.0294220341757399,0.786476312640596
5011,0.132823408848175,0.287473880657812,0.103326119157415,0.497630938241171
5010,0.104719570999595,0.436543313619287,0.128778150092541,0.544209766559966
5110,0.0789713786368695,0.166569302187569,0.218980475974171,0.652050828930376
4970,0.0491536145789481,0.065248033999884,-0.02525301081603,0.870085906575372
5220,0.0648300981086252,0.235745415974583,0.153528354734215,0.711986670545851
5190,0.0183139400119804,0.0808601907977927,0.00287898530267819,0.899011924045036
5290,0.0728913235099272,0.0668055959294961,0.107800303002481,0.764889122068054
5210,0.149258563792162,0.0680210037508267,-0.0518714958630618,0.770308877806899
5170,0.121666315821218,0.268507905481509,0.0826694809985556,0.563422180699435
5180,0.0457162141777154,0.242730853902864,0.0042829692698122,0.715150205439116
5330,0.131409069201543,0.00241681924457826,-0.0133073200014285,0.859565430896597
5300,0.0676179009080506,0.118857037350687,-0.00983605537913851,0.826267563613945
5420,0.0210445219294374,0.744256333939506,0.392410796030367,0.218725935210939
5580,0.0397820797052419,0.710735337596211,0.416853015994568,0.257310745686446
5870,0.0843996021307958,0.317503742423941,0.0652651940903924,0.582097233295516
5810,0.0170122168370322,0.376409749302952,0.371994965568195,0.401365346301716
5630,0.025109675962343,0.515332488149604,0.366978162830141,0.428285340358176
5610,0.0198137107196664,0.653053331128646,0.313970224018486,0.225240218268981
6050,0.047845294703752,0.320643741446733,0.142711083239242,0.472560338864106
5600,0.0881727070172924,0.290854711005861,0.303508766579333,0.494973149688384
5780,0.0246027858186374,0.492734093399697,0.459181786750125,0.235542462808953
5480,0.0319345904922839,0.306932321927619,0.2532744996431,0.564711881493877
5520,0.0496244309766688,0.172384339575914,-0.0142789544736158,0.696581168412748
5460,0.0797534941103805,0.290649049945975,-0.0810687996131354,0.684182512416752
5830,0.196021828207099,0.0808597649031721,0.00264159035251804,0.771015218011961
5850,0.0592564950517259,0.155882275943487,-0.00696944832581908,0.830066094064522
5540,0.171769453098609,0.0365793197246584,0.0151592367992134,0.804640451348536
5840,0.0312106775740702,0.00621915867275227,-0.0439123068335171,0.965685482610021
5730,0.159425010011769,0.00233670297340913,0.0125143049240662,0.789721815620187
5400,0.0389985067375385,0.391964752595862,0.0997705738381544,0.598382247792064
5900,0.0351751609076048,0.181776993414441,-0.0759213458248185,0.784060872900633
5880,0.0318422147831695,0.118563859125094,0.0140165983787062,0.874197553468546
5950,0.101038410951478,0.171362995873026,-0.073354626703333,0.798508435140408
5970,0.184287136547421,0.0641876784805487,0.00096035438317449,0.803870418892514
5960,0.0436940211805422,0.087851179805233,0.0422869891942409,0.798016975539569
6040,0.125482190724608,0.273113756249804,0.119074322248648,0.605644763110419
5930,0.030080592724028,0.251238143066785,-0.00866603502117719,0.705307589746495
6010,0.0425689624575669,0.79472581650667,0.422812461434436,0.1682349437463
5980,0.107419747816983,0.209587324933486,0.205527599484342,0.584149811263847
6100,0.0889083258689538,0.0015782135926309,0.0130985641430301,0.894985745450735
6070,0.0546297888077957,0.00673076515339592,0.00633711842621305,0.930853822375954
6080,0.102927799760182,0.00718131877680808,0.0200192650024444,0.864281715647625
6160,0.0102042910157693,0.114358061639093,0.000182039460258535,0.882476993281168
6170,0.00846811569630737,0.062686714164625,0.0698388615539081,0.919984557021544
6130,0.0969494442807682,0.0512196759509804,0.0809627364066921,0.785353026765837
6140,0.0139033299315609,0.149460375668432,0.0315829446926029,0.838211617734978
6120,0.0134767740275705,0.280332708860678,-0.101961511738033,0.696261178219216
6150,0.0759036438443581,0.106070487221098,0.0500023439005822,0.802986273420248
6190,0.105904678107548,0,0,0.894095321892452
7030,0.0330436636579419,0.465805274101044,0.183518585049752,0.446769941298683
6280,0.0140095468655382,0.0722186000996591,0.0655214737550841,0.908111662289324
6290,0.0261479569801408,0.422541016689333,0.30259359084623,0.546937236857011
6310,0.0188547058501086,0.334194061078423,-0.0166586936186092,0.645124231379468
6270,0.0460772877384399,0.111578981430233,0.106191347753775,0.699175251083044
6240,0.0153218185928932,0.538651829116651,0.206647325043702,0.408754873532657
6292,0.106464563637752,0.0301139317627125,0.0562651629870681,0.831088491618234
6330,0.0742892637240721,0.102208580858176,-0.0326355456128106,0.838388801255633
6291,0.0828201708544754,0.160842918060922,0.208986460877073,0.675763863387954
6590,0.0455063542381752,0.653425430274893,0.193249705554491,0.334885751233554
6520,0.029670024470295,0.174423451137856,0.0586520348147319,0.81514094335885
6370,0.094222281942523,0.0231600598864399,-3.05389361243396e-05,0.899257172629674
6730,0.0342488696070222,0.274164059394663,0.18420075088498,0.647693713934188
6670,0.0201055062060777,0.732418629289142,0.317735275195939,0.262764243564127
6550,0.00761885572054699,0.596492505772561,0.650853533357101,0.160491397461735
6810,0.0962682787483376,0.0486380206861526,0.0833695082132851,0.807772095225797
6710,0.0155557207631151,0.429795699630949,0.095053719697976,0.542979374967903
6850,0.0411920344460295,0.302001533149026,0.243501545258229,0.560247380202855
6480,0.0712067667698451,0.222561496416028,0.119505989134075,0.711860990658513
6630,0.0787353392885042,0.05370855594265,-0.0424308665277297,0.886516366331755
6740,0.0536994600323932,0.558472917530528,0.257656147007969,0.388475119338763
6360,0.0279466153374347,0.0284907721750618,0.010773056607946,0.950372933585204
6760,0.0378394827041989,0.00201045648793872,-0.00854265194787407,0.961708875345091
6750,0.0163130353879981,0.120224363413428,0.062523083885553,0.803608175174542
6770,0.0599623446911814,0.0320419414761392,0.0661550506564141,0.861413570743516
6410,0.0523055767290502,0.15136914397558,0.125154067067094,0.812184310962252
6390,0.0254858971037353,0.487681610562463,0.388528552075824,0.488653101049738
6650,0.0949656499278657,0.149175311662999,0.208153897961137,0.657091564341355
6460,0.0775623212417273,0.162598931531572,0.0854843261133617,0.736066896381771
6680,0.00394184888537885,0.600271021629312,0.307874297856932,0.285386319158415
6620,0.0755350781854669,0.571737453664428,0.23497126536771,0.410326658788902
6790,0.0236622083405732,0.509594232687991,0.25171942274634,0.410006867996505
6450,0.114770333913999,0.385661031267843,-0.0664551222446761,0.551481723739459
6800,0.0891524619000869,0.140592096633138,0.121310863192147,0.709413025760643
6860,0.0792425039717777,0.0171771505272617,0.0515203149474441,0.866341422397548
6570,0.044689400355611,0.290791571553697,0.0464419512825203,0.609180604902243
6540,0.0141797559806862,0.227968901083667,0.134242282047064,0.680414068124567
6840,0.0547199828683661,0.390617012048428,0.248319523204954,0.469998564386866
6380,0.0589062236294884,0.0717936039199412,0.0490605782738388,0.89189355496108
6882,0.0587635139774159,1.9560686821074e-05,0.00125614535845213,0.93896711731549
7050,0.0960543926243612,0.0345440608701286,0.0172800627017318,0.852865451466248
7040,0.112357423309853,0.0589173081846151,0.0372386076342154,0.757302488402134
7020,0.016590388923374,0.0229246786283589,-0.0791426868127368,0.948072146581434
7210,0.0291739662250149,0.262591951404437,0.0841618665865571,0.680923628263377
7180,0.00998086591835762,0.419716591591987,0.0162621402376492,0.492679555347978
7190,0.0915550531544483,0.110895943856602,0.0224321808392788,0.754843668367866
7150,0.040599212428948,0.0963322124888352,-0.0200871477277969,0.86596702604308
7222,0.0925569716582221,0.347106817942813,-0.228027831775052,0.569745528329805
7221,0.118578147754428,0.163212401003949,-0.0699952231267161,0.642215674446388
7240,0.0253029954709224,0.4856214760619,0.124479308999643,0.471906592128917
7280,0.0146268105787851,0.175852142937535,-0.0465890103761796,0.800409699115769
7260,0.012067479529657,0.182889946010769,0.149827550444787,0.762251329791546
7290,0.187008554579156,0.127501605216403,0.0661407733776527,0.721536189095864
7270,0.0127097837477533,0.0250342775480311,0.0387428459328332,0.940791797451976
7360,0.0256167488180048,0.274484257902613,0.162030252341717,0.700105836734106
7350,0.0727584840411087,0.0189448457227417,0.0973268849681853,0.829279611375429
7310,0.0208807514959821,0.176945958345145,0.0887943305637938,0.729771570653593
7380,0.107247711124423,0.0103742462115368,0.0343983700211767,0.833951823435074
7430,0.147275709259255,0.0538486144843831,-0.188712123591773,0.840440137271674
7490,0.148572921576737,0.0507086023908535,-0.00288108028116542,0.771327965622211
7480,0.284230157835385,0.0545385347882206,0.0377557823354259,0.677617125358891
7510,0.108149562573201,0.0009763170813053,-0.000207670366771782,0.889034083292967
7680,0.0872281602141162,0.329127747125934,0.106115934571906,0.655757255557394
7550,0.203689365106078,0.364670128771763,0.102578348387137,0.494422775087535
7560,0.0127674588888878,0.787577246356229,0.438386073908369,0.18469882580655
7590,0.115802587693117,0.039001419197108,0.0153951279215063,0.868325137451446
7610,0.166489054478434,0.112509995942352,0.261191832051975,0.540608118774401
7660,0.232649615123634,0.368959303118262,-0.0528957933120092,0.572210198102917
7580,0.0856770103343801,0.115196071861502,0.165601990377477,0.62074291764042
7540,0.10143498036701,0.0791739752601922,0.111773510478472,0.768374157746955
7670,0.130928443247111,0.26959148347931,0.0989600541393051,0.646330965253157
6220,0.037254375174188,0,0,0.962745624825812
6830,0.0992403972445424,0.0226448708763059,0.030185457951094,0.860497907373407
7630,0.0776665986826193,0.386308527719409,0.336833335043781,0.324902152377573
5990,0.0486674563555989,0.0600832392517335,0.038101985237395,0.910145708865704
5620,0.0714970708473877,0.261133801303023,0.111318745653107,0.712955246519071
5120,0.184699932016302,0.0736750009314551,-0.189683622364511,0.743176282856878
