"FocalAOU","ENV","COMP","SHARED","NONE","n"
5100,0.11414848193957,0.116645445868169,0.0371623998386658,0.732043672353595,262
4940,0.10028266001452,0.210030778924429,0.0303043732249904,0.659382187836061,302
5011,0.105996026563804,0.266219533753239,0.0551628735482052,0.572621566134752,354
5010,0.125013913209583,0.222292512347899,-0.0755241451616198,0.728217719604138,546
5110,0.195074125851517,0.0499973164585832,0.0974077523487578,0.657520805341142,678
4970,0.0963865108981465,0.10601348966171,-0.0274106377106217,0.825010637150766,149
5220,0.244721934241788,0.0696548766113089,0.0242660799604481,0.661357109186455,47
5190,0.14358019987888,0.0797951506403053,-0.0351282248857355,0.81175287436655,1426
5290,0.197619827811527,0.0544192514195373,0.202313608348768,0.545647312420167,1342
5210,0.213200961515253,0.132304054264001,0.0247603169347769,0.629734667285969,139
5170,0.00687874555246853,0.232242022480792,0.0137595386666964,0.747119693300043,456
5180,0.0368069653435166,0.234850611113356,0.036027598156318,0.692314825386809,90
5330,0.109186967160536,0.0223328199032879,-0.0113761569244279,0.879856369860604,222
5300,0.108426564469082,0.115950590857143,0.0138914824444198,0.761731362229354,104
5420,0.0240783077061367,0.367818746829257,0.0282876959640349,0.579815249500572,421
5580,0.0641346750566844,0.286054158613744,0.0677375578583654,0.582073608471207,133
5870,0.250928122259913,0.268237970483295,-0.105000129416351,0.585834036673142,476
5810,0.0510267067482547,0.209627471293056,0.169325940838653,0.570019881120036,631
5630,0.133355490665867,0.17962682084934,0.0373492113651551,0.649668477119638,474
5610,0.101619258425627,0.440975846992866,0.0619337278712552,0.395471166710251,136
6050,0.127973947572366,0.3368832831929,0.290113818973385,0.24502895026135,70
5600,0.128588917736076,0.11334537671499,0.110229918609889,0.647835786939045,729
5780,0.200680794726273,0.280672964622284,0.186168600452894,0.332477640198549,68
5480,0.0578064463790676,0.15007902837074,0.122017189460819,0.670097335789373,53
5520,0.0485779824489937,0.268073355084199,0.05240807328291,0.630940589183897,301
5460,0.18895002820365,0.317132793086003,-0.138787158498022,0.632704337208368,431
5830,0.241000504675471,0.0303213634284226,-0.0288874233541419,0.757565555250249,135
5850,0.117870362962124,0.117646859209571,-0.0558856314888996,0.820368409317205,83
5540,0.33126673253915,0.00843085875364163,0.00328658743537253,0.657015821271835,109
5840,0.0632873754234588,0.0470161466494261,-0.010583760353884,0.900280238280999,208
5730,0.0527437460942931,0.0383388694439774,0.0470837945174339,0.861833589944296,70
5400,0.108190348391745,0.262848671632243,-0.0479089715631039,0.676869951539116,374
5900,0.0379091721403046,0.256685312016581,-0.0111737909099265,0.716579306753041,88
5880,0.0451071666406272,0.0799436333695778,-0.00317810642363804,0.878127306413433,171
5950,0.235294938982112,0.173807780611447,-0.120285136200567,0.711182416607008,351
5970,0.251262231182238,0.0108820901768906,-0.0107154922674042,0.748571170908276,376
5960,0.0182271873020422,0.116002014085648,0.0424106809880462,0.823360117624264,185
6040,0.272502390474027,0.149798723916324,-0.0177767919416298,0.595475677551278,294
5930,0.225139444375618,0.273277852550655,-0.0811603035325643,0.582743006606292,559
6010,0.10795019255976,0.366383632361698,-0.00144238027559707,0.527108555354139,80
5980,0.237006595353705,0.102902841434828,0.1528545609807,0.507236002230766,566
6100,0.174247129062041,0.00300736453728132,0.0281701707161072,0.794575335684571,266
6070,0.0237827671555956,0.00817927039003705,0.0191874398983198,0.948850522556048,176
6080,0.0955463906749425,0.0127712195897483,0.0242353240582841,0.867447065677025,398
6160,0.0345762399966144,0.107136676242804,-0.0131522603532758,0.871439344113858,281
6170,0.0684901138651075,0.00170846572824027,-0.00163863364233776,0.93144005404899,662
6130,0.177198093184721,0.0367347925467023,0.0850302768342811,0.701036837434295,822
6140,0.106590936146135,0.116302107640859,0.00353325250146716,0.77357370371154,659
6120,0.0396863243619367,0.392223559491247,-0.026170284591259,0.594260400738075,590
6150,0.129262574304397,0.0711077388348122,0.0489647577803777,0.750664929080413,193
6190,0.193788513230873,0,0,0.806211486769127,565
7030,0.0994698185308666,0.336667809993624,0.10450268156584,0.45935968990967,538
6280,0.0423436818739112,0.0123573170900538,0.00954305478107524,0.93575594625496,403
6290,0.0212235679706916,0.124321215316618,0.0222409367838974,0.832214279928793,204
6310,0.145200059541241,0.352679756389033,-0.0695285065699775,0.571648690639704,304
6270,0.115126472015406,0.14855611342474,0.0217808236764186,0.714536590883435,562
6240,0.0812664997324227,0.369275982830748,0.0344005123971596,0.51505700503967,623
6292,0.157232487614205,0.00618178175694592,0.0387896335598532,0.797796097068996,60
6330,0.121665388689893,0.119957480633106,-0.0682857984571591,0.82666292913416,116
6291,0.214598828058221,0.0324295048804977,0.0781888350321444,0.674782832029137,69
6590,0.0125363844291285,0.42635818897378,0.0320896433482532,0.529015783248839,217
6520,0.0864855486392285,0.0965369973561232,-0.0116986692254898,0.828676123230138,654
6370,0.114583328907416,0.00655108436392715,-0.00599224520753777,0.884857831936195,135
6730,0.0676476691763212,0.13385666557381,0.055869585315073,0.742626079934796,230
6670,0.0155093544128047,0.399394975033856,0.0210428995254613,0.564052771027878,191
6550,0.0981796378330644,0.181036213460617,-0.00697340020259626,0.727757548908915,160
6810,0.262353048801072,0.0125901178125807,0.0389883762053844,0.686068457180963,752
6710,0.0155988515154683,0.346411184571006,0.0136182719422893,0.624371691971237,305
6850,0.0735582765534211,0.155059040092887,0.137428536057269,0.633954147296423,149
6480,0.0821032446512425,0.0974262534375665,-0.0179908262444764,0.838461328155667,378
6630,0.131149573979393,0.0771791609074704,-0.0371338020190109,0.828805067132147,177
6740,0.0157562856706291,0.300169273620875,0.060849010745891,0.623225429962605,382
6360,0.0186353252680336,0.0109073944694153,-0.00188013117349643,0.972337411436047,331
6760,0.0906535382243874,0.00899429389858393,-0.00199453004517258,0.902346697922201,227
6750,0.033944136150441,0.117555705551907,0.0763716346504581,0.772128523647194,168
6770,0.0906173182973802,0.0124690339088882,0.0546455378863119,0.84226810990742,224
6410,0.0680399292780593,0.0103560452416035,-0.00304105414282224,0.924645079623159,166
6390,0.0286875015765268,0.0973324497707023,0.0253648802154655,0.848615168437305,151
6650,0.135511602556632,0.0397888877696424,0.0318749838908528,0.792824525782873,77
6460,0.140992754400284,0.10088645626314,0.0229011631626958,0.73521962617388,148
6680,0.0634150021824753,0.402797534099274,0.140029967813304,0.393757495904947,53
6620,0.0839938558432056,0.279166997657921,-0.0250023316165587,0.661841478115432,133
6790,0.0448996804175436,0.314611500916582,0.0968857245748232,0.543603094091051,142
6450,0.0906734758869166,0.400203064591218,-0.0707787373493091,0.579902196871174,156
6800,0.108071001777694,0.0801236491471226,0.0603873226832123,0.751418026391971,114
6860,0.0846340197919133,0.00289575868323032,-0.00227759267026297,0.914747814195119,107
6570,0.00920510477196318,0.299688043459625,0.0154125533599964,0.675694298408415,134
6540,0.097148426532539,0.171163893847683,-0.0334094088008571,0.765097088420635,112
6840,0.0494340772941749,0.226961929539814,0.0305611074863752,0.693042885679636,226
6380,0.239981985882955,0.000139643135592504,0.0119946805275913,0.747883690453861,56
6882,0.169633196019016,0.00101322334864218,0.00831728568680471,0.821036294945537,743
7050,0.230713148385505,0.0338000932076594,0.00527231981568597,0.73021443859115,596
7040,0.262696609211386,0.093101480653798,0.105720596577297,0.538481313557519,633
7020,0.0273284811958832,0.114480151307929,0.027183420008513,0.831007947487675,73
7210,0.0702853867205369,0.205740538925051,0.179790065778617,0.544184008575796,628
7180,0.0223367177567422,0.481077438496015,0.112241077010135,0.384344766737108,426
7190,0.0429812111606045,0.131169097638407,0.0387982571382697,0.787051434062719,138
7150,0.0538842904773427,0.113520909255769,0.00228653995683865,0.83030826031005,158
7222,0.0571184336959812,0.565725331787026,-0.0360881440005519,0.413244378517545,137
7221,0.0285469154888364,0.3092014009259,0.112439365510216,0.549812318075047,56
7240,0.0628435080852567,0.378311103400518,0.00123102969564359,0.557614358818582,138
7280,0.0143936050833516,0.231552500681625,0.00226811498577503,0.751785779249248,292
7260,0.0046512322124159,0.0758536402340109,0.0277033005136266,0.891791827039947,215
7290,0.122251101319202,0.0253144829473267,0.00438432945728819,0.848050086276183,100
7270,0.0723440474083914,0.00775557286743711,0.0536605235762137,0.866239856147958,594
7360,0.186353755401583,0.112247162106171,-0.0420400931645541,0.7434391756568,280
7350,0.199261854103244,0.000635019615276788,0.0653079531196488,0.73479517316183,448
7310,0.063778988035698,0.160553347286631,0.0946715458311782,0.680996118846492,459
7380,0.0489284656349818,0.0244020954193263,0.0730411237443161,0.853628315201376,111
7430,0.238232279004435,0.200996277060844,-0.0985000729449767,0.659271516879697,93
7490,0.128838634534609,0.082980193082218,0.01994961169674,0.768231560686433,160
7480,0.14709421698048,0.000396934470297594,0.00173227207009046,0.850776576479132,160
7510,0.152388341052256,0.00302402450060363,0.00931653426023578,0.835271100186905,495
7680,0.156866171722472,0.150898649656584,-0.0650030800018954,0.757238258622839,134
7550,0.147737739442395,0.19930951141925,-2.34795216077222e-05,0.652976228659962,481
7560,0.0780051476894535,0.364147641396193,0.0459955532802102,0.511851657634143,258
7590,0.0201502925995067,0.000477146933930191,0.0001960309869933,0.97917652947957,284
7610,0.176135720109744,0.0317109946951899,0.0833005369384311,0.708852748256635,819
7660,0.278128305027529,0.248035980085458,-0.170155408867945,0.643991123754958,582
7580,0.0595375191936144,0.127978081647723,0.110560744590922,0.701923654567741,184
7540,0.195860099787235,0.0184173514075633,0.0311262379186124,0.75459631088659,96
7670,0.246727973343199,0.123780537360427,-0.0443408265120153,0.673832315808389,83
6220,0.0497856816915242,0,0,0.950214318308476,302
6830,0.133597138349463,0.0100762374309561,0.0159742524702259,0.840352371749355,394
7630,0.108162633069074,0.260597913896026,0.00993661077891106,0.621302842255988,61
5990,0.0656110311291012,0.0030848495413017,-0.00292148697611332,0.93422560630571,140
5620,0.0497234719352592,0.104228936980434,-0.00140090804680697,0.847448499131114,109
5120,0.0593998952144846,0.26180740749133,0.0272841951458547,0.65150850214833,109
