"FocalAOU","ENV.x","COMP.x","SHARED.x","NONE.x","n","ENV.y","COMP.y","SHARED.y","NONE.y","Total.x","Total.y","violin_env","violin_comp","violin_total","occdiff","abundiff","totaldiff","COMPSC"
3930,0.0409130022828643,0,0,0.959086997717136,1977,0.0254926657663152,0,0,0.974507334233685,0.0409130022828643,0.0254926657663152,0.0409130022828643,0,0.0409130022828643,-0.0409130022828643,-0.0254926657663152,0.0154203365165491,0
3940,0.330011254542585,0.00817172547543549,-0.00372471220240639,0.665541732184386,2211,0.19959701338958,0.0284711733649037,0.013054006053754,0.779177255081231,0.334458267815614,0.241122192808237,0.326286542340178,0.0044470132730291,0.334458267815614,-0.321839529067149,-0.171125840024676,0.150713689042473,0.0241636213478279
3960,0.0933490094691006,0.130753816066905,-0.0495921034932586,0.825489277957253,177,0.125657159794797,0.0514696235148101,-0.104748892847909,0.848337916986207,0.174510722042747,0.0723778904616985,0.043756905975842,0.0811617125736463,0.174510722042747,0.0374048065978043,-0.0741875362799871,-0.111592342877791,0.58345456267305
4020,0.027032853756078,0.425012304874249,0.0864727803883891,0.461482060981284,570,0.0197956502397364,0.461874117330857,0.122098598547407,0.433093446338608,0.538517939018716,0.603768366118,0.113505634144467,0.511485085262638,0.538517939018716,0.397979451118171,0.442078467091121,0.0440990159729498,0.940198776073642
4021,0.142357681839853,0.0162625852573059,1.8178945591394e-05,0.84136155395725,240,0.175987131751283,0.0263862122499799,0.0126290616026359,0.795121221388775,0.15863844604275,0.215002405603899,0.142375860785445,0.0162807642028973,0.15863844604275,-0.126095096582547,-0.149600919501303,-0.0235058229187558,0.102525267135912
4060,0.0849140347989971,0.0687093131694161,-0.0279176805488285,0.874294332580415,1161,0.0431815458610151,0.0792778201598121,-0.0141461911711279,0.902255332140697,0.125705667419585,0.108313174849699,0.0569963542501686,0.0407916326205876,0.125705667419585,-0.016204721629581,0.0360962742987969,0.0523009959283779,0.44725827211853
4090,0.386385950320749,0.0133654649047559,-0.00418232026579782,0.604430905040293,1530,0.156483199223786,0.0434010346919038,0.0220271536759965,0.808124182195461,0.395569094959707,0.221911387591687,0.382203630054951,0.00918314463895806,0.395569094959707,-0.373020485415993,-0.113082164531883,0.25993832088411,0.0334344404940161
4120,0.183210937896178,0.0353909643881296,-0.0134012921744519,0.794799389890144,1788,0.0791128013839034,0.0748769573587047,0.0305832535509487,0.854912980677018,0.205200610109856,0.184573012293557,0.169809645721726,0.0219896722136777,0.205200610109856,-0.147819973508049,-0.00423584402519872,0.14358412948285,0.161896872892263
4290,0.0619087860359683,0.000685748623746193,0.00273568775474605,0.934669777585539,264,0.0303739011738286,0.00116256292670824,0.00445356626840263,0.964486783934023,0.0653302224144606,0.0359900303689395,0.0646444737907144,0.00342143637849224,0.0653302224144606,-0.0612230374122222,-0.0292113382471204,0.0320116991651018,0.0109554073286775
4320,0.319170573140535,0.00918057922016763,0.0695029712695403,0.602145876369757,222,0.183681064210142,0.0414466802822525,0.0928047981684817,0.714333558401208,0.397854123630243,0.317932542660876,0.388673544410075,0.078683550489708,0.397854123630243,-0.309989993920367,-0.14223438392789,0.167755609992478,0.0279596375836151
4330,0.205228850274284,0.00442055431513938,0.164057860060354,0.626292735350223,183,0.109307075680391,0.00893417092362475,0.157312945410967,0.728959424593503,0.373707264649777,0.275554192014982,0.369286710334638,0.168478414375494,0.373707264649777,-0.200808295959144,-0.100372904756766,0.100435391202378,0.0210854608616542
4430,0.207364048717022,0.14814178620853,0.232821481568259,0.411672683506189,282,0.122058430235353,0.143494710134031,0.290242874861341,0.439556908694777,0.588327316493811,0.555796015230724,0.440185530285281,0.380963267776789,0.588327316493811,-0.0592222625084922,0.0214362798986781,0.0806585424071702,0.416707045721353
4440,0.171680409463706,0.0470604391328891,-0.0429923584628834,0.824251509866288,2037,0.108505447350188,0.119408673298588,0.0125747533387109,0.831859360178212,0.175748490133712,0.240488873987487,0.128688051000823,0.00406808067000566,0.175748490133712,-0.124619970330817,0.0109032259484007,0.135523196279218,0.215142436517098
4470,0.289317363843835,0.0597911154761481,-0.00732922181285933,0.658220742492877,858,0.15147088658014,0.082045734944977,0.00374686690909505,0.784991131034617,0.341779257507123,0.237263488434212,0.281988142030975,0.0524618936632888,0.341779257507123,-0.229526248367686,-0.0694251516351627,0.160101096732524,0.171268012718033
4480,0.224592011677846,0.0602391447084935,0.00536134007650549,0.709807503537156,153,0.159225109341385,0.135615954598592,0.0390083789991068,0.741527366951015,0.290192496462844,0.333849442939084,0.229953351754351,0.0656004847849989,0.290192496462844,-0.164352866969352,-0.0236091547427932,0.140743712226559,0.211490714262966
4520,0.129736876564675,0.150799077303634,-0.0208138052293785,0.740277851361069,1731,0.0450376357897084,0.25596726749941,0.0765464339968019,0.727616852909855,0.259722148638931,0.37755133728592,0.108923071335296,0.129985272074256,0.259722148638931,0.0210622007389595,0.210929631709702,0.189867430970742,0.537539218143937
4540,0.106689620067272,0.265305654308329,-0.060589940554802,0.6885946661792,336,0.0573614034006204,0.145003038914926,-0.125057368273611,0.802390310564661,0.311405333820799,0.0773070740419352,0.0460996795124701,0.204715713753527,0.311405333820799,0.158616034241057,0.0876416355143051,-0.0709743987267521,0.713196302704781
4560,0.123699866145784,0.0968426289136714,-0.0237918812615435,0.803249386202088,1641,0.0688981805188213,0.166735557703565,0.0465622764610804,0.787696914106427,0.196750613797912,0.282196014683466,0.0999079848842405,0.073050747652128,0.196750613797912,-0.0268572372321125,0.0978373771847433,0.124694614416856,0.439110969917901
4570,0.10219093198463,0.0409799423089921,-0.0114266370471752,0.868255762753553,534,0.090837937950688,0.0913680744752854,0.0333940981726593,0.834788021567661,0.131744237246447,0.215600110598633,0.090764294937455,0.0295533052618169,0.131744237246447,-0.0612109896756381,0.000530136524597449,0.0617411262002355,0.286230998526616
4590,0.111972105586836,0.0222872391623988,0.00913971875262092,0.856600936498144,576,0.0777961821500855,0.0235145283878288,-0.00110083710975907,0.901017415797275,0.143399063501856,0.100209873428155,0.121111824339457,0.0314269579150198,0.143399063501856,-0.089684866424437,-0.0542816537622566,0.0354032126621804,0.166001399783577
4610,0.193887017288772,0.0851585667968862,0.00287997121736493,0.718074444696977,1659,0.126943569399771,0.172364712916148,0.0887997974832577,0.699098066320085,0.281925555303023,0.388108079799177,0.196766988506137,0.0880385380142511,0.281925555303023,-0.108728450491886,0.0454211435163764,0.154149594008262,0.305177976838168
4620,0.148860465566653,0.169375883632622,-0.0354755430234855,0.71723919382421,711,0.0741967375837241,0.0853139856735348,-0.0907908422082392,0.847218220991893,0.28276080617579,0.0687198810490196,0.113384922543168,0.133900340609137,0.28276080617579,0.0205154180659692,0.0111172480898107,-0.00939816997615846,0.532232989910783
4640,0.0982624774699087,0.069561412331827,-0.00212276729387041,0.834298877492135,171,0.058079144867794,0.0540287278870328,-0.00945693561432302,0.881816378414702,0.165701122507865,0.102650937140504,0.0961397101760383,0.0674386450379565,0.165701122507865,-0.0287010651380818,-0.00405041698076121,0.0246506481573206,0.414490525836373
4641,0.0828376446342602,0.18313148459981,0.263469653308081,0.470561217457849,192,0.0683187391763193,0.233673108049317,0.251020529784792,0.497529246439079,0.529438782542151,0.553012377010428,0.346307297942341,0.446601137907891,0.529438782542151,0.10029383996555,0.165354368872998,0.0650605289074482,0.688544137160528
4650,0.150063896670895,0.172230613146384,-0.0312329725634396,0.708938462746161,918,0.148253353448205,0.332021573405972,0.100324975597841,0.579191057807571,0.291061537253839,0.580599902452017,0.118830924107455,0.140997640582944,0.291061537253839,0.0221667164754892,0.183768219957767,0.161601503482278,0.534388914176751
4660,0.153331357772452,0.0320834654869801,-0.0152749857583683,0.829860162498936,1191,0.117666268210471,0.0153322973348846,-0.00955536162274289,0.859805627925292,0.170139837501064,0.123443203922613,0.138056372014084,0.0168084797286118,0.170139837501064,-0.121247892285472,-0.102333970875586,0.018913921409886,0.173036140924337
4670,0.26950937331809,0.00385843343945369,0.057921421511639,0.668710771730817,903,0.102316803734736,0.0141414002522204,-0.00362252381829914,0.897447286644109,0.331289228269183,0.112835680168658,0.327430794829729,0.0617798549510927,0.331289228269183,-0.265650939878636,-0.0881754034825161,0.17747553639612,0.0141144397550653
4680,0.198654593188887,0.0769574089923339,-0.01066157871704,0.735049576535819,303,0.203641152896961,0.218586169976552,0.0706985120925793,0.648702926018126,0.264950423464181,0.492925834966092,0.187993014471847,0.0662958302752939,0.264950423464181,-0.121697184196553,0.0149450170795903,0.136642201276144,0.279223721693124
4690,0.111291201733479,0.0267136370683475,-0.0172791979626522,0.879274359160825,321,0.0462584118178193,0.0631864105778008,0.0317887199753793,0.895239231138454,0.120725640839175,0.141233542370999,0.0940120037708271,0.00943443910569525,0.120725640839175,-0.0845775646651318,0.0169279987599815,0.101505563425113,0.19357029289899
4691,0.0613387532959442,0.00216650305619871,-0.00041399940844654,0.936908743056304,135,0.0942181154111399,0.0125127669090815,0.00402585603285006,0.899589525499811,0.0630912569436964,0.110756738353071,0.0609247538874977,0.00175250364775217,0.0630912569436964,-0.0591722502397455,-0.0817053485020585,-0.022533098262313,0.0341153343935066
4750,0.227288583401855,0.0957370774066721,-0.0323210881400242,0.709295427331497,564,0.16898039154867,0.0817419905741382,-0.0559148388572044,0.791197369901862,0.290704572668503,0.194807543265604,0.194967495261831,0.0634159892666479,0.290704572668503,-0.131551505995183,-0.0872384009745321,0.0443131050206506,0.296376074789365
4770,0.315120384970089,0.0144590506988871,0.0415594000462947,0.62886116428473,1872,0.0652848255774887,0.0276274720531321,0.00770526594563623,0.912550857777988,0.37113883571527,0.100617563576257,0.356679785016383,0.0560184507451818,0.37113883571527,-0.300661334271201,-0.0376573535243566,0.263003980746845,0.0438712162654758
4780,0.117549424972789,0.127291786035611,0.0905876557626213,0.664571133228978,357,0.0909623203404997,0.109537547224721,0.0458404577444775,0.735905435879411,0.335428866771022,0.246340325309698,0.208137080735411,0.217879441798233,0.335428866771022,0.00974236106282206,0.0185752268842212,0.00883286582139914,0.519895264001304
4812,0.136571285509877,0.172448228032444,0.17386213858287,0.51711834787481,108,0.244729179692194,0.0672297219839357,0.211286323306903,0.371536268968459,0.48288165212519,0.523245224983033,0.310433424092747,0.346310366615313,0.48288165212519,0.0358769425225665,-0.177499457708259,-0.213376400230825,0.558049639181852
4840,0.0746164828482904,0.00178116287570869,0.0267449565097156,0.896857397766285,324,0.0476791810004255,0.0126939520798102,0.0533558539508412,0.897183802173025,0.103142602233715,0.113728987031077,0.101361439358006,0.0285261193854242,0.103142602233715,-0.0728353199725817,-0.0349852289206154,0.0378500910519664,0.0233143686409327
4880,0.443028929836682,0.00759063796257803,-0.00758944306110634,0.556969875261847,2355,0.232544771314632,0.0161729092146794,-0.00621821855367166,0.766082809276462,0.443030124738153,0.242499461975639,0.435439486775575,1.19490147168673e-06,0.443030124738153,-0.435438291874103,-0.216371862099952,0.219066429774151,0.0168448920219982
4900,0.100579616569726,0.149149561740421,0.121603750977474,0.62866707071238,558,0.00366998477206038,0.542175567686393,0.495548756288141,0.351631697199378,0.37133292928762,1.04139430874659,0.2221833675472,0.270753312717895,0.37133292928762,0.0485699451706952,0.538505582914332,0.489935637743637,0.597245234816683
4910,0.0793411155194602,0.00487472535397558,-0.000354339223598388,0.916138498350163,246,0.0644395545909929,0.0344811809500436,0.0328263489872748,0.897859371067757,0.0838615016498374,0.131747084528311,0.0789867762958618,0.00452038613037719,0.0838615016498374,-0.0744663901654846,-0.0299583736409493,0.0445080165245353,0.0578837105159537
4940,0.187073409189902,0.0586441979247572,0.0770374902809368,0.677244902604404,906,0.0480784724893252,0.0441183608908534,0.0191446248901194,0.874132704695798,0.322755097395596,0.111341458270298,0.264110899470838,0.135681688205694,0.322755097395596,-0.128429211265144,-0.00396011159847184,0.124469099666673,0.238665021255038
4950,0.162557550216306,0.009408005683089,-0.00573330600117881,0.833767750101784,2568,0.0586943974940069,0.00787043333621216,-0.00940795189781836,0.941305548720722,0.166232249898216,0.0571568789324007,0.156824244215127,0.00367469968191019,0.166232249898216,-0.153149544533217,-0.0508239641577947,0.102325580375422,0.054708663219703
4970,0.155790594703206,0.123780027505185,-0.0451771715227835,0.765606549314393,447,0.145312426789577,0.101301115540416,-0.0430195445580113,0.773927090263249,0.234393450685607,0.203593997771982,0.110613423180422,0.0786028559824014,0.234393450685607,-0.0320105671980207,-0.0440113112491617,-0.012000744051141,0.442750481175093
4980,0.061553593245599,0.238678124506716,0.092285620181726,0.607482662065959,2508,0.0129725364067767,0.135595112192379,-0.0634661044299934,0.811815443516501,0.392517337934041,0.0851015441691623,0.153839213427325,0.330963744688442,0.392517337934041,0.177124531261117,0.122622575785602,-0.0545019554755146,0.794979711982398
5010,0.12616629322006,0.105128511801942,-0.0533721916593986,0.822077386637396,1638,0.097851929763585,0.162717109223594,0.00666478734973179,0.790354771084741,0.177922613362604,0.267233826336911,0.0727941015606611,0.0517563201425438,0.177922613362604,-0.0210377814181174,0.0648651794600093,0.0859029608781267,0.454521716525116
5011,0.336513595237489,0.00887879585733853,0.00227808709396651,0.652329521811206,1062,0.365736418736035,0.0701343574353208,0.0748253926145844,0.550559392792042,0.347670478188794,0.51069616878594,0.338791682331456,0.011156882951305,0.347670478188794,-0.32763479938015,-0.295602061300714,0.0320327380794364,0.0257064025909617
5060,0.145390760954397,0.10097231669036,0.0871731728695878,0.666463749485655,1356,0.0417696803218659,0.10700806357024,0.0723993786084701,0.784858624379304,0.333536250514345,0.221177122500576,0.232563933823985,0.188145489559948,0.333536250514345,-0.0444184442640375,0.0652383832483739,0.109656827512411,0.409851661440749
5070,0.142937250017217,0.0575146578341059,0.130137720399036,0.669410371749641,1425,0.0569072383105657,0.0686024014226587,0.095749954666768,0.78982814918856,0.330589628250359,0.221259594399992,0.273074970416253,0.187652378233142,0.330589628250359,-0.0854225921831108,0.011695163112093,0.0971177552952038,0.286924970934999
5080,0.144594683284533,0.0472062836707079,-0.0223711305517025,0.830570163596461,546,0.108599697983888,0.0206303352255928,-0.0384632240670179,0.882657242412422,0.169429836403539,0.0907668091424629,0.122223552732831,0.0248351531190054,0.169429836403539,-0.0973883996138254,-0.0879693627582952,0.00941903685553026,0.246121197510563
5100,0.184438659325506,0.0535859471745959,-0.00789409213379547,0.769869485633694,786,0.128941721727899,0.056419662843531,0.000641972616520242,0.816830358480984,0.230130514366306,0.186003357187951,0.176544567191711,0.0456918550408004,0.230130514366306,-0.13085271215091,-0.0725220588843685,0.0583306532665417,0.225127762891913
5110,0.325794699570432,0.031870753631058,-0.0218104763644134,0.664145023162924,2034,0.185937322490287,0.0818913853149536,0.0404110862966834,0.741780837581971,0.335854976837076,0.308239794101924,0.303984223206018,0.0100602772666445,0.335854976837076,-0.293923945939374,-0.104045937175334,0.18987800876404,0.0891077216034719
5120,0.227051544235363,0,0,0.772948455764637,327,0.0886218509697488,0,0,0.911378149030251,0.227051544235363,0.0886218509697488,0.227051544235363,0,0.227051544235363,-0.227051544235363,-0.0886218509697488,0.138429693265615,0
5170,0.0343938636871726,0,0,0.965606136312827,1368,0.134654046367411,0,0,0.865345953632589,0.0343938636871726,0.134654046367411,0.0343938636871726,0,0.0343938636871726,-0.0343938636871726,-0.134654046367411,-0.100260182680238,0
5180,0.0521739713104459,0.241985415051407,0.0288928065735393,0.676947807064608,270,0.079468639425179,0.239629823548305,-0.00285182995938299,0.681397775482797,0.323052192935392,0.316246633014101,0.0810667778839852,0.270878221624946,0.323052192935392,0.189811443740961,0.160161184123126,-0.0296502596178351,0.822633668244516
5190,0.107936936174607,0,0,0.892063063825393,4278,0.0167532570456162,0,0,0.983246742954384,0.107936936174607,0.0167532570456162,0.107936936174607,0,0.107936936174607,-0.107936936174607,-0.0167532570456162,0.0911836791289911,0
5210,0.266833610525129,0.0250101518026678,0.0173896963534894,0.690766541318713,417,0.154532932094897,3.23406933367965e-05,-0.0220173665815088,0.842474282683944,0.309233458681287,0.132547906206725,0.284223306878619,0.0423998481561572,0.309233458681287,-0.241823458722462,-0.154500591401561,0.0873228673209009,0.0856970579161344
5220,0.443257650927474,0.000201875437394694,0.000736882950138335,0.555803590684993,141,0.136821787289514,0.0137442643361307,0.0462892534842961,0.816687083788795,0.444196409315007,0.196855305109941,0.443994533877613,0.000938758387533029,0.444196409315007,-0.44305577549008,-0.123077522953384,0.319978252536696,0.000455228550504957
5290,0.441628203364222,0,0,0.558371796635778,4026,0.216989882045035,0,0,0.783010117954965,0.441628203364222,0.216989882045035,0.441628203364222,0,0.441628203364222,-0.441628203364222,-0.216989882045035,0.224638321319187,0
5300,0.235401743979134,0.00294884974906687,-0.000870298232375284,0.762519704504175,312,0.167032649078118,0.00798072446427486,0.0274876028425659,0.802530898330249,0.237480295495825,0.202500976384959,0.234531445746758,0.00207855151669158,0.237480295495825,-0.232452894230067,-0.159051924613843,0.0734009696162238,0.0123719001616146
5330,0.136175568999964,0.00401264000247833,0.00411725712588512,0.855694533871672,666,0.0783977814525514,0.00755114378221565,0.0304132460119074,0.887176332533063,0.144305466128328,0.116362171246674,0.140292826125849,0.00812989712836345,0.144305466128328,-0.132162928997486,-0.0708466376703358,0.0613162913271501,0.0286232346574056
5400,0.157675305127529,0.107700205850653,0.0997269671410369,0.634897521880781,1122,0.0843955438671342,0.23202808191404,0.228218970385879,0.579685279896334,0.365102478119219,0.544642596167053,0.257402272268566,0.20742717299169,0.365102478119219,-0.049975099276876,0.147632538046906,0.197607637323782,0.40584078558593
5460,0.18292344601231,0.241502818237528,-0.0678499634284192,0.643423699178581,1293,0.0884770954596635,0.277554090329427,-0.01019189762655,0.680211983929358,0.356576300821419,0.35583928816254,0.115073482583891,0.173652854809109,0.356576300821419,0.0585793722252178,0.189076994869763,0.130497622644545,0.569010069780619
5480,0.232576269341903,0.0146330597084142,0.0426508515752905,0.710139819374392,159,0.159716616081244,0.00753462516485112,0.019535750494508,0.806114573715834,0.289860180625608,0.186786991740603,0.275227120917193,0.0572839112837047,0.289860180625608,-0.217943209633489,-0.152181990916393,0.0657612187170955,0.0591929914806562
5520,0.242351805459303,0.0242745304170362,0.00155227329704222,0.731821390826619,903,0.221108992594309,0.0206393481629457,-0.0120628167588847,0.76667929374754,0.268178609173381,0.22968552399837,0.243904078756345,0.0258268037140784,0.268178609173381,-0.218077275042267,-0.200469644431363,0.0176076306109034,0.0910432584885189
5540,0.333649972201651,0.00430965749073375,0.00122927936417533,0.66081109094344,327,0.11253648210793,0.0155565343238139,0.00594633989180045,0.877207520509535,0.33918890905656,0.134039356323545,0.334879251565826,0.00553893685490909,0.33918890905656,-0.329340314710917,-0.0969799477841166,0.232360366926801,0.0127519890309279
5580,0.0992521279213688,0.256077519055135,0.155571360179702,0.489098992843795,399,0.0624478971179006,0.200241389451466,0.0804742635944599,0.601000320232505,0.510901007156205,0.343163550163827,0.25482348810107,0.411648879234836,0.510901007156205,0.156825391133766,0.137793492333566,-0.0190318988002005,0.720675916670888
5600,0.251331897130495,0.0175137428214904,0.017254716174872,0.713899643873143,2187,0.202252701950009,0.0220432561799668,0.0246715244041679,0.755562030824332,0.286100356126857,0.248967482534144,0.268586613305367,0.0347684589963623,0.286100356126857,-0.233818154309005,-0.180209445770042,0.0536087085389622,0.065144232298572
5610,0.347525368771425,0.0011286921686906,0.117817766394727,0.533528172665158,408,0.19517330379191,0.0256711193465772,0.158836747124863,0.644861256914536,0.466471827334843,0.37968117026335,0.465343135166152,0.118946458563417,0.466471827334843,-0.346396676602734,-0.169502184445332,0.176894492157402,0.00323728387286579
5620,0.0614911383695886,0,0,0.938508861630411,327,0.0285764200850235,0,0,0.971423579914977,0.0614911383695886,0.0285764200850235,0.0614911383695886,0,0.0614911383695886,-0.0614911383695886,-0.0285764200850235,0.0329147182845651,0
5630,0.229835320815366,0.0652774516444397,-0.0257171037774292,0.730604331317624,1422,0.0983092327680193,0.184938031027594,0.124820060248545,0.711593255338996,0.269395668682376,0.408067324044158,0.204118217037937,0.0395603478670105,0.269395668682376,-0.164557869170926,0.0866287982595749,0.251186667430501,0.221194938803709
5730,0.40357491753031,0.0833746099520395,-0.0167874887998354,0.529837961317486,210,0.217141544341749,0.0236975516508139,-0.0619051584869004,0.761389004193112,0.470162038682514,0.178933937505663,0.386787428730474,0.0665871211522042,0.470162038682514,-0.32020030757827,-0.193443992690935,0.126756314887335,0.171218176107711
5780,0.102673155799283,0.0382405661194712,0.176472035537522,0.682614242543724,204,0.140620300755222,0.062583874133703,0.172584943504854,0.648554189620454,0.317385757456276,0.375789118393778,0.279145191336805,0.214712601656993,0.317385757456276,-0.0644325896798119,-0.0780364266215186,-0.0136038369417067,0.271375743957138
5810,0.269224974012882,0.10707031293475,-0.0129071239719408,0.636611837024308,1893,0.241273638110346,0.181464684728918,0.0774267970397738,0.57422925191513,0.363388162975692,0.500165119879038,0.256317850040942,0.0941631889628092,0.363388162975692,-0.162154661078132,-0.0598089533814279,0.102345707696704,0.28453801216397
5840,0.0726124564166596,0.0206147532100623,0.0177706277857843,0.889002162587494,624,0.0440883373202376,0.00189115474532891,-0.0178023578603035,0.953099267330004,0.110997837412506,0.028177134205263,0.0903830842024439,0.0383853809958466,0.110997837412506,-0.0519977032065974,-0.0421971825749087,0.00980052063168869,0.221123782344263
5850,0.131211290194081,0.0223445721847282,0.0255708968989009,0.820873240722289,249,0.0771035302235761,0.0247699364320074,0.0439139949684385,0.856637902623257,0.179126759277711,0.145787461624022,0.156782187092982,0.0479154690836291,0.179126759277711,-0.108866718009353,-0.0523335937915687,0.0565331242177846,0.145514289318411
5870,0.150105024339147,0.0506991839210996,0.16037175955587,0.638824032183883,1428,0.0342524692746046,0.150661624728722,0.206694904822066,0.70835344198223,0.361175967816117,0.391608998825393,0.310476783895017,0.21107094347697,0.361175967816117,-0.0994058404180476,0.116409155454117,0.215814995872165,0.252480684345979
5880,0.0727563151749085,0.0835780689624116,-0.00681253879341849,0.850478154656098,513,0.0670411090626629,0.122401324957725,0.010382163143572,0.838998658831353,0.149521845343902,0.19982459716396,0.0659437763814901,0.0767655301689932,0.149521845343902,0.0108217537875031,0.0553602158950621,0.044538462107559,0.534610920199096
5900,0.0366411439300324,0.234504535186075,0.0110069809004816,0.717847339983411,264,0.0243318545098772,0.159477258496669,-0.0537405783050327,0.794904188609081,0.282152660016589,0.130068534701514,0.047648124830514,0.245511516086556,0.282152660016589,0.197863391256042,0.135145403986792,-0.0627179872692502,0.864865469922011
5930,0.366861155182977,0.0862651370646241,-0.0699766413620782,0.616850349114477,1677,0.202311770665195,0.0107506861632615,-0.0854368251498269,0.796859917420008,0.383149650885523,0.12762563167863,0.296884513820899,0.016288495702546,0.383149650885523,-0.280596018118353,-0.191561084501933,0.0890349336164191,0.190377690592023
5950,0.203382140784107,0.070843971999336,-0.00176234953922515,0.727536236755782,1053,0.103014481494221,0.178221956087638,0.0835906893856004,0.742550857120843,0.272463763244218,0.364827126967459,0.201619791244882,0.0690816224601108,0.272463763244218,-0.132538168784771,0.0752074745934171,0.207745643378188,0.258341451440409
5960,0.0599081680937546,0.0587503892329663,0.0552243919812212,0.826117050692058,555,0.0944563366851172,0.0428627921350833,0.0109478651605257,0.835845408921391,0.173882949307942,0.148266993980726,0.115132560074976,0.113974781214187,0.173882949307942,-0.00115777886078836,-0.0515935445500339,-0.0504357656892455,0.495121384892619
5970,0.287490419541752,0.0192167270898444,-0.00491620107335082,0.698209054441754,1128,0.273987435285788,0.0929767342518911,-0.0186280095206981,0.725423847145065,0.301790945558246,0.348336160016981,0.282574218468401,0.0143005260164936,0.301790945558246,-0.268273692451908,-0.181010701033897,0.0872629914180106,0.0626549700614792
5980,0.34663112399251,0.0169154449794249,0.0959917311872672,0.540461699840798,1698,0.372295482460394,0.0076472532887531,-0.0156064900866436,0.626395562646824,0.459538300159202,0.364336245662504,0.442622855179777,0.112907176166692,0.459538300159202,-0.329715679013085,-0.364648229171641,-0.0349325501585563,0.0465289633382038
5990,0.131603813044411,0,0,0.868396186955589,420,0.0544811867777083,0,0,0.945518813222292,0.131603813044411,0.0544811867777083,0.131603813044411,0,0.131603813044411,-0.131603813044411,-0.0544811867777083,0.0771226262667028,0
6010,0.105734003561046,0.179565941864261,0.202189997120604,0.51251005745409,240,0.0845864810803575,0.135688704061804,0.251235291856021,0.484612285199361,0.48748994254591,0.471510476998182,0.30792400068165,0.381755938984864,0.48748994254591,0.0738319383032148,0.0511022229814466,-0.0227297153217682,0.629393537375465
