"FocalAOU","CompetitorAOU","Estimate","P","R2"
3960,4100,4.11906701672809,5.22762131797266e-10,0.18781234985591
3960,4021,-1.66504537166339,0.231552806696032,0.00768615720558555
3960,4060,-3.00600905610748,0.00223416386024909,0.0491362388678737
3960,4140,5.80274829096305,1.53365784981796e-06,0.117108571990671
3960,4110,4.72710987582539,6.37952802852465e-12,0.224682302591254
3960,4120,0.398444065624165,0.875236189990864,0.000132887985824511
3940,4120,1.03253821801997,2.11993195359577e-08,0.0130472089423742
3940,4021,-3.85070154480049,1.02541775985715e-54,0.0965728239139897
3940,3960,-1.91079581261095,2.51773306169319e-06,0.00922809752309045
3940,3950,3.36370748527286,0.00892033713646652,0.00285789074670797
3940,4040,-3.73032162464633,4.99380171489103e-21,0.0363737316589536
3940,4000,-3.12405673708827,8.42768625594933e-11,0.0174874487169159
3940,3990,-4.09593497174612,5.51609175965905e-12,0.0196800592704685
3940,3930,-2.46405193177448,1.68937460158607e-33,0.0590653759213992
3940,4070,-1.93716080113734,4.78655884135297e-09,0.0142413362086105
3940,4020,-0.453863664734193,0.012284666808142,0.00262025393752715
3940,4090,3.62150266099824,6.77785611794059e-176,0.284379654727749
3940,4080,-3.80058068476063,1.19200659322812e-16,0.0283101210783149
3940,4060,1.1806778330122,2.11646140604943e-09,0.0148966772490538
3940,3970,-1.73880232412185,0.000239697954176885,0.00563008251827996
3940,4010,-3.74433647599825,4.73822047842226e-23,0.0400841121291331
3940,4100,-3.70662793756824,0.000619681534007,0.00489107723183955
3940,4030,-2.97871362623826,2.22002745718758e-17,0.0296574243780495
4021,4040,-0.541785137752086,0.255111871435391,0.00414895682954761
4060,4090,0.211517619722898,0.173883310451262,0.00130090670749369
4060,4120,-0.959787742070378,9.00365435862482e-08,0.0199166751114908
4320,4290,-2.84759622496378,5.13050424299217e-05,0.0672657402898339
4290,4320,-0.10390750370948,0.652940659046886,0.000611651059103807
4330,4360,-2.9371281821447,2.23647007355913e-07,0.118556831014086
4470,4560,-3.46058218531172,1.12315406167381e-22,0.098774988632688
4470,4600,-1.08806454394493,0.690299108702445,0.000171898302503118
4470,4520,-3.03386851582315,6.5579322024096e-18,0.0773484194484012
4470,4691,-2.44552970351985,1.95322100184666e-07,0.0288962338848215
4470,4430,-1.70766943544124,1.78551340332924e-06,0.0244001429391585
4470,4610,-4.01000858741519,4.76429124713423e-26,0.11366421568536
4470,4720,6.60270025769554,0.121539175491707,0.00259259727300564
4470,4641,-2.31940260231775,5.5750485436779e-08,0.0314448844427384
4470,4630,-5.76650137695836,0.000721394713761665,0.0123040694926954
4470,4540,-0.984628262850482,0.00127479372412527,0.0111754878288166
4470,4530,1.11762607836828,0.195907442168189,0.00180953958096097
4470,4670,-2.07051161460293,1.2337778340561e-07,0.0298301012993116
4470,4680,-3.50304170191823,4.1722797751449e-27,0.118286577174956
4470,4590,-3.93057741328527,1.51749559208791e-34,0.150163110387243
4470,4510,0.752675877622003,0.882919395445199,2.34845849126367e-05
4470,4570,-2.51049696748737,2.04330375197536e-11,0.0474859821795269
4470,4660,-3.23446327589975,1.09616412215502e-22,0.098821981935378
4470,4580,-0.722078273443962,0.286871395082573,0.00122744976472448
4470,4710,-2.17199144269644,0.0169720803234364,0.00615236192427884
4470,4640,-3.25379827655786,2.67532874808585e-16,0.0700098750096787
4470,4650,-6.39014466034939,5.97779889437119e-10,0.0406541346650439
4470,4661,-3.39772899450867,5.95401085881052e-09,0.0359899679607048
4470,4461,-3.63086383140018,0.156208055389665,0.00217473584604417
4470,4480,-1.33473172070767,0.0043473655364471,0.00876773493893428
4470,4440,-1.76882376377266,1.00291493323764e-09,0.03960493208826
4470,4620,-3.15875591258385,1.63134374017243e-33,0.145810055178574
4470,4550,1.82057334193336,0.402059627286502,0.000760033241483225
4470,4690,-3.61553291044835,3.73370112277363e-33,0.144287385755355
4520,4620,-4.44050832022934,0.000754054014776243,0.00631954280905061
4520,4630,-3.23382683670308,2.28355066886711e-10,0.0222058148750777
4520,4650,-0.951523820461069,2.88620905195779e-05,0.00972139997519807
4520,4560,-3.99601203288294,2.94864405945849e-75,0.171539007134091
4520,4540,-3.61576667067054,1.22459200365845e-07,0.0155064594444897
4520,4610,-2.7517571126,2.28685018531004e-29,0.0682581098853101
4520,4450,4.32674137447217,0.109974043031821,0.00142573168400158
4520,4660,-3.11970096065354,4.0659894869098e-41,0.0958187065011843
4520,4430,-1.80231324774113,2.08559188705848e-11,0.0247588068926813
4520,4710,-4.09451233353237,4.30086763090942e-07,0.0141708375987394
4520,4570,-5.61201118965936,8.73241601409656e-16,0.0354887163481489
4520,4590,-3.61773325792637,1.69346188290406e-12,0.0274358433707299
4520,4440,-3.86534170823111,1.33359577862616e-52,0.122010659537729
4520,4670,-2.52226963834028,1.32461935122084e-36,0.0853239970702785
4520,4470,-3.35978562902879,1.0481942863855e-33,0.0785240911576481
4520,4661,-1.85969152373693,1.77259762724316e-16,0.0371803554838196
4440,4630,-4.07017328233656,3.18680088058484e-17,0.0326225963385397
4440,4670,-2.34711894533812,1.43950977027075e-33,0.0656370859195566
4440,4610,-0.587474219138721,0.00260390824528671,0.00421280366221806
4440,4540,-3.85576471716711,4.01914235634338e-18,0.0344617684770896
4440,4480,-2.82288549410794,0.00112439166459071,0.00492873669603653
4440,4430,-1.05260186421924,0.000456001446303735,0.00570543190944604
4440,4650,-0.917928318710044,1.12573231993246e-05,0.00894011690117147
4440,4641,-3.39691904515332,2.60756761158157e-08,0.0143223248687053
4440,4470,-1.19603583924088,2.67926829143056e-08,0.0142981605072959
4440,4640,-3.60391025894677,9.35711829151502e-17,0.031664989387311
4440,4690,-3.57479151320762,2.66488250456425e-32,0.0631115095853877
4440,4570,-3.04776793307379,3.69496536036673e-20,0.0386185416161674
4440,4680,-3.60157069888018,1.92467848304625e-27,0.0533739396866936
4440,4450,-4.42006189110522,0.000271469471170134,0.0061545102826983
4440,4620,-2.98198714370775,1.01967451554917e-36,0.0718866733609915
4440,4661,-1.91766876306117,1.78236982039773e-19,0.0372250434806184
4440,4710,-4.67626459128543,4.59502390318694e-08,0.0138177455024145
4440,4691,-3.14939509607854,9.39061132584155e-08,0.0131815979128496
4440,4520,-0.56547866716289,0.00517727747813759,0.00363317437517108
4440,4560,-1.33202367111005,4.51148119051328e-12,0.0220528652476767
4440,4590,-4.509377918551,1.66360631215474e-49,0.0968616183706212
4440,4660,-2.07476512054347,1.04631934014253e-21,0.0417695636537837
4430,4610,-4.27307508831961,1.92235817287412e-21,0.263605438666635
4430,4530,1.47706016638521,0.436353870296886,0.00204815691625959
4430,4440,-4.93137903209934,1.22251826922606e-26,0.32036100515925
4430,4560,-2.80640470631447,2.7798532560525e-08,0.0991495006604348
4430,4650,-4.86122806036322,1.72324931516341e-21,0.264144325695726
4430,4520,-3.96726415647824,2.79395524637615e-17,0.214867593176286
4430,4460,-2.28088187484838,0.399819779132003,0.00239599811021654
4430,4461,-0.630781822942727,0.793770235496171,0.000231239694382415
4430,4540,-0.885962629740125,0.214639574029313,0.00519744603694064
4430,4470,-1.46609733841403,0.00179345657269734,0.0324555648164745
4430,4620,-2.24992837482392,0.04714733608469,0.0132452046400807
4430,4490,1.01667612279794,0.893008477455199,6.12157002769244e-05
4430,4570,-3.82419786076609,4.83906688461162e-07,0.0821373833866961
4430,4660,-6.35374584171033,0.000363356203203619,0.0421054702175133
4430,4710,0.00253758216695696,0.998487248703595,1.21645866260509e-08
4430,4480,-2.79359848822771,0.0107183342604915,0.0217941911541323
4560,4670,-1.39471639017856,9.95688510580456e-11,0.0243976973385989
4560,4710,-2.35472521247393,0.0210364326660965,0.00313871367936927
4560,4540,-1.70493864257775,0.0144743591778239,0.00352453672836467
4560,4570,-4.98711723097041,8.12926371336842e-19,0.0452778541001768
4560,4590,-3.7165599770229,1.92032245176943e-11,0.0262511907883175
4560,4610,-2.07628315326297,4.19670479909697e-15,0.0357238040016332
4560,4440,-5.17768052644013,5.27644732468293e-98,0.229458731429575
4560,4470,-2.96412622700043,3.72790679786711e-26,0.063949133623744
4560,4430,-0.184338372383235,0.540364251302383,0.000221330721730576
4560,4660,-1.89093338283858,4.26374819837134e-14,0.033122524899211
4560,4650,-0.415129217402337,0.0824735642500138,0.00177902937156684
4560,4630,-3.26034980344345,1.48767449566761e-09,0.0213515193787337
4560,4661,-1.20965451275478,2.42376175248499e-07,0.0156202716930318
4560,4620,-4.61578011526279,5.23680181239743e-17,0.0406308635503583
4560,4520,-2.83078842083155,7.63569912381456e-27,0.0656852806534839
4570,4540,1.25425200794197,1.15299657846478e-07,0.0439961370435143
4570,4470,-0.810004140656941,0.00177783471535683,0.0155162098953224
4590,4470,-0.679295620663605,0.00077710541166337,0.0133644756883462
4590,4620,0.735520822461484,0.00010851708729647,0.0176885143573646
4540,4570,-3.96209363337491,2.15888545799603e-18,0.181778620840614
4540,4480,0.726510135402861,0.209155188095762,0.00412583548703419
4610,4440,-5.25149924356307,4.69651763194743e-86,0.202792445641038
4610,4660,-1.6555427102622,2.23261030233881e-09,0.0207487691624725
4610,4710,-3.13548380172681,0.00299233694476066,0.00515356609490599
4610,4540,-3.07792269310769,0.000691870554012687,0.00672658975093637
4610,4630,-4.56286733775652,7.16040269635267e-20,0.0476511808250256
4610,4670,-2.57956761327315,2.88924550767438e-33,0.0811876669272606
4610,4570,-6.33603050278767,1.07362411824538e-13,0.0318632254253199
4610,4470,-4.72273125702215,1.64633409729737e-54,0.132151126928931
4610,4650,1.66313149257295,5.24627539046122e-09,0.0197931898518116
4610,4430,-3.06589650480081,2.73773266223802e-24,0.058826445353358
4610,4520,-4.10496959654154,2.65558578197536e-44,0.108009969275649
4610,4590,-4.90844579255127,5.09843264468011e-17,0.0403805525765204
4610,4661,-2.20472781901025,3.95577887783249e-22,0.0533760016322584
4610,4560,-3.42571772322711,2.42443219472017e-37,0.0911811138145177
4480,4540,-2.30592279113703,0.00517446996693418,0.0475387759443402
4620,4590,-0.513920171229903,0.201427654493595,0.00208343961000807
4620,4600,6.17229265889957,0.342724875490678,0.00114976886014258
4620,4530,-1.32221229992604,0.152745414838783,0.00260951754088407
4620,4640,4.08649607940881,3.76662818468176e-11,0.054353734134214
4620,4440,-2.14844370587305,1.13515316611875e-10,0.0517423699084641
4620,4520,-2.68453690262994,0.000301132683103753,0.0165557620231245
4620,4690,2.41666625539092,2.10257424609806e-10,0.0502813966259605
4620,4691,-1.1444141791824,0.0208578847932869,0.00679930314527399
4620,4680,0.601885807459639,0.118060188066214,0.00311700700925694
4620,4570,-3.15036838134684,4.29787245366637e-25,0.127880871901863
4620,4630,-4.11828057792869,7.51515870213606e-05,0.0198345138002317
4620,4470,-3.35513733646394,3.60425410853655e-43,0.21532788311196
4620,4660,0.292967258425312,0.454489085662005,0.000714673726636559
4620,4710,-1.80962411931666,0.110412244196962,0.00325132898376305
4620,4430,-1.90999219699931,0.00884707257217475,0.00872014206599364
4620,4550,0.972340859905825,0.505854594198595,0.000565504432016295
4620,4480,-0.899303783773793,0.0215866764347143,0.00672335715837126
4620,4661,-1.91323619220192,1.59728803069814e-07,0.0344936452340716
4620,4560,-2.4532122575054,0.000201533276417814,0.0175021735517881
4620,4670,-0.420595580901678,0.345598143704431,0.00113616425609139
4620,4641,-0.31300399140293,0.403838591143741,0.000890167603741788
4620,4720,0.376501559982264,0.887880353891674,2.54019515240173e-05
4620,4580,-1.76155116481148,0.00059077105388413,0.01497281143728
4620,4510,2.354188263249,0.49780797809908,0.00058718382899245
4620,4540,-1.72054061453923,4.61836839820713e-10,0.0484144864150942
4670,4560,-2.37560108432984,2.33192182335167e-15,0.0637035436187619
4670,4570,-3.53863321010507,1.54961476853716e-11,0.0465686002040202
4670,4440,-5.19211313300058,1.8170266014066e-57,0.234897660136976
4670,4680,-3.81629897824894,2.92484440959403e-15,0.0632653192251254
4670,4641,-2.99863919640348,0.000756494511545865,0.0118278061056769
4670,4610,-3.17846799941579,1.56751464816377e-26,0.112347254958783
4670,4640,-4.70012402981747,3.8658611587068e-09,0.0357279625394235
4670,4630,3.77764334005309,1.21046767161794e-06,0.0244066862508504
4670,4520,-3.00140295848456,1.12020527634706e-22,0.0958261642084404
4670,4660,-5.02117606873667,1.6897524212685e-75,0.298503029524823
4670,4661,2.64051332172307,8.71712901105024e-16,0.0656050694272355
4670,4590,-0.58743130969193,0.315440760792971,0.00105634460887157
4670,4470,-1.84915471826578,3.58511921927698e-07,0.0268032510705866
4670,4620,-2.78219997438957,1.84408538093549e-15,0.0641573861524082
4670,4650,-3.861056293815,3.73518347316103e-25,0.106476213942063
4670,4690,-3.30499364155143,9.06642254454467e-14,0.0566039003834384
4641,4620,-6.02184531046764,4.07432293284476e-27,0.448347043699459
4641,4580,0.444282636107923,0.657374173378485,0.00100577671803971
4641,4440,-4.35678926148379,2.6434768472772e-06,0.106699735573074
4641,4691,-2.18887374442954,0.050104471188578,0.0194399183224711
4641,4470,-2.29875710754795,0.000636226412409272,0.0579304529223978
4641,4540,0.964970806900104,0.196524720465029,0.00849570457598774
4641,4660,-3.28142712684176,1.55218430254989e-06,0.111361113865451
4641,4640,-3.56149323417406,0.141853964151658,0.0109762450591578
4641,4661,-4.58802941737676,2.4297463748861e-09,0.166449767954855
4641,4570,-5.09949217928136,3.05878608853925e-07,0.12547434875675
4641,4590,-6.96955368908849,1.06804979054946e-19,0.344166043506682
4641,4670,-5.20734906127264,1.25902838684629e-09,0.171894333437247
4641,4680,-4.1176810296581,6.49307659400343e-11,0.196059170410233
4641,4690,-4.24461406413007,6.54898431858016e-14,0.249822284750653
4650,4590,-3.99639001846424,0.00825714972954212,0.00652045184524542
4650,4660,-2.11659808726269,5.85799142529856e-18,0.067530086208775
4650,4610,-4.11856258992495,1.32783873779233e-30,0.116612139920713
4650,4661,-2.46345875669635,1.06061179313243e-10,0.0383510360138034
4650,4670,-2.35811920017741,5.40743640695162e-15,0.0556854795809091
4680,4690,-1.47130475448772,0.00019280345093744,0.0362454936809711
4680,4640,-1.96053489863362,5.01493240711513e-05,0.0427317417962933
4691,4640,-0.5812583568562,0.245099731246331,0.00754013065168245
4691,4690,-0.521903225894074,0.281357437577663,0.00648039602433088
4660,4661,-0.853928079551115,6.72735239157012e-05,0.0103799222365921
6870,6570,5.71881515576824,5.65652367069093e-48,0.147039887363586
6870,6540,4.44192366484334,5.81115237008151e-22,0.0673162565634562
6870,4670,0.952394815083854,0.000282782174941938,0.00985061723805239
6870,6860,3.39484155907066,1.41310091872939e-10,0.0304289901585328
4690,4691,-1.57000048169064,0.000394143140062866,0.0307977389951012
4690,4680,-0.254227815117582,0.556814808906251,0.000859528176316944
4640,4680,-0.950684296152772,0.00827317668093036,0.0266154948501938
4640,4691,-0.492775030800851,0.182688601423168,0.00684536257473542
4750,4770,-2.55689733883066,6.84175762334373e-20,0.11070294021327
4750,4780,-2.33527743350013,6.39852853919765e-09,0.0463367959327259
4750,4880,-1.52624522713865,5.04741775917516e-08,0.0409377617832352
4750,4920,-1.01113008604889,0.0448498837767164,0.00564799119607816
4750,4910,-1.35018724386499,0.00189920786620134,0.0134824961317918
4750,4812,-1.41738914167577,0.191880197542238,0.00239420363346352
4750,4840,-2.36641820341718,5.54442497372864e-10,0.0527124412037584
4840,4910,-0.945121249964188,0.0116890205843948,0.0167880309005403
4840,4780,-1.01029445875124,0.00612529304899564,0.0198092758527563
4812,4840,-2.59539673661535,1.13559876489609e-05,0.083675005445564
4812,4910,-2.19469501787033,8.20955784892772e-07,0.104379026077176
4812,4780,-0.696127979422797,0.105276484344567,0.0118284475543698
4770,4870,-6.33234388928102,1.13853407106714e-21,0.0460156510480875
4770,4910,-5.80660201617131,8.98675814962244e-27,0.0573845842689527
4770,4790,6.17673082017446,0.0724681498872387,0.00166033086712816
4770,4840,-5.80290224808347,7.90720075252739e-25,0.0530657069594519
4770,4920,-7.10758577889459,7.36006313525277e-19,0.0397075713378987
4770,4880,-1.33988772411373,7.61894380724688e-07,0.0125153396471638
4770,4750,-5.27955032470182,4.87797070602702e-146,0.289006577057815
4770,4900,1.95073440670637,4.30803993291093e-11,0.0221404248159562
4780,4812,3.7909167856734,3.55601063556722e-09,0.0754131896211639
4780,4840,-2.79124636627274,1.09586679986823e-09,0.0801716237887039
4780,4910,-2.88400711411401,1.21182193012556e-13,0.116363192963438
4910,4840,-0.50466321009008,0.164500027644654,0.00569233566352539
4880,4760,-1.30574347059559,0.21252306061201,0.000635054837300771
4880,4770,1.92232181927901,5.2734430227297e-13,0.0210707240778153
4880,4900,-0.238519525622724,0.610205116024863,0.000106218084233441
4880,4780,-4.93548505709338,2.94453415241323e-78,0.133556142380145
4880,4870,-7.37816980656931,4.81724518810687e-44,0.0761417119900067
4880,4750,-4.67195096355136,2.34436153406191e-131,0.215801654321398
4880,4920,-5.88104686010444,7.24416829728283e-71,0.121453972989278
4880,4910,-6.31214488364783,2.64836751333505e-94,0.159269818202698
4880,4812,-2.68087406849172,1.27268299647821e-08,0.0131450458279464
4880,4840,-6.22424798358228,1.63483099011036e-62,0.107577176662218
4880,4790,-8.50030548639019,1.33046676219323e-05,0.00772245431994905
4900,4770,-8.55204488911222,4.28084216310097e-52,0.326516620875704
4900,4880,-8.35600044419575,1.39111466557514e-43,0.279948043545868
4900,4790,0.929876375957503,0.626477224685739,0.000405861355899079
4980,5110,0.00550569105708315,0.972424202734283,4.59153774525374e-07
4980,5100,-2.00927531090538,4.34258908600951e-28,0.0453363918969717
4980,5011,-1.35629676800525,2.57859372212402e-18,0.0288506826405017
4980,5040,-5.88474939831073,8.57818014497229e-63,0.101911582557141
4980,5080,-5.24352873668609,1.44119617492273e-93,0.149377323764179
4980,5070,0.940002826070617,0.0231023665524868,0.00198104809822969
4980,5000,2.52099890937838,0.0168645062025917,0.00219179986047683
4980,4970,-0.357449711513954,0.410115010233282,0.000260664298359361
4980,5060,-3.25565125090414,2.21810922790539e-42,0.0690238305825302
4980,5010,-1.92142396611605,1.16590904702577e-26,0.0429395799019839
4980,5090,-7.08724864946876,3.8078405504501e-24,0.0387109411754102
4980,5120,-3.67118801363309,1.37795161279765e-30,0.0495153023948212
4980,4950,-5.37773999842958,8.14450670999382e-261,0.367030893327738
4980,5050,-5.99800370276741,2.58487480522934e-19,0.0305447547427898
4980,4940,2.22656288215058,2.90958631431195e-07,0.0100581257040387
4980,5130,-1.06204245463834,0.0131042756754478,0.00236223051325986
4980,4960,-6.5827967676954,6.82835058738014e-15,0.0230339327425962
5070,5011,-1.08055167882596,4.7992145750883e-12,0.0269644409298809
5070,4940,1.35761817734716,9.60273203673438e-14,0.0312310487829171
5070,5060,-1.89250008553221,5.65920984531899e-24,0.0566777914506675
5070,5120,-1.12144243959911,0.000127031518772315,0.00836840576697274
5070,5090,-3.74293299679283,0.000121468870211032,0.00841630908154223
5070,5130,-3.82382285952997,7.98871082037106e-06,0.0113460501545192
5070,5100,-1.66650917914257,7.51268929968847e-24,0.0563747994208104
5070,5010,-0.159340132577435,0.345714375131128,0.000508669176998302
5070,4980,0.165659433664613,0.589485232437597,0.000166594921912549
5070,5080,-2.08449000407255,2.430792055696e-24,0.0575810834829587
5070,4950,-5.61364287363705,3.64557463480308e-94,0.215346235067639
5070,4970,-1.3440377037095,9.86526920851686e-11,0.0236628646449848
5070,5110,0.589432429089886,0.00294869869877189,0.00504527916114731
5070,4960,-1.88778929768888,0.00292773552443168,0.0050526932260292
4950,5100,-1.42111598542127,3.57316962343135e-19,0.0299662566938246
4950,5011,-1.21957763072189,1.68595466716928e-34,0.0280850921980495
4950,5040,-4.19535568469391,1.88895121067696e-18,0.0287534177364524
4950,5120,-1.24789964804934,2.39531521294268e-05,0.00675615229706078
4950,4970,-0.560403085989585,0.0474144927114108,0.00149199837843289
4950,5110,0.784358942431952,2.12891387469236e-09,0.0135266644318287
4950,5090,-5.99755261747831,1.95587890634752e-11,0.0169541269381233
4950,5050,1.67876340708854,0.208636908277173,0.000600336203750288
4950,5060,3.14366525259184,3.500789328693e-31,0.0499473222734748
4950,5000,0.618863076185221,0.389609799136734,0.000281122662940992
4950,5010,0.588631932626632,0.000247562542039812,0.00508882201933446
4950,5130,-3.72779957146022,8.55167144982265e-25,0.0393587984920196
4950,4940,-0.487988005021811,0.0122517690879982,0.00238047290800406
4950,4960,-0.46086025198257,0.72123590368058,4.83603144917682e-05
4950,4980,0.679640727998015,4.54901575650755e-05,0.00629627853682987
4950,5080,-3.36704017134695,9.00801062243218e-35,0.055853713656016
4950,5070,0.71242341267203,0.00184111429373995,0.00367852109801936
5080,5040,-1.24727597168309,0.00250747277489197,0.0147084716489284
5080,5011,0.343971730821794,0.232317290449531,0.00231138239744749
5080,4970,-0.664859183800281,0.0273503545666889,0.00786598547122836
5080,5110,-0.127087096708661,0.667228487691022,0.000299810854931669
5080,5070,-2.79259743218877,0.000389803168752793,0.0201994100868523
5080,4980,0.449473868191479,0.121339951415001,0.00388527613110267
5080,5100,-0.779501453647342,0.00177835350969474,0.015715108231683
5080,5120,0.556254239037537,0.0166499479677033,0.00462939721178188
5080,5060,-1.20421941926853,0.0280829235676519,0.00779261826529
5080,5010,0.296346905632404,0.372375738721938,0.00128987444791789
5080,5050,1.39949198274859,0.057909364171474,0.00581638058962498
5080,4950,-4.84413282846777,3.1483030673602e-32,0.202716055727413
5080,4960,0.744678643713428,0.341816398216396,0.00146463042501505
5080,4940,-1.97166915485275,0.00435632423310739,0.0130991275064264
5080,5000,3.75275541484624,1.93884038444459e-08,0.0498958707708297
5060,5120,-0.880116455841319,0.00287362733155103,0.006078204616526
5060,5130,-0.361440347382741,0.462326225286188,0.000370605058802878
5060,5100,-1.39256022753679,5.77302892392993e-06,0.0140086752895214
5060,4970,-0.106978851702462,0.711322593555205,9.39643576668095e-05
5060,4980,-3.79617065726385,2.63498153843147e-38,0.108549132171536
5060,5070,-3.10614014588563,2.27417234534548e-62,0.173531618860478
5060,5050,-0.379475551436619,0.824032803177449,3.39235749464508e-05
5060,4940,-2.71039764328576,1.2228187300426e-47,0.134320519780247
5060,5110,-3.92933196638711,3.71838380975907e-31,0.088316324276579
5060,5010,-1.77208599382489,2.90017398376831e-18,0.0507793459140141
5060,5040,-1.68055940293818,0.105025989487538,0.00180113037378497
5060,5011,-0.80998713848888,3.52003167816889e-05,0.0116734073990207
5060,4950,-7.67990107851472,2.06786321528463e-89,0.241021001587747
5060,4960,-3.0104009342906,0.00122427038603701,0.00714645157948157
5060,5080,-2.40046334835651,2.42648483805208e-08,0.0211248037713265
5100,5080,-2.20355569885003,1.25261263557281e-06,0.0266288302515726
5100,4940,-2.36656706485051,1.15593494217199e-14,0.0661866293608645
5100,5011,0.679907634532804,0.0140421443597545,0.00690635011544514
5100,5000,5.67140433063994,2.17737664151613e-06,0.0254396622647267
5100,5060,-2.91425462413955,5.72155548663606e-08,0.0332713033413372
5100,5010,-3.81082250681403,1.65064463353525e-28,0.131434918448797
