"mean","mcse","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
1.49816552408564,0.00650104889809571,0.0572524664278651,1.39126905788988,1.45827575245178,1.49472965992296,1.53721923061681,1.61501345503046,78,1.05252470660814
-0.542129775556175,4.20624784786566e-05,0.00377858637730277,-0.549515248672437,-0.544672308523177,-0.542132636900857,-0.539593126797908,-0.534728197288031,8070,1.00014230922251
-0.447808975108883,3.79327822129277e-05,0.00464449603273569,-0.457015268744954,-0.450890290163256,-0.447800504946074,-0.44470712308919,-0.43870283569195,14992,0.99983596302948
-0.174289253155355,3.40992537440406e-05,0.00404578392322829,-0.182215490971881,-0.176976093699128,-0.174280606047474,-0.171515974792029,-0.166416863479604,14077,1.00001033650681
-0.164765087012497,3.93813941115054e-05,0.00451435308022568,-0.1736268807391,-0.167790702052966,-0.164732753338423,-0.16170075305351,-0.156027072420492,13140,1.00004951271989
-0.310024648233393,3.47396001178876e-05,0.0041215413162207,-0.318106884543186,-0.312771354159427,-0.31000211283397,-0.307268400297626,-0.301889551777995,14076,1.00023888233428
-2.42536855179499,0.00639030689768949,0.0973153562632387,-2.61840232820257,-2.49107682504514,-2.42447911178817,-2.35908504771514,-2.23551040856806,232,1.01722768502811
-0.403921001096954,0.00647454695617805,0.0640499252714749,-0.534773952991635,-0.446796894035498,-0.401400638653393,-0.359397628645547,-0.283820423981914,98,1.04056477967719
-0.270140755230058,0.00654174016234006,0.0876466775838822,-0.441081457114243,-0.329073940926757,-0.269810737095048,-0.211202472116781,-0.0993360956764243,180,1.02205960872056
-2.69111195813376,0.00649260995716949,0.0759277783720246,-2.84297170495093,-2.74135138337342,-2.68959080599,-2.63985416617218,-2.54463557781797,137,1.02881266585256
-1.03415933365584,0.00649068645005504,0.0895875641829807,-1.21046243907302,-1.09405134426509,-1.03389644480869,-0.972917472027991,-0.861066251592908,191,1.02165654695129
1.94492917483371,0.00642063823977928,0.0700651493855935,1.80408849685563,1.89806343745538,1.94659791415735,1.99269747541163,2.07986314369453,119,1.03246435146184
0.297642006368842,0.00681538938223734,0.0847583071577874,0.129601113696504,0.240461447483009,0.298330513284355,0.355458148317138,0.462113303668863,155,1.0255998336357
-0.842781504877445,0.00641023804018209,0.0929739046552272,-1.02453376445145,-0.906363223219607,-0.842360147845745,-0.778795019859636,-0.66232486747677,210,1.02080682802197
-0.441353664985278,0.00655392033616762,0.0619689752758321,-0.567595174692437,-0.483165549979182,-0.43916068655078,-0.398514168510957,-0.324367509091056,89,1.04505709699547
-1.60144700408883,0.00652240691273793,0.0666101111233075,-1.73607356170021,-1.64609853020892,-1.5989863834858,-1.55525958046822,-1.47658399111704,104,1.03911938816327
-0.832795763660661,0.00651613113713529,0.0608277300330839,-0.95815061274559,-0.873435124158914,-0.829972714535699,-0.790523954220423,-0.719654834554151,87,1.04663451624326
-0.365644014305749,0.0064845963285269,0.0606257701847074,-0.488717528752699,-0.406397698247016,-0.363069658761693,-0.323233335058955,-0.253013989955034,87,1.04593357003553
-0.686224113873235,0.00672399348576063,0.0911231731630189,-0.867025826867991,-0.747390831773613,-0.684820129755133,-0.624503329419045,-0.512181316683312,184,1.0227669385067
