"stateroute","mat.point","mat.mean","mat.var","elev.point","elev.mean","elev.var","map.point","map.mean","map.var","evi.point","evi.mean","evi.var"
"42101",203.166666666667,203.504901960784,0.791207107843137,1,2.17647058823529,0.779411764705882,131.083333333333,130.450980392157,1.85248161764706,6347.89743589744,5053.36421894886,5512784.68395351
"42102",205.916666666667,205.519230769231,1.15064102564102,3,1.61538461538462,0.423076923076923,128.25,129.044871794872,4.91043447293447,1914,3318.94142946411,6410394.47280697
"42104",201.583333333333,201.717592592593,4.1912899419027,4,4.22222222222222,4.30065359477124,135.666666666667,133.740740740741,3.11265432098767,7256.275,6934.77892620257,2669443.92852164
"42105",200.416666666667,200.725490196078,2.9702818627451,6,4.35294117647059,4.74264705882353,133.916666666667,133.387254901961,3.17269199346406,4105.625,6989.08475011098,3600969.54120278
"42106",200.666666666667,199.942307692308,0.781695156695155,3,2.61538461538462,1.08974358974359,121.166666666667,121.814102564103,1.78374287749288,6763.925,5376.96800306649,6029223.87721017
"42107",199.833333333333,199.145833333333,3.46435185185186,2,3.6875,4.62916666666667,121.333333333333,120.572916666667,0.741550925925924,5904.875,5520.09720817663,4828736.98283222
"42108",195.5,196.156862745098,13.9243770424836,9,9.88235294117647,74.9852941176471,127,128.593137254902,3.33062704248366,7310.4,6457.68578706134,5089653.45760878
"4211",25.0833333333333,26.0869565217391,9.59689284145806,731,728.826086956522,984.241106719368,27.4166666666667,27.4166666666667,0.272727272727273,4180.95,4128.17777880215,169955.079751645
"42113",192.833333333333,192.151041666667,1.95668402777778,18,24.125,87.5833333333333,127.25,127.994791666667,3.26061921296295,6005.2,7183.66118104749,822811.86964651
"42114",191.416666666667,191.228070175439,2.80774853801168,30,28.0526315789474,151.27485380117,128.916666666667,127.951754385965,2.70780539311241,6942.2,7294.15985881155,791181.456917753
"42119",188.083333333333,186.074074074074,6.22703340595498,34,60.3888888888889,392.486928104575,116.083333333333,117.00462962963,7.17358841684822,7157.475,7773.24145982712,510616.365551116
"4212",19,18.6566666666667,8.76175925925926,775,786.96,501.29,29.3333333333333,29.91,3.17877314814815,4477.275,4731.8103010372,179469.234367381
"42121",186,184.787037037037,9.75835148874366,53,64.2777777777778,466.212418300654,114.5,115.703703703704,8.52714233841685,8539.3,7754.45436610757,497287.523093553
"42122",185.083333333333,184.950980392157,5.76046772875816,76,76.5882352941177,444.882352941176,117,116.607843137255,10.6786151960784,7352.5,7622.39162743116,846177.758751334
"42123",178.75,179.348039215686,3.40211397058824,29,28.4705882352941,11.1397058823529,115.666666666667,115.627450980392,2.75965073529411,6133,6874.25721876405,550651.274632289
"42124",180.416666666667,180.989583333333,3.13599537037036,30,26.1875,8.02916666666667,115.916666666667,115.713541666667,2.76571180555555,7590.425,6943.25349679113,667522.414062114
"42125",179.583333333333,179.384259259259,3.41678013798112,66,56.9444444444444,355.232026143791,117,115.217592592593,13.3579566085694,8115.825,7795.62927586084,523560.325899188
"42128",177.416666666667,178.130208333333,6.33515624999998,69,69.25,164.066666666667,106,105.510416666667,12.1619212962963,7899.2,7599.74158927637,889511.639408946
"4213",30.9166666666667,31.0606060606061,16.5702260702261,807,831.636363636364,4053.00432900433,29,29.3939393939394,1.11586099086099,4616.475,4736.20521909996,313048.996414507
"42137",177.75,179.770833333333,2.5125,90,80,186.666666666667,109.083333333333,109.645833333333,6.40324074074074,7510.2,7637.3606504186,2147795.77381119
"42139",172.833333333333,172.439814814815,7.816017610748,53,46.3888888888889,126.251633986928,112.916666666667,112.518518518519,3.69163035584604,7856.2,7947.99098121912,472256.417877481
"4214",28.75,27.9133333333333,8.40710648148148,968,981.68,7164.22666666667,34.3333333333333,34.82,3.30884259259259,5757.275,6029.3769789941,203993.25118049
"42140",176.5,176.736842105263,9.37983268356075,75,73.4210526315789,118.701754385965,104.916666666667,104.40350877193,7.74943144899285,7687.525,7668.64249388478,750223.651683289
"4215",17.5833333333333,11.3985507246377,131.615502854633,1322,1474.91304347826,64992.4466403162,43.8333333333333,45.0072463768116,14.6621925779534,4956.775,6402.52534844693,1255188.4864486
"4218",19.3333333333333,18.9782608695652,0.522864514712341,685,684.04347826087,527.498023715415,31.75,31.9927536231884,0.725955204216073,5479.975,5268.70537650815,334563.498493125
"4219",20.3333333333333,19.7361111111111,2.75402576489533,667,687.041666666667,450.215579710145,34.5833333333333,34.5763888888889,0.409369967793881,5759.275,5771.22397877386,208207.571064056
"4220",24.0833333333333,24.2013888888889,2.60260668276973,790,797.5,1654.78260869565,36.25,35.8888888888889,0.6640499194847,6177.725,6001.16207394818,434409.78505169
"42206",200.666666666667,199.942307692308,0.781695156695155,3,2.61538461538462,1.08974358974359,121.166666666667,121.814102564103,1.78374287749288,6763.925,5376.7528275304,6026317.37366919
"42207",199.833333333333,199.145833333333,3.46435185185186,2,3.6875,4.62916666666667,121.333333333333,120.572916666667,0.741550925925924,5904.875,5520.09720817663,4828736.98283222
"42208",195.5,196.156862745098,13.9243770424836,9,9.88235294117647,74.9852941176471,127,128.593137254902,3.33062704248366,7310.4,6458.16883066629,5088054.58861937
"4221",19.4166666666667,20.4444444444444,1.1640499194847,912,908.375,1697.98369565217,39.5833333333333,39.7361111111111,3.64834943639292,6281.66666666667,6420.84826288172,472048.815329951
"42214",191.416666666667,191.228070175439,2.80774853801168,30,28.0526315789474,151.27485380117,128.916666666667,127.951754385965,2.70780539311241,6942.2,7295.94103743776,791197.221708301
"4222",19.9166666666667,19.2326388888889,2.0048183373591,937,937.458333333333,2353.65036231884,41.75,41.6319444444444,2.79584339774557,6697.025,6690.63030039074,515745.914080035
"42221",186.166666666667,184.819444444444,9.60232843137256,88,71.7222222222222,583.624183006536,117,115.587962962963,7.35822893972404,8533.2,7785.47290141096,429850.500632264
"4223",15.0833333333333,16.0471014492754,8.24989020641195,1056,1035.69565217391,13919.5849802372,46.4166666666667,46.0942028985507,1.03617698726394,7359.325,7187.16888081892,329167.549063151
"42240",176.5,176.736842105263,9.37983268356075,75,73.4210526315789,118.701754385965,104.916666666667,104.40350877193,7.74943144899285,7687.525,7668.64249388478,750223.651683289
"4225",-19.6666666666667,-7.3695652173913,202.08069828722,2021,1767.34782608696,90420.6007905138,48.9166666666667,48.0289855072464,3.07740447957839,4286.07692307692,5666.20798020115,3685464.47894977
"4226",15.6666666666667,15.7466666666667,2.02979166666667,656,626.88,759.11,36.0833333333333,35.5966666666667,0.279328703703704,5896.5,5778.9098322269,128295.318073697
"4227",14.75,14.5,6.36400462962963,629,635.6,324.75,36.6666666666667,36.64,0.411875,6677.95,6285.38305009539,337053.938006261
"4228",18.1666666666667,18.5448717948718,4.34901709401709,627,646.384615384615,525.606153846154,37,37.2051282051282,0.541239316239316,6318.35,6247.04380190444,224209.990374464
"4229",26.25,24.13,3.99888888888889,705,740.28,2714.71,40.25,40.15,1.74363425925926,6499.425,6259.71937326647,833857.496548471
"4230",20.4166666666667,19.8368055555556,5.87227002818035,782,780.916666666667,1545.73188405797,42.9166666666667,43.0659722222222,1.68416616344606,6921.25,6882.86725597755,570807.418821772
"42301",177.416666666667,177.180555555556,8.08680555555554,69,73.7777777777778,178.888888888889,106,106.12037037037,13.9470769789397,8055.65,7666.6213022316,812996.497067972
"42302",182.25,182.421568627451,1.66447099673202,43,42.3529411764706,245.117647058824,118.166666666667,119.191176470588,8.5501429738562,7669.725,7727.45759397089,543484.059634994
"42303",175.166666666667,174.087962962963,5.76509168482207,32,37.8333333333333,60.8529411764706,116,115.666666666667,1.11601307189542,5960.55,6856.49544153791,783821.206362096
"42304",179.75,179.151960784314,2.05749591503268,55,67.4117647058823,281.757352941176,108.166666666667,108.245098039216,6.97697099673203,6707.575,7763.85941619603,504890.047395141
"42305",181.5,181.25,5.87685185185185,69,59.4375,141.329166666667,120.75,117.958333333333,11.7296296296296,8186.575,7967.88275427246,369645.36268991
"42306",183.5,183.859649122807,2.21608999350228,34,32.9473684210526,221.385964912281,119.833333333333,120.206140350877,6.77729044834308,8452.5,7400.5116644627,644262.854887383
"42307",196.75,195.890625,7.29788773148147,4,10.6875,61.0291666666667,121.583333333333,120.817708333333,0.86686921296296,6915.8,6604.03286618944,3142427.10380516
"42308",196.666666666667,196.057291666667,4.51270254629629,9,10.875,59.05,123.5,123.3125,9.02731481481482,6342.775,6864.40349743336,937151.402174222
"42309",193.916666666667,193.161764705882,3.1549223856209,10,18.4117647058824,160.382352941176,126.333333333333,128.573529411765,6.02680759803921,5793.41025641026,7366.42459541507,1284995.94031009
"4231",17.8333333333333,16.9833333333333,4.00173611111111,847,873.96,3596.45666666667,47.5833333333333,47.0966666666667,0.746921296296296,6946.95,7228.50173979219,357864.084928296
"42310",190.166666666667,191.421296296296,5.52081063907045,38,32.7222222222222,519.624183006536,132.916666666667,132.472222222222,9.43137254901961,7486.125,7521.82295045047,1195014.82259807
"42311",199.25,198.87037037037,0.840470679012349,1,1.55555555555556,0.277777777777778,127.583333333333,127.222222222222,2.48611111111112,5800.175,4985.96761572778,8675808.54104396
"42312",200.416666666667,200.509259259259,3.63716412490921,6,4.44444444444444,4.61437908496732,133.916666666667,133.111111111111,4.35866013071896,6249.8,7058.16348222057,3360522.819763
"42313",200.75,200.21568627451,3.05126633986928,7,5.70588235294118,2.34558823529412,136.333333333333,133.892156862745,5.51368464052289,6703.5,7280.77189058548,1836598.68843526
"42314",191.416666666667,191.333333333333,2.74999999999999,30,28.4444444444444,157.084967320261,128.916666666667,128.055555555556,2.65032679738562,7408.225,7285.29198597571,792224.206484084
"4236",13,10.6698717948718,2.84304487179487,541,575.884615384615,1321.30615384615,36.8333333333333,36.9871794871795,0.184273504273504,6720.1,7153.00841978332,1019350.54108691
"4237",12.25,10.97,8.76034722222222,598,604.36,646.156666666667,38.8333333333333,38.1466666666667,0.692870370370369,7061.35,7146.40821980412,793495.58962912
"4238",15.6666666666667,16.3237179487179,5.55240384615385,682,642.153846153846,915.175384615385,37.75,37.6602564102564,0.547735042735043,7236.575,6977.01010469263,631296.134733514
"4239",20.6666666666667,20.89,9.09358796296296,640,653.84,519.14,38.5833333333333,38.7433333333333,1.17298611111111,6311.175,6341.69116210219,172323.070513016
"4240",18.1666666666667,15.4409722222222,14.9676806561997,619,647.416666666667,615.384057971014,40.9166666666667,41.2152777777778,0.257196054750403,5955.625,6899.30951343366,361107.013937405
"42405",181.5,181.25,5.87685185185185,69,59.4375,141.329166666667,120.75,117.958333333333,11.7296296296296,8186.575,7967.88275427246,369645.36268991
"42407",196.75,195.890625,7.29788773148147,4,10.6875,61.0291666666667,121.583333333333,120.817708333333,0.86686921296296,6915.8,6604.03286618944,3142427.10380516
"4241",13.8333333333333,15.6,2.57638888888889,750,745.36,4062.40666666667,43.5833333333333,43.8866666666667,5.00282407407407,7050.4,7039.65135705,380881.168874593
"42410",188.75,188.75,2.64624183006536,56,65.6111111111111,748.957516339869,135.666666666667,134.412037037037,2.44237926652143,7392,7688.23372686713,236632.527514676
"42411",199.25,198.87037037037,0.840470679012349,1,1.55555555555556,0.277777777777778,127.583333333333,127.222222222222,2.48611111111112,5800.175,4985.96761572778,8675808.54104396
"42414",191.416666666667,191.228070175439,2.80774853801168,30,28.0526315789474,151.27485380117,128.916666666667,127.951754385965,2.70780539311241,6942.2,7295.80258700117,791369.217603614
"4251",0.416666666666667,0.194444444444445,21.5040257648953,905,888.125,21016.1141304348,45.5833333333333,45.2152777777778,2.55490136876007,7374.45,7365.98652142587,380774.726579752
"4252",8.75,8.18,5.75386574074074,597,647.96,2259.70666666667,39.75,40.4466666666667,1.70537037037037,6303.65,7337.81264136354,997086.076213702
"4253",11.4166666666667,9.62654320987654,6.56056109528332,590,631.074074074074,3823.68660968661,39.5833333333333,39.7098765432099,3.2176123773346,5823.225,6973.22297489894,1106097.91869374
"4254",12.25,13.1474358974359,4.66794871794872,705,665.538461538462,3609.93846153846,39.4166666666667,39.7147435897436,1.05676282051282,6103.175,6773.3863639185,1039813.83558271
"4255",11.9166666666667,11.9266666666667,9.47645833333333,770,760.48,4067.01,39.5,39.45,0.72337962962963,6400.225,6437.73203261359,1152543.92019468
