"Species","FocalAOU","stateroute"
"Sphyrapicus_nuchalis",4021,8095
"Sphyrapicus_nuchalis",4021,8805
"Sphyrapicus_nuchalis",4021,11706
"Sphyrapicus_nuchalis",4021,11812
"Sphyrapicus_nuchalis",4021,12119
"Sphyrapicus_nuchalis",4021,12366
"Sphyrapicus_nuchalis",4021,12471
"Sphyrapicus_nuchalis",4021,12547
"Sphyrapicus_nuchalis",4021,12699
"Sphyrapicus_nuchalis",4021,12843
"Sphyrapicus_nuchalis",4021,12924
"Sphyrapicus_nuchalis",4021,13086
"Sphyrapicus_nuchalis",4021,13192
"Sphyrapicus_nuchalis",4021,13220
"Sphyrapicus_nuchalis",4021,13412
"Sphyrapicus_nuchalis",4021,13804
"Sphyrapicus_nuchalis",4021,14035
"Sphyrapicus_nuchalis",4021,14133
"Sphyrapicus_nuchalis",4021,14414
"Sphyrapicus_nuchalis",4021,14504
"Sphyrapicus_nuchalis",4021,18648
"Sphyrapicus_nuchalis",4021,18691
"Sphyrapicus_nuchalis",4021,18784
"Sphyrapicus_nuchalis",4021,19128
"Sphyrapicus_nuchalis",4021,19497
"Sphyrapicus_nuchalis",4021,19682
"Sphyrapicus_nuchalis",4021,19735
"Sphyrapicus_nuchalis",4021,19955
"Sphyrapicus_nuchalis",4021,40922
"Sphyrapicus_nuchalis",4021,41057
"Sphyrapicus_nuchalis",4021,41191
"Sphyrapicus_nuchalis",4021,41428
"Sphyrapicus_nuchalis",4021,41571
"Sphyrapicus_nuchalis",4021,41715
"Sphyrapicus_nuchalis",4021,41864
"Sphyrapicus_nuchalis",4021,41936
"Sphyrapicus_nuchalis",4021,42150
"Sphyrapicus_nuchalis",4021,42250
"Sphyrapicus_nuchalis",4021,42330
"Sphyrapicus_nuchalis",4021,45282
"Sphyrapicus_nuchalis",4021,45741
"Sphyrapicus_nuchalis",4021,46494
"Sphyrapicus_nuchalis",4021,46619
"Sphyrapicus_nuchalis",4021,47399
"Sphyrapicus_nuchalis",4021,61342
"Sphyrapicus_nuchalis",4021,75218
"Sphyrapicus_nuchalis",4021,75393
"Sphyrapicus_nuchalis",4021,75430
"Sphyrapicus_nuchalis",4021,75536
"Sphyrapicus_nuchalis",4021,76026
"Sphyrapicus_nuchalis",4021,78006
"Sphyrapicus_nuchalis",4021,78317
"Sphyrapicus_nuchalis",4021,78593
"Sphyrapicus_nuchalis",4021,78977
"Sphyrapicus_nuchalis",4021,79425
"Sphyrapicus_nuchalis",4021,79569
"Sphyrapicus_nuchalis",4021,85433
"Sphyrapicus_nuchalis",4021,85492
"Sphyrapicus_nuchalis",4021,85784
"Sphyrapicus_nuchalis",4021,85971
"Sphyrapicus_nuchalis",4021,86106
"Sphyrapicus_nuchalis",4021,86134
"Sphyrapicus_nuchalis",4021,86216
"Sphyrapicus_nuchalis",4021,86393
"Melanerpes_erythrocephalus",4060,69
"Melanerpes_erythrocephalus",4060,167
"Melanerpes_erythrocephalus",4060,184
"Melanerpes_erythrocephalus",4060,303
"Melanerpes_erythrocephalus",4060,405
"Melanerpes_erythrocephalus",4060,452
"Melanerpes_erythrocephalus",4060,590
"Melanerpes_erythrocephalus",4060,654
"Melanerpes_erythrocephalus",4060,712
"Melanerpes_erythrocephalus",4060,835
"Melanerpes_erythrocephalus",4060,889
"Melanerpes_erythrocephalus",4060,954
"Melanerpes_erythrocephalus",4060,1045
"Melanerpes_erythrocephalus",4060,1153
"Melanerpes_erythrocephalus",4060,1249
"Melanerpes_erythrocephalus",4060,1360
"Melanerpes_erythrocephalus",4060,1451
"Melanerpes_erythrocephalus",4060,1539
"Melanerpes_erythrocephalus",4060,1590
"Melanerpes_erythrocephalus",4060,1681
"Melanerpes_erythrocephalus",4060,1765
"Melanerpes_erythrocephalus",4060,1881
"Melanerpes_erythrocephalus",4060,1964
"Melanerpes_erythrocephalus",4060,2090
"Melanerpes_erythrocephalus",4060,2106
"Melanerpes_erythrocephalus",4060,6082
"Melanerpes_erythrocephalus",4060,6191
"Melanerpes_erythrocephalus",4060,6294
"Melanerpes_erythrocephalus",4060,6350
"Melanerpes_erythrocephalus",4060,6437
"Melanerpes_erythrocephalus",4060,6509
"Melanerpes_erythrocephalus",4060,6595
"Melanerpes_erythrocephalus",4060,6781
"Melanerpes_erythrocephalus",4060,6851
"Melanerpes_erythrocephalus",4060,7093
"Melanerpes_erythrocephalus",4060,7149
"Melanerpes_erythrocephalus",4060,7259
"Melanerpes_erythrocephalus",4060,7322
"Melanerpes_erythrocephalus",4060,11943
"Melanerpes_erythrocephalus",4060,12427
"Melanerpes_erythrocephalus",4060,13009
"Melanerpes_erythrocephalus",4060,13340
"Melanerpes_erythrocephalus",4060,13697
"Melanerpes_erythrocephalus",4060,15361
"Melanerpes_erythrocephalus",4060,15678
"Melanerpes_erythrocephalus",4060,15760
"Melanerpes_erythrocephalus",4060,15843
"Melanerpes_erythrocephalus",4060,15917
"Melanerpes_erythrocephalus",4060,16036
"Melanerpes_erythrocephalus",4060,16118
"Melanerpes_erythrocephalus",4060,16323
"Melanerpes_erythrocephalus",4060,16468
"Melanerpes_erythrocephalus",4060,16593
"Melanerpes_erythrocephalus",4060,16761
"Melanerpes_erythrocephalus",4060,16864
"Melanerpes_erythrocephalus",4060,16961
"Melanerpes_erythrocephalus",4060,16999
"Melanerpes_erythrocephalus",4060,17143
"Melanerpes_erythrocephalus",4060,17281
"Melanerpes_erythrocephalus",4060,17338
"Melanerpes_erythrocephalus",4060,17478
"Melanerpes_erythrocephalus",4060,17567
"Melanerpes_erythrocephalus",4060,17657
"Melanerpes_erythrocephalus",4060,17721
"Melanerpes_erythrocephalus",4060,17807
"Melanerpes_erythrocephalus",4060,17883
"Melanerpes_erythrocephalus",4060,18005
"Melanerpes_erythrocephalus",4060,18069
"Melanerpes_erythrocephalus",4060,18153
"Melanerpes_erythrocephalus",4060,18249
"Melanerpes_erythrocephalus",4060,18311
"Melanerpes_erythrocephalus",4060,18440
"Melanerpes_erythrocephalus",4060,18546
"Melanerpes_erythrocephalus",4060,20657
"Melanerpes_erythrocephalus",4060,20757
"Melanerpes_erythrocephalus",4060,20839
"Melanerpes_erythrocephalus",4060,20905
"Melanerpes_erythrocephalus",4060,20989
"Melanerpes_erythrocephalus",4060,21100
"Melanerpes_erythrocephalus",4060,21181
"Melanerpes_erythrocephalus",4060,21264
"Melanerpes_erythrocephalus",4060,21348
"Melanerpes_erythrocephalus",4060,21423
"Melanerpes_erythrocephalus",4060,21497
"Melanerpes_erythrocephalus",4060,21565
"Melanerpes_erythrocephalus",4060,21635
"Melanerpes_erythrocephalus",4060,21801
"Melanerpes_erythrocephalus",4060,21883
"Melanerpes_erythrocephalus",4060,22049
"Melanerpes_erythrocephalus",4060,22084
"Melanerpes_erythrocephalus",4060,22161
"Melanerpes_erythrocephalus",4060,22261
"Melanerpes_erythrocephalus",4060,22366
"Melanerpes_erythrocephalus",4060,22501
"Melanerpes_erythrocephalus",4060,22569
"Melanerpes_erythrocephalus",4060,22656
"Melanerpes_erythrocephalus",4060,22732
"Melanerpes_erythrocephalus",4060,22879
"Melanerpes_erythrocephalus",4060,22896
"Melanerpes_erythrocephalus",4060,23021
"Melanerpes_erythrocephalus",4060,23081
"Melanerpes_erythrocephalus",4060,23174
"Melanerpes_erythrocephalus",4060,23290
"Melanerpes_erythrocephalus",4060,23361
"Melanerpes_erythrocephalus",4060,23448
"Melanerpes_erythrocephalus",4060,23604
"Melanerpes_erythrocephalus",4060,23640
"Melanerpes_erythrocephalus",4060,23752
"Melanerpes_erythrocephalus",4060,23826
"Melanerpes_erythrocephalus",4060,23883
"Melanerpes_erythrocephalus",4060,24029
"Melanerpes_erythrocephalus",4060,24104
"Melanerpes_erythrocephalus",4060,24169
"Melanerpes_erythrocephalus",4060,24250
"Melanerpes_erythrocephalus",4060,24368
"Melanerpes_erythrocephalus",4060,24493
"Melanerpes_erythrocephalus",4060,24540
"Melanerpes_erythrocephalus",4060,24625
"Melanerpes_erythrocephalus",4060,24699
"Melanerpes_erythrocephalus",4060,24825
"Melanerpes_erythrocephalus",4060,24943
"Melanerpes_erythrocephalus",4060,25067
"Melanerpes_erythrocephalus",4060,25118
"Melanerpes_erythrocephalus",4060,25186
"Melanerpes_erythrocephalus",4060,25322
"Melanerpes_erythrocephalus",4060,25510
"Melanerpes_erythrocephalus",4060,25631
"Melanerpes_erythrocephalus",4060,25753
"Melanerpes_erythrocephalus",4060,25793
"Melanerpes_erythrocephalus",4060,25915
"Melanerpes_erythrocephalus",4060,25982
"Melanerpes_erythrocephalus",4060,26040
"Melanerpes_erythrocephalus",4060,26172
"Melanerpes_erythrocephalus",4060,26228
"Melanerpes_erythrocephalus",4060,26346
"Melanerpes_erythrocephalus",4060,26464
"Melanerpes_erythrocephalus",4060,26506
"Melanerpes_erythrocephalus",4060,26590
"Melanerpes_erythrocephalus",4060,26726
"Melanerpes_erythrocephalus",4060,26814
"Melanerpes_erythrocephalus",4060,26835
"Melanerpes_erythrocephalus",4060,26910
"Melanerpes_erythrocephalus",4060,27016
"Melanerpes_erythrocephalus",4060,27145
"Melanerpes_erythrocephalus",4060,27241
"Melanerpes_erythrocephalus",4060,27322
"Melanerpes_erythrocephalus",4060,27393
"Melanerpes_erythrocephalus",4060,27416
"Melanerpes_erythrocephalus",4060,27548
"Melanerpes_erythrocephalus",4060,27602
"Melanerpes_erythrocephalus",4060,27711
"Melanerpes_erythrocephalus",4060,27777
"Melanerpes_erythrocephalus",4060,27852
"Melanerpes_erythrocephalus",4060,27933
"Melanerpes_erythrocephalus",4060,28028
"Melanerpes_erythrocephalus",4060,28112
"Melanerpes_erythrocephalus",4060,28222
"Melanerpes_erythrocephalus",4060,28295
"Melanerpes_erythrocephalus",4060,28349
"Melanerpes_erythrocephalus",4060,28421
"Melanerpes_erythrocephalus",4060,28539
"Melanerpes_erythrocephalus",4060,28599
"Melanerpes_erythrocephalus",4060,28691
"Melanerpes_erythrocephalus",4060,28817
"Melanerpes_erythrocephalus",4060,28866
"Melanerpes_erythrocephalus",4060,29010
"Melanerpes_erythrocephalus",4060,29095
"Melanerpes_erythrocephalus",4060,29201
"Melanerpes_erythrocephalus",4060,29233
"Melanerpes_erythrocephalus",4060,29331
"Melanerpes_erythrocephalus",4060,29441
"Melanerpes_erythrocephalus",4060,29597
"Melanerpes_erythrocephalus",4060,29749
"Melanerpes_erythrocephalus",4060,29941
"Melanerpes_erythrocephalus",4060,29969
"Melanerpes_erythrocephalus",4060,30097
"Melanerpes_erythrocephalus",4060,30208
"Melanerpes_erythrocephalus",4060,30257
"Melanerpes_erythrocephalus",4060,30371
"Melanerpes_erythrocephalus",4060,31297
"Melanerpes_erythrocephalus",4060,31412
"Melanerpes_erythrocephalus",4060,31611
"Melanerpes_erythrocephalus",4060,31837
"Melanerpes_erythrocephalus",4060,31874
"Melanerpes_erythrocephalus",4060,32099
"Melanerpes_erythrocephalus",4060,32361
"Melanerpes_erythrocephalus",4060,32445
"Melanerpes_erythrocephalus",4060,32544
"Melanerpes_erythrocephalus",4060,32643
"Melanerpes_erythrocephalus",4060,32719
"Melanerpes_erythrocephalus",4060,32799
"Melanerpes_erythrocephalus",4060,32865
"Melanerpes_erythrocephalus",4060,32945
"Melanerpes_erythrocephalus",4060,33069
"Melanerpes_erythrocephalus",4060,33904
"Melanerpes_erythrocephalus",4060,34016
"Melanerpes_erythrocephalus",4060,34233
"Melanerpes_erythrocephalus",4060,34310
"Melanerpes_erythrocephalus",4060,34452
"Melanerpes_erythrocephalus",4060,35575
"Melanerpes_erythrocephalus",4060,35730
"Melanerpes_erythrocephalus",4060,35974
"Melanerpes_erythrocephalus",4060,36042
"Melanerpes_erythrocephalus",4060,36119
"Melanerpes_erythrocephalus",4060,36302
"Melanerpes_erythrocephalus",4060,36381
"Melanerpes_erythrocephalus",4060,36797
"Melanerpes_erythrocephalus",4060,36871
"Melanerpes_erythrocephalus",4060,37009
"Melanerpes_erythrocephalus",4060,37061
"Melanerpes_erythrocephalus",4060,37158
"Melanerpes_erythrocephalus",4060,37278
"Melanerpes_erythrocephalus",4060,37836
"Melanerpes_erythrocephalus",4060,38221
"Melanerpes_erythrocephalus",4060,38312
"Melanerpes_erythrocephalus",4060,38457
"Melanerpes_erythrocephalus",4060,38671
"Melanerpes_erythrocephalus",4060,38870
"Melanerpes_erythrocephalus",4060,38975
"Melanerpes_erythrocephalus",4060,39011
"Melanerpes_erythrocephalus",4060,39101
"Melanerpes_erythrocephalus",4060,39251
"Melanerpes_erythrocephalus",4060,39309
"Melanerpes_erythrocephalus",4060,39409
"Melanerpes_erythrocephalus",4060,39519
"Melanerpes_erythrocephalus",4060,39586
"Melanerpes_erythrocephalus",4060,39714
"Melanerpes_erythrocephalus",4060,39750
"Melanerpes_erythrocephalus",4060,39877
"Melanerpes_erythrocephalus",4060,39999
"Melanerpes_erythrocephalus",4060,40046
"Melanerpes_erythrocephalus",4060,40169
"Melanerpes_erythrocephalus",4060,40302
"Melanerpes_erythrocephalus",4060,40356
"Melanerpes_erythrocephalus",4060,40508
"Melanerpes_erythrocephalus",4060,40588
"Melanerpes_erythrocephalus",4060,40618
"Melanerpes_erythrocephalus",4060,40714
"Melanerpes_erythrocephalus",4060,42460
"Melanerpes_erythrocephalus",4060,42564
"Melanerpes_erythrocephalus",4060,42613
"Melanerpes_erythrocephalus",4060,42680
"Melanerpes_erythrocephalus",4060,42751
"Melanerpes_erythrocephalus",4060,42930
"Melanerpes_erythrocephalus",4060,43022
"Melanerpes_erythrocephalus",4060,43088
"Melanerpes_erythrocephalus",4060,45520
"Melanerpes_erythrocephalus",4060,45571
"Melanerpes_erythrocephalus",4060,46414
"Melanerpes_erythrocephalus",4060,48331
"Melanerpes_erythrocephalus",4060,49070
"Melanerpes_erythrocephalus",4060,49975
"Melanerpes_erythrocephalus",4060,50061
"Melanerpes_erythrocephalus",4060,50190
"Melanerpes_erythrocephalus",4060,50286
"Melanerpes_erythrocephalus",4060,50361
"Melanerpes_erythrocephalus",4060,50442
"Melanerpes_erythrocephalus",4060,50511
"Melanerpes_erythrocephalus",4060,50836
"Melanerpes_erythrocephalus",4060,50908
"Melanerpes_erythrocephalus",4060,51106
"Melanerpes_erythrocephalus",4060,51178
"Melanerpes_erythrocephalus",4060,51314
"Melanerpes_erythrocephalus",4060,51386
"Melanerpes_erythrocephalus",4060,51435
"Melanerpes_erythrocephalus",4060,51787
"Melanerpes_erythrocephalus",4060,52077
"Melanerpes_erythrocephalus",4060,52261
"Melanerpes_erythrocephalus",4060,52345
"Melanerpes_erythrocephalus",4060,52600
"Melanerpes_erythrocephalus",4060,52668
"Melanerpes_erythrocephalus",4060,52769
"Melanerpes_erythrocephalus",4060,52874
"Melanerpes_erythrocephalus",4060,53003
"Melanerpes_erythrocephalus",4060,53568
"Melanerpes_erythrocephalus",4060,53598
"Melanerpes_erythrocephalus",4060,53895
"Melanerpes_erythrocephalus",4060,53930
"Melanerpes_erythrocephalus",4060,54191
"Melanerpes_erythrocephalus",4060,54830
"Melanerpes_erythrocephalus",4060,54836
"Melanerpes_erythrocephalus",4060,54949
"Melanerpes_erythrocephalus",4060,55054
"Melanerpes_erythrocephalus",4060,55214
"Melanerpes_erythrocephalus",4060,55284
"Melanerpes_erythrocephalus",4060,55376
"Melanerpes_erythrocephalus",4060,55432
"Melanerpes_erythrocephalus",4060,55456
"Melanerpes_erythrocephalus",4060,55633
"Melanerpes_erythrocephalus",4060,55776
"Melanerpes_erythrocephalus",4060,55816
"Melanerpes_erythrocephalus",4060,56011
"Melanerpes_erythrocephalus",4060,56114
"Melanerpes_erythrocephalus",4060,56193
"Melanerpes_erythrocephalus",4060,56315
"Melanerpes_erythrocephalus",4060,56383
"Melanerpes_erythrocephalus",4060,56506
"Melanerpes_erythrocephalus",4060,56554
"Melanerpes_erythrocephalus",4060,56690
"Melanerpes_erythrocephalus",4060,56930
"Melanerpes_erythrocephalus",4060,56976
"Melanerpes_erythrocephalus",4060,57031
"Melanerpes_erythrocephalus",4060,57094
"Melanerpes_erythrocephalus",4060,57690
"Melanerpes_erythrocephalus",4060,57858
"Melanerpes_erythrocephalus",4060,58652
"Melanerpes_erythrocephalus",4060,58888
"Melanerpes_erythrocephalus",4060,58947
"Melanerpes_erythrocephalus",4060,59253
"Melanerpes_erythrocephalus",4060,59300
"Melanerpes_erythrocephalus",4060,59636
"Melanerpes_erythrocephalus",4060,61504
"Melanerpes_erythrocephalus",4060,63687
"Melanerpes_erythrocephalus",4060,64438
"Melanerpes_erythrocephalus",4060,64517
"Melanerpes_erythrocephalus",4060,64637
"Melanerpes_erythrocephalus",4060,64815
"Melanerpes_erythrocephalus",4060,64922
"Melanerpes_erythrocephalus",4060,65054
"Melanerpes_erythrocephalus",4060,65350
"Melanerpes_erythrocephalus",4060,66133
"Melanerpes_erythrocephalus",4060,66299
"Melanerpes_erythrocephalus",4060,66388
"Melanerpes_erythrocephalus",4060,66488
"Melanerpes_erythrocephalus",4060,66636
"Melanerpes_erythrocephalus",4060,68734
"Melanerpes_erythrocephalus",4060,68854
"Melanerpes_erythrocephalus",4060,68939
"Melanerpes_erythrocephalus",4060,69017
"Melanerpes_erythrocephalus",4060,69047
"Melanerpes_erythrocephalus",4060,69169
"Melanerpes_erythrocephalus",4060,69215
"Melanerpes_erythrocephalus",4060,69309
"Melanerpes_erythrocephalus",4060,69388
"Melanerpes_erythrocephalus",4060,69473
"Melanerpes_erythrocephalus",4060,69616
"Melanerpes_erythrocephalus",4060,69723
"Melanerpes_erythrocephalus",4060,70064
"Melanerpes_erythrocephalus",4060,70129
"Melanerpes_erythrocephalus",4060,70156
"Melanerpes_erythrocephalus",4060,70300
"Melanerpes_erythrocephalus",4060,70360
"Melanerpes_erythrocephalus",4060,70511
"Melanerpes_erythrocephalus",4060,70529
"Melanerpes_erythrocephalus",4060,70618
"Melanerpes_erythrocephalus",4060,70768
"Melanerpes_erythrocephalus",4060,70859
"Melanerpes_erythrocephalus",4060,70931
"Melanerpes_erythrocephalus",4060,71102
"Melanerpes_erythrocephalus",4060,71291
"Melanerpes_erythrocephalus",4060,71832
"Melanerpes_erythrocephalus",4060,72031
"Melanerpes_erythrocephalus",4060,72353
"Melanerpes_erythrocephalus",4060,72418
"Melanerpes_erythrocephalus",4060,72918
"Melanerpes_erythrocephalus",4060,73230
"Melanerpes_erythrocephalus",4060,73305
"Melanerpes_erythrocephalus",4060,73759
"Melanerpes_erythrocephalus",4060,73864
"Melanerpes_erythrocephalus",4060,74039
"Melanerpes_erythrocephalus",4060,74100
"Melanerpes_erythrocephalus",4060,76340
"Melanerpes_erythrocephalus",4060,76480
"Melanerpes_erythrocephalus",4060,76732
"Melanerpes_erythrocephalus",4060,76803
"Melanerpes_erythrocephalus",4060,76894
"Melanerpes_erythrocephalus",4060,77064
"Melanerpes_erythrocephalus",4060,77215
"Melanerpes_erythrocephalus",4060,77270
"Melanerpes_erythrocephalus",4060,77351
"Melanerpes_erythrocephalus",4060,77456
"Melanerpes_erythrocephalus",4060,77610
"Melanerpes_erythrocephalus",4060,79900
"Melanerpes_erythrocephalus",4060,80120
"Melanerpes_erythrocephalus",4060,80612
"Melanerpes_erythrocephalus",4060,81290
"Melanerpes_erythrocephalus",4060,81404
"Melanerpes_erythrocephalus",4060,81529
"Melanerpes_erythrocephalus",4060,81672
"Melanerpes_erythrocephalus",4060,81747
"Melanerpes_erythrocephalus",4060,82171
"Melanerpes_erythrocephalus",4060,82314
"Melanerpes_erythrocephalus",4060,82992
"Melanerpes_erythrocephalus",4060,83069
"Melanerpes_erythrocephalus",4060,83154
"Melanerpes_erythrocephalus",4060,83299
"Melanerpes_erythrocephalus",4060,83502
"Melanerpes_erythrocephalus",4060,83677
"Melanerpes_erythrocephalus",4060,83865
"Melanerpes_erythrocephalus",4060,83911
"Melanerpes_erythrocephalus",4060,83994
"Melanerpes_erythrocephalus",4060,84154
"Melanerpes_erythrocephalus",4060,84271
"Melanerpes_erythrocephalus",4060,84446
"Melanerpes_erythrocephalus",4060,85008
"Melanerpes_erythrocephalus",4060,85144
"Melanerpes_erythrocephalus",4060,85234
"Melanerpes_erythrocephalus",4060,85638
"Melanerpes_erythrocephalus",4060,85880
"Melanerpes_erythrocephalus",4060,86439
"Melanerpes_erythrocephalus",4060,86674
"Melanerpes_erythrocephalus",4060,86824
"Selasphorus_platycercus",4320,5369
"Selasphorus_platycercus",4320,12661
"Selasphorus_platycercus",4320,12940
"Selasphorus_platycercus",4320,13444
"Selasphorus_platycercus",4320,13892
"Selasphorus_platycercus",4320,14086
"Selasphorus_platycercus",4320,14203
"Selasphorus_platycercus",4320,14435
"Selasphorus_platycercus",4320,45456
"Selasphorus_platycercus",4320,45670
"Selasphorus_platycercus",4320,45810
"Selasphorus_platycercus",4320,46579
"Selasphorus_platycercus",4320,46670
"Selasphorus_platycercus",4320,47425
"Selasphorus_platycercus",4320,47567
"Selasphorus_platycercus",4320,74186
"Selasphorus_platycercus",4320,74900
"Selasphorus_platycercus",4320,74990
"Selasphorus_platycercus",4320,75281
"Selasphorus_platycercus",4320,75822
"Selasphorus_platycercus",4320,75908
"Selasphorus_platycercus",4320,85754
"Selasphorus_platycercus",4320,86579
"Archilochus_alexandri",4290,5336
"Archilochus_alexandri",4290,5440
"Archilochus_alexandri",4290,5616
"Archilochus_alexandri",4290,5758
"Archilochus_alexandri",4290,5842
"Archilochus_alexandri",4290,5885
"Archilochus_alexandri",4290,5990
"Archilochus_alexandri",4290,8817
"Archilochus_alexandri",4290,9114
"Archilochus_alexandri",4290,9333
"Archilochus_alexandri",4290,9703
"Archilochus_alexandri",4290,9933
"Archilochus_alexandri",4290,11695
"Archilochus_alexandri",4290,12196
"Archilochus_alexandri",4290,12652
"Archilochus_alexandri",4290,13113
"Archilochus_alexandri",4290,13550
"Archilochus_alexandri",4290,13741
"Archilochus_alexandri",4290,13869
"Archilochus_alexandri",4290,14101
"Archilochus_alexandri",4290,14148
"Archilochus_alexandri",4290,14519
"Archilochus_alexandri",4290,14690
"Archilochus_alexandri",4290,19277
"Archilochus_alexandri",4290,41052
"Archilochus_alexandri",4290,41985
"Archilochus_alexandri",4290,45399
"Archilochus_alexandri",4290,45469
"Archilochus_alexandri",4290,45549
"Archilochus_alexandri",4290,45702
"Archilochus_alexandri",4290,45820
"Archilochus_alexandri",4290,45879
"Archilochus_alexandri",4290,46013
"Archilochus_alexandri",4290,46016
"Archilochus_alexandri",4290,46318
"Archilochus_alexandri",4290,46459
"Archilochus_alexandri",4290,46531
"Archilochus_alexandri",4290,46822
"Archilochus_alexandri",4290,47006
"Archilochus_alexandri",4290,47031
"Archilochus_alexandri",4290,47146
"Archilochus_alexandri",4290,47339
"Archilochus_alexandri",4290,47496
"Archilochus_alexandri",4290,47599
"Archilochus_alexandri",4290,47691
"Archilochus_alexandri",4290,47793
"Archilochus_alexandri",4290,71671
"Archilochus_alexandri",4290,72123
"Archilochus_alexandri",4290,72199
"Archilochus_alexandri",4290,72251
"Archilochus_alexandri",4290,72549
"Archilochus_alexandri",4290,72583
"Archilochus_alexandri",4290,72651
"Archilochus_alexandri",4290,72966
"Archilochus_alexandri",4290,73120
"Archilochus_alexandri",4290,73410
"Archilochus_alexandri",4290,73607
"Archilochus_alexandri",4290,73809
"Archilochus_alexandri",4290,73905
"Archilochus_alexandri",4290,74148
"Archilochus_alexandri",4290,74574
"Archilochus_alexandri",4290,74750
"Archilochus_alexandri",4290,74865
"Archilochus_alexandri",4290,75039
"Archilochus_alexandri",4290,75056
"Archilochus_alexandri",4290,75239
"Archilochus_alexandri",4290,75261
"Archilochus_alexandri",4290,75502
"Archilochus_alexandri",4290,75626
"Archilochus_alexandri",4290,75754
"Archilochus_alexandri",4290,75830
"Archilochus_alexandri",4290,78064
"Archilochus_alexandri",4290,78140
"Archilochus_alexandri",4290,78283
"Archilochus_alexandri",4290,78347
"Archilochus_alexandri",4290,78932
"Archilochus_alexandri",4290,79561
"Selasphorus_calliope",4360,7413
"Selasphorus_calliope",4360,7513
"Selasphorus_calliope",4360,8044
"Selasphorus_calliope",4360,8204
"Selasphorus_calliope",4360,8360
"Selasphorus_calliope",4360,8495
"Selasphorus_calliope",4360,8629
"Selasphorus_calliope",4360,8755
"Selasphorus_calliope",4360,9022
"Selasphorus_calliope",4360,9446
"Selasphorus_calliope",4360,10764
"Selasphorus_calliope",4360,11447
"Selasphorus_calliope",4360,18969
"Selasphorus_calliope",4360,19728
"Selasphorus_calliope",4360,19906
"Selasphorus_calliope",4360,20154
"Selasphorus_calliope",4360,40917
"Selasphorus_calliope",4360,41156
"Selasphorus_calliope",4360,41447
"Selasphorus_calliope",4360,41517
"Selasphorus_calliope",4360,41920
"Selasphorus_calliope",4360,60988
"Selasphorus_calliope",4360,61234
"Selasphorus_calliope",4360,61354
"Selasphorus_calliope",4360,75444
"Selasphorus_calliope",4360,76022
"Selasphorus_calliope",4360,77985
"Selasphorus_calliope",4360,78285
"Selasphorus_calliope",4360,78356
"Selasphorus_calliope",4360,78420
"Selasphorus_calliope",4360,78645
"Selasphorus_calliope",4360,78964
"Selasphorus_calliope",4360,85366
"Calypte_anna",4310,5488
"Calypte_anna",4310,5701
"Calypte_anna",4310,5786
"Calypte_anna",4310,5866
"Calypte_anna",4310,6003
"Calypte_anna",4310,8925
"Calypte_anna",4310,9127
"Calypte_anna",4310,9324
"Calypte_anna",4310,9594
"Calypte_anna",4310,9888
"Calypte_anna",4310,9965
"Calypte_anna",4310,10042
"Calypte_anna",4310,10179
"Calypte_anna",4310,10432
"Calypte_anna",4310,10494
"Calypte_anna",4310,10592
"Calypte_anna",4310,10723
"Calypte_anna",4310,10854
"Calypte_anna",4310,11063
"Calypte_anna",4310,11223
"Calypte_anna",4310,11298
"Calypte_anna",4310,11524
"Calypte_anna",4310,11552
"Calypte_anna",4310,60169
"Calypte_anna",4310,60858
"Calypte_anna",4310,79321
"Selasphorus_rufus",4330,2914
"Selasphorus_rufus",4330,3226
"Selasphorus_rufus",4330,4009
"Selasphorus_rufus",4330,4523
"Selasphorus_rufus",4330,7405
"Selasphorus_rufus",4330,7485
"Selasphorus_rufus",4330,7597
"Selasphorus_rufus",4330,7806
"Selasphorus_rufus",4330,8013
"Selasphorus_rufus",4330,8180
"Selasphorus_rufus",4330,8309
"Selasphorus_rufus",4330,8413
"Selasphorus_rufus",4330,8494
"Selasphorus_rufus",4330,8611
"Selasphorus_rufus",4330,8730
"Selasphorus_rufus",4330,18591
"Selasphorus_rufus",4330,18898
"Selasphorus_rufus",4330,19923
"Selasphorus_rufus",4330,40814
"Selasphorus_rufus",4330,41075
"Selasphorus_rufus",4330,41182
"Selasphorus_rufus",4330,41452
"Selasphorus_rufus",4330,41559
"Selasphorus_rufus",4330,41687
"Selasphorus_rufus",4330,41963
"Selasphorus_rufus",4330,42332
"Selasphorus_rufus",4330,60037
"Selasphorus_rufus",4330,60091
"Selasphorus_rufus",4330,60173
"Selasphorus_rufus",4330,60429
"Selasphorus_rufus",4330,60603
"Selasphorus_rufus",4330,60663
"Selasphorus_rufus",4330,60850
"Selasphorus_rufus",4330,60943
"Selasphorus_rufus",4330,61061
"Selasphorus_rufus",4330,61123
"Selasphorus_rufus",4330,61443
"Selasphorus_rufus",4330,77778
"Selasphorus_rufus",4330,77899
"Selasphorus_rufus",4330,78002
"Selasphorus_rufus",4330,78280
"Selasphorus_rufus",4330,78321
"Selasphorus_rufus",4330,78496
"Selasphorus_rufus",4330,78564
"Selasphorus_rufus",4330,78658
"Selasphorus_rufus",4330,78755
"Selasphorus_rufus",4330,78926
"Selasphorus_rufus",4330,79010
"Selasphorus_rufus",4330,79177
"Selasphorus_rufus",4330,79292
"Selasphorus_rufus",4330,79363
"Selasphorus_rufus",4330,79488
