"FocalAOU","ENV","COMP","SHARED","NONE"
4640,0.15963436418546,0.271533602532322,-0.0173734127084828,0.586205445990701
4680,0.211018831813963,0.182339269955107,0.0317419314991181,0.574899966731811
4690,0.273070485344719,0.170042307964835,-0.118574322321216,0.675461529011662
4780,0.0658542875262942,0.0084904745142646,-0.00690799122663098,0.932563229186072
4840,0.128920945326256,0.0413319568292732,0.0304356721898401,0.799311425654631
5210,0.267458027832495,0.0123321742545167,0.0290964765776626,0.691113321335326
5220,0.406342939124699,0.0202303320018127,0.0017819869015419,0.571644741971946
5330,0.111005885796886,0.0571184280282117,0.0630822142654484,0.768793471909454
5540,0.191148388581123,0.0349331435205294,0.00327651094138754,0.77064195695696
5830,0.18251260622855,0.00146889290500496,-0.00142213351779417,0.817440634384239
5850,0.116686863389137,0.171282518141834,-0.0661547143885701,0.778185332857599
6160,0.0912638755274816,0.195865298976568,-0.0714655326867756,0.784336358182727
6291,0.208073145553458,0.0381504847219913,0.0827353491979953,0.671041020526555
6450,0.0135467792169479,0.533233963363038,0.00634795932065957,0.446871298099354
6460,0.0682622693658768,0.223847425878906,0.0985560631983195,0.609334241556898
6470,0.0910006595535056,0.0814979722370405,-0.0458836938495124,0.873385062058966
6800,0.168002083095565,0.0679277814616994,-0.00105086386347816,0.765120999306214
7260,0.0263775469351925,0.0176447355945687,0.00293410422233615,0.953043613247903
7280,0.02125959350546,0.555386135135779,0.0215060123972582,0.401848258961502
7480,0.08828564936752,0.120019106157718,0.0726159763414517,0.71907926813331
7490,0.0363755253683039,0.513255042803692,0.146299175865924,0.304070255962079
7540,0.217147708515637,0.00199405631852673,-0.00149222168728873,0.782350456853125
7580,0.0235389072734773,0.339777925019108,0.151977715814544,0.484705451892871
7590,0.0415797091939874,0.226918724018545,-0.031318194630056,0.762819761417523
4330,0.195135396953617,0.163587196747444,0.0830265631983397,0.5582508431006
4360,0.0650693520652214,0.53163067117257,0.0248233146726313,0.378476662089578
4570,0.0571555193389924,0.178366337524651,-0.0262634970410368,0.790741640177394
4970,0.0854034510985084,0.138418997002597,-0.0231796327643088,0.799357184663203
5180,0.0384893497365844,0.251767976318121,0.0137541271889093,0.695988546756386
6150,0.185426372539891,0.215945716722138,0.0266601963463276,0.571967714391644
6870,0.0970600084443808,0.0248868303398318,0.0307600952390242,0.847293065976763
4590,0.0778038448634087,0.468207349973477,0.0402770842011912,0.413711720961923
4660,0.0305388424231334,0.30728859104367,0.208411043430993,0.453761523102203
4661,0.137161702444654,0,0,0.862838297555346
