"stateroute","map.point","map.mean","map.var"
"2046",118.583333333333,119.305555555556,1.15604575163399
"2047",117.583333333333,119.032407407407,4.5883487654321
"2048",116.583333333333,117.279411764706,2.51817810457516
"2049",115.166666666667,116.700980392157,1.31602328431372
"2050",111.166666666667,112.446078431373,4.45394199346405
"2051",118.75,117.478070175439,11.1650016244315
"2052",132.583333333333,131.235294117647,4.78666258169935
"2053",126.583333333333,126.06862745098,7.73457924836602
"2054",122.416666666667,123.485294117647,20.5583639705882
"2055",112.25,113.055555555556,2.55637254901961
"2056",117.833333333333,118.699074074074,4.67821804647785
"2057",121.916666666667,121.225,9.17916666666667
"2058",124.5,121.050925925926,8.81465595497457
"2059",119.5,119.686274509804,6.31816789215686
"2060",120.416666666667,121.039473684211,4.10522254710851
"2061",119.25,118.299019607843,2.30300245098039
"2062",119.916666666667,118.176470588235,3.96691176470589
"2063",115.666666666667,116.157407407407,1.93700072621641
"2064",121.25,119.872549019608,6.94715073529411
"2065",114.833333333333,115.824074074074,11.1788307915759
"2066",131.833333333333,131.517543859649,5.12313190383365
"2067",124,122.691666666667,15.8787280701755
"2068",115.333333333333,117.31862745098,10.8691278594771
"2069",135.333333333333,134.583333333333,1.56249999999999
"2070",128.25,129.692307692308,10.9113247863248
"2071",116.666666666667,117.926470588235,1.34972426470588
"2072",119.583333333333,118.486111111111,0.322916666666667
"2073",126.333333333333,123.25,5.62413194444445
"2102",119.416666666667,119.166666666667,4.12731481481482
"2105",118.583333333333,119.46568627451,1.20925245098039
"2109",119.416666666667,119.838235294118,3.92575571895424
"2111",118.75,119.013888888889,5.2126225490196
"2137",133.166666666667,133.553921568627,4.1718239379085
"2140",127.666666666667,130.424242424242,4.21590909090908
"2141",127.083333333333,128.451388888889,9.76446759259259
"2142",128.833333333333,129.196428571429,12.1576999389499
"2156",119.416666666667,119.705882352941,4.05739379084967
"2162",119.916666666667,118.013157894737,4.08970922677063
"2164",121.25,119.872549019608,6.94715073529411
"2201",123.666666666667,122.361111111111,4.87990196078431
"2203",119.166666666667,119.183333333333,2.59546783625731
"2204",120.583333333333,123.328703703704,4.26917665214234
"2205",121.166666666667,121.518518518519,9.04865649963688
"2206",120.333333333333,121.37962962963,4.21750181554103
"2207",121.333333333333,118.514705882353,2.29794730392157
"2208",122.333333333333,119.972222222222,7.06699346405228
"2209",121.166666666667,119.460784313725,8.97579656862745
"2210",115.833333333333,116.132352941176,8.75699550653594
"2211",111.333333333333,113.529411764706,8.6700878267974
"2212",112.75,110.026041666667,34.4275173611111
"2213",134.75,132.980392156863,2.81122344771242
"2214",124.166666666667,124.299019607843,13.4922385620915
"2215",115.583333333333,115.357843137255,7.33746936274509
"2216",111.583333333333,111.030701754386,4.4592673814165
"2217",132.916666666667,133.06862745098,7.88214869281045
"2218",135,134.392156862745,2.79753880718955
"2306",120.333333333333,121.37962962963,4.21750181554103
"2750",118.666666666667,119.333333333333,1.72467320261438
"2751",116.583333333333,118.106481481481,3.76863198983297
"2752",117.666666666667,116.65625,5.58784722222222
"2753",130.083333333333,130.588235294118,7.14103349673202
"2754",134.666666666667,133.808823529412,3.3687193627451
"2900",118.5,118.319444444444,0.671772875816993
"2901",120.25,119.364583333333,2.72395833333333
"3001",20.5,20.6536458333333,3.03230706765233
"3002",17.4166666666667,17.1921296296296,0.288817239858907
"3003",23.9166666666667,23.1053921568627,2.73834546444841
"3004",25.9166666666667,25.852380952381,1.56376050420168
"3005",23.8333333333333,24.0637254901961,0.127550009902951
"3006",30.75,32.1767676767677,9.96517255892256
"3007",29.5,28.9638888888889,7.46919699872286
"3008",23.75,22.3308080808081,1.8778146043771
"3009",26.5833333333333,25.8308080808081,10.2180923821549
"3010",20.75,22.6102941176471,5.15644805902159
"3011",21,21.5677083333333,0.639084901433691
"3012",28.9166666666667,28.8611111111111,6.71166087962963
"3013",35.4166666666667,35.2020202020202,18.9097353745791
"3015",42.4166666666667,41.6944444444444,5.4486400462963
"3016",112.833333333333,92.7277777777778,288.329469987229
"3017",35.5,40.7694444444444,30.6722621328225
"3018",56.3333333333333,56.0527777777778,87.1918023627076
"3019",61.5,65.8734567901235,44.2560739157962
"3020",131.416666666667,127.693452380952,490.740253894768
"3021",117.833333333333,110.91975308642,316.798868312757
"3023",232.833333333333,232.65,146.530671296296
"3024",272.583333333333,253.453703703704,366.457977207977
"3025",72.3333333333333,74.8548387096774,244.058318399044
"3026",222,228.74,55.4475231481482
"3028",43.5833333333333,47.6458333333333,21.1710446859903
"3029",44.3333333333333,45.3,26.2459770114943
"3030",38.9166666666667,42.1720430107527,18.2161738351254
"3031",132.833333333333,127.183333333333,46.6707175925926
"3040",24,23.781862745098,3.68645400079224
"3041",28.5,27.4494949494949,1.60414036195286
"3042",26.8333333333333,26.5858585858586,1.9715646043771
"3050",154.166666666667,145.055555555556,542.987117552335
"3051",80.5,84.6222222222222,497.889719029374
"3052",37.1666666666667,39.2849462365591,78.4952658303465
"3053",37.5,36.1361111111111,22.5610552362708
"3054",22.5,24.3790322580645,3.14761051373955
"3055",36.75,38.6861111111111,50.9782966155811
"3060",56.0833333333333,56.8511904761905,40.2903071722516
"3084",31.4166666666667,30.6151960784314,1.21717790651614
"3090",128.5,126.643518518519,2.16487381989833
"3101",19.9166666666667,19.7916666666667,1.26478494623656
"3112",26.4166666666667,28.7715053763441,13.6583183990442
"3113",59.6666666666667,53.2760416666667,23.0588877688172
"3115",34.5833333333333,35.6041666666667,13.6845878136201
"3116",73.8333333333333,78.4833333333333,176.34837164751
"3117",35.75,42.40625,29.2243503584229
"3118",46,46.3994252873563,14.8077278325123
"3119",57.8333333333333,55.7303921568627,14.1159109477124
"3121",178.916666666667,170.426666666667,623.760601851852
"3122",193.916666666667,211.705128205128,762.959572649572
"3123",224.333333333333,228.926282051282,67.598514957265
"3124",175.333333333333,169.592948717949,391.871848290598
"3125",279.416666666667,236.083333333333,1307.7514619883
"3131",135.666666666667,130.166666666667,33.6761695906433
"3142",22.5833333333333,22.8285714285714,2.88069561157796
"3180",50.75,49.6666666666667,1.79526748971193
"3191",79.5833333333333,79.4041666666667,0.388358918128655
"3192",45.5833333333333,46.2767857142857,13.3812003968254
"3212",26.25,28.3027777777778,10.6161318646232
"3213",57.4166666666667,53.2805555555556,9.95569125159642
"3216",62.1666666666667,62.1861111111111,210.410767879949
"3217",36.5833333333333,41.0546875,13.924556171595
"3218",41.1666666666667,47.6022727272727,27.3643728956229
"3219",67.25,67.1527777777778,49.4907407407407
"3221",171.583333333333,169.688271604938,665.254055872112
"3223",221.333333333333,222.935897435897,133.489615384615
"3224",175.333333333333,169.592948717949,391.871848290598
"3231",132.833333333333,127.183333333333,46.6707175925926
"3284",29,29.290404040404,0.831649831649832
"3313",55,53.0963541666667,10.3813214045699
"3318",47.5,49.7694444444444,39.1186222860792
"3319",57.4166666666667,61.445652173913,39.2851064997804
"3321",229.5,200.623333333333,1911.59787037037
"3372",22.3333333333333,22.6752136752137,0.427556605188184
"3401",35.5,40.7694444444444,30.6722621328225
"3402",34.4166666666667,34.3787878787879,0.206168831168831
"3403",26.9166666666667,26.9467592592593,0.796489197530864
"3404",24.8333333333333,25.1914414414414,0.687833667000334
"3405",33.6666666666667,33.9479166666667,0.0584616545893718
"3406",26,25.640625,3.74661178315412
"3407",29.75,30.156862745098,0.327762923351159
"3408",19.8333333333333,19.625,0.668803418803419
"3409",17.25,17.6354166666667,0.62951834045584
"3410",32.8333333333333,32.7161458333333,0.749040938620072
"3411",128.75,132.530864197531,67.6181346945236
"3412",221.75,222.153846153846,393.833162393162
"3413",21,21.5151515151515,0.592211174242424
"3414",29.5833333333333,30.7342342342342,5.89847138805472
"3415",36.8333333333333,36.991935483871,2.54831242532855
"3416",27.9166666666667,27.95,0.0838235294117648
"3417",35.75,43.1027777777778,36.0381625159642
"3418",30.5833333333333,30.3642857142857,1.0780578898226
"3419",23.9166666666667,24.3285714285714,0.283881886087768
"3420",18,18.515625,0.367131496415771
"3421",33,33.0887096774194,0.867562724014336
"3422",34.75,34.6551724137931,0.433394909688013
"3423",32.8333333333333,32.4387254901961,0.280853881956823
"3424",34.1666666666667,34.3861111111111,0.20712803320562
"3425",60.5833333333333,59.764367816092,294.86957785988
"3426",39.4166666666667,38.9944444444444,4.86347381864623
"3427",35.3333333333333,34.5967741935484,0.511618876941458
"3428",25.0833333333333,25.7696078431373,1.76138839374134
"3429",190.833333333333,198.083333333333,350.060185185185
"3430",14.6666666666667,15.1491228070175,0.185494705231547
"3431",25,24.3844086021505,6.38410991636798
"3432",37.6666666666667,42.2388888888889,52.4040868454662
"3433",32.25,32.9348958333333,0.364128304211469
"3434",50.8333333333333,51.4051724137931,1.18736316365627
"3435",128.75,136.050595238095,57.6755860523222
"3436",33.8333333333333,35.5027777777778,3.25597860791826
"3437",35.0833333333333,37.0777777777778,5.68818646232439
"3438",18.1666666666667,18.5149572649573,0.383725071225071
"3439",124.833333333333,110.461538461538,420.356239316239
"3440",36.8333333333333,37.5286458333333,2.65753108198925
"3442",50,50.933908045977,5.38510878489327
"3444",19.9166666666667,20.1628787878788,0.386559042809043
"3445",28.0833333333333,28.7412280701754,0.61065670934092
"3760",60.4166666666667,59.0505952380952,13.4595366696061
"3811",21.25,21.3904761904762,0.325478524743231
"3812",40.3333333333333,39.9427083333333,18.9092461917563
"3816",69.1666666666667,74.9856321839081,236.306581828134
"3817",81.6666666666667,68.4851190476191,155.74076829806
"3821",229.5,200.623333333333,1911.59787037037
"3822",192.333333333333,194.612179487179,431.493856837607
"3824",229.333333333333,210.092261904762,556.210565476191
"3825",NA,219.78125,321.813368055555
"3832",45.25,46.1416666666667,96.4718151340996
"3850",182.25,150.496913580247,877.241176005065
"3851",91.4166666666667,76.1944444444444,444.328224776501
"3880",50.3333333333333,49.6755952380952,1.31241732804233
"3881",22.3333333333333,22.25,0.296296296296296
"3882",22.3333333333333,22.5856481481481,0.4069389329806
"3883",29.1666666666667,29.7661290322581,1.00574970131422
"3884",19.9166666666667,20.1628787878788,0.386559042809043
"3891",79.5833333333333,79.3125,0.599184782608698
"3892",45.5833333333333,46.2767857142857,13.3812003968254
"3901",20.8333333333333,21.2867647058824,0.311528272925332
"3902",33.8333333333333,32.5833333333333,10.9240740740741
"3903",58.4166666666667,55.2903225806452,122.009662485066
"3905",81.0833333333333,69.2557471264368,198.621989600438
"3906",140.916666666667,132.083333333333,395.388354700855
"3907",264.083333333333,269.717391304348,1282.45248682477
"4001",27.9166666666667,28.1123188405797,0.703667105841019
"4002",28,28.3333333333333,0.260732323232323
"4003",29.1666666666667,29.5326086956522,2.70311813790075
"4004",36.4166666666667,37.7465277777778,14.0002893518518
"4005",59.5,57.4444444444444,38.9394122383253
"4006",27,27.02,0.342175925925926
"4007",27.5833333333333,27.4270833333333,0.441009963768116
"4008",28.1666666666667,28.2083333333333,0.58779761904762
"4009",33.0833333333333,32.1527777777778,2.00342190016103
"4010",46.5,46.09375,37.7513964371981
"4011",27.25,26.7361111111111,0.283011272141707
"4012",27.25,27.28125,0.418365036231884
"4013",32.1666666666667,32.4528985507246,1.1709760649978
"4014",34.5,34.8152173913044,3.75691699604743
"4015",40.4166666666667,40.7083333333333,4.78743961352657
"4016",48.0833333333333,48.5347222222222,10.7716888083736
"4017",55.1666666666667,55.7391304347826,8.06837395696091
"4018",32.9166666666667,33.2282608695652,0.894707949055776
"4019",32.6666666666667,32.2534722222222,1.563091284219
"4020",34.4166666666667,34.0378787878788,0.799422799422798
"4021",35.5833333333333,35.5905797101449,1.34842995169082
"4022",41.5,41.4202898550725,3.19222112428634
"4023",48.5,48.1944444444444,1.12781803542673
"4024",49.9166666666667,51.3866666666667,5.70074074074074
"4025",49.9166666666667,50.09,7.53583333333333
"4026",35.4166666666667,35.8645833333333,0.170780495169082
"4027",36.5,36.3055555555556,0.421296296296297
"4028",37.0833333333333,36.9756944444444,0.721303844605474
"4029",40.5,40.2743055555556,1.45258403784219
"4030",42.0833333333333,41.6736111111111,1.26987721417069
"4031",45.5,45.0625,4.05932971014493
"4032",46.3333333333333,47.65,0.86574074074074
"4033",43.9166666666667,46.15625,2.31238677536232
"4034",49,49.5590277777778,7.88072413446054
"4036",36.9166666666667,36.8733333333333,0.324722222222222
"4037",38,37.7326388888889,0.842378723832527
"4038",38.6666666666667,38.8589743589744,0.459871794871795
"4039",38.9166666666667,39.5119047619048,1.52300117577895
"4040",40.5833333333333,41.7951388888889,1.66786181561997
"4041",48.5,46.91,2.11974537037037
"4042",48.6666666666667,48.3766666666667,0.377384259259259
"4043",45.5833333333333,45.76,3.19983796296296
"4044",44.8333333333333,44.7376543209877,5.72900838873061
"4045",44.0833333333333,42.8525641025641,4.89850427350427
"4046",38.9166666666667,39.1866666666667,0.205023148148148
"4047",38.75,38.9027777777778,0.309581320450886
"4048",39.0833333333333,39.1701388888889,0.493646839774557
"4049",40.6666666666667,40.8125,1.70244565217391
"4050",41.4166666666667,42.3888888888889,0.618760064412238
"4051",43.1666666666667,43.4038461538462,2.37538461538462
"4052",38.8333333333333,39.3611111111111,1.37359098228663
"4053",36.6666666666667,36.5929487179487,1.24018162393163
"4054",36.25,37.03,0.75340277777778
"4055",41.5833333333333,41.2533333333333,2.40652777777778
"4057",39.3333333333333,39.4876543209877,1.05219214941437
"4061",39.4166666666667,39.1766666666667,0.97472222222222
"4062",34.0833333333333,35.2820512820513,1.76448717948718
"4063",35,35.3429487179487,1.42962606837607
"4064",37.25,37.2118055555556,0.681146839774557
"4065",36.8333333333333,37.8703703703704,0.693554131054131
"4073",34.5833333333333,35.1234567901235,1.38214229186451
"4077",29.4166666666667,29.139880952381,0.290151014109347
"4078",31.0833333333333,30.9761904761905,0.0719429747207526
"4079",29.25,29.5775862068966,0.226652298850575
"4096",51.5,49.5347222222222,11.9117854267311
"4101",26,26.6847826086957,3.49807861220905
"4102",29.0833333333333,28.8550724637681,0.435743302591128
"4103",29.8333333333333,29.8371212121212,0.588939995189996
"4104",33.8333333333333,33.7424242424242,1.96951659451659
"4105",57.1666666666667,53.9242424242424,24.799543049543
"4106",26.8333333333333,28.1145833333333,1.19855827294686
"4107",25.9166666666667,26.53125,0.191915760869565
"4108",28.1666666666667,28.2083333333333,0.58779761904762
"4109",36.0833333333333,37.6159420289855,10.2915019762846
"4110",38.5833333333333,40.7717391304348,24.8934453227931
"4111",27.8333333333333,27.8405797101449,0.5012077294686
"4112",27.5,28.2951388888889,1.33996326489533
"4113",32.3333333333333,32.6376811594203,1.683465085639
"4114",36,36.3645833333333,4.79094957729469
"4115",38.8333333333333,38.5797101449275,6.72820597277119
"4116",48.5,48.6701388888889,7.50391254025765
"4118",34.75,34.7366666666667,0.342986111111111
"4119",35.4166666666667,35.4166666666667,0.0815972222222225
"4120",35.1666666666667,35.1485507246377,0.131916996047431
"4121",39.5833333333333,40.1521739130435,3.32490667545015
"4122",42.75,42.2592592592593,2.01353276353276
"4123",49,49.6739130434783,3.51383399209486
"4125",51.5833333333333,53.2633333333333,9.26138888888889
"4126",35.5833333333333,35.5590277777778,0.156086453301127
"4127",35.75,35.5694444444444,0.0438808373590983
"4128",35.5833333333333,35.6319444444444,0.161181561996779
"4129",37.5,37.6805555555556,0.455716586151368
"4130",42.8333333333333,43.2083333333333,1.8786231884058
"4131",47.4166666666667,46.8333333333333,1.54513888888889
"4136",36.75,36.92,0.103287037037037
"4137",38.1666666666667,38.4423076923077,0.216538461538462
"4138",38.75,38.5544871794872,0.381079059829061
"4139",40.75,40.33,0.522268518518518
"4141",49.1666666666667,47.3269230769231,1.83273504273504
"4143",47.6666666666667,48.3125,1.48928140096618
"4147",38.6666666666667,39.2916666666667,0.393719806763285
"4149",39.6666666666667,40.4732142857143,1.29889587007643
"4152",39.1666666666667,39.320987654321,1.16116650838873
"4153",43.25,43.1410256410256,3.53653846153846
"4154",37.1666666666667,37.7833333333333,1.5775462962963
"4155",41.3333333333333,41.9345238095238,3.81294091710759
"4157",39.1666666666667,38.8095238095238,1.49375367430923
"4163",33.5833333333333,34.5092592592593,0.56321225071225
"4164",36.3333333333333,36.0092592592593,0.759259259259259
"4165",36.4166666666667,36.9197530864198,0.299936688825577
"4196",53.3333333333333,53.1992753623188,6.3735726833553
"4201",32.75,29.5,3.3558201058201
"4202",28.6666666666667,28.5119047619048,0.72797619047619
"4203",30.75,31.5795454545455,2.28338443963444
"4204",39.0833333333333,42.8297101449275,50.1789635485288
"4205",55.9166666666667,56.1780303030303,39.374534030784
"4206",27.1666666666667,27.4746376811594,0.190931049626702
"4207",28.5,28.4087301587302,0.513822751322752
"4208",29,29.4015151515152,1.3284632034632
"4209",34.4166666666667,34.2361111111111,2.72383252818035
"4210",41.1666666666667,43.2916666666667,34.3665458937198
"4211",27.4166666666667,27.4166666666667,0.272727272727273
"4212",29.3333333333333,29.91,3.17877314814815
"4213",29,29.3939393939394,1.11586099086099
"4214",34.3333333333333,34.82,3.30884259259259
"4215",43.8333333333333,45.0072463768116,14.6621925779534
"4218",31.75,31.9927536231884,0.725955204216073
"4219",34.5833333333333,34.5763888888889,0.409369967793881
"4220",36.25,35.8888888888889,0.6640499194847
"4221",39.5833333333333,39.7361111111111,3.64834943639292
"4222",41.75,41.6319444444444,2.79584339774557
"4223",46.4166666666667,46.0942028985507,1.03617698726394
"4225",48.9166666666667,48.0289855072464,3.07740447957839
"4226",36.0833333333333,35.5966666666667,0.279328703703704
"4227",36.6666666666667,36.64,0.411875
"4228",37,37.2051282051282,0.541239316239316
"4229",40.25,40.15,1.74363425925926
"4230",42.9166666666667,43.0659722222222,1.68416616344606
"4231",47.5833333333333,47.0966666666667,0.746921296296296
"4236",36.8333333333333,36.9871794871795,0.184273504273504
"4237",38.8333333333333,38.1466666666667,0.692870370370369
"4238",37.75,37.6602564102564,0.547735042735043
"4239",38.5833333333333,38.7433333333333,1.17298611111111
"4240",40.9166666666667,41.2152777777778,0.257196054750403
"4241",43.5833333333333,43.8866666666667,5.00282407407407
"4251",45.5833333333333,45.2152777777778,2.55490136876007
"4252",39.75,40.4466666666667,1.70537037037037
"4253",39.5833333333333,39.7098765432099,3.2176123773346
"4254",39.4166666666667,39.7147435897436,1.05676282051282
"4255",39.5,39.45,0.72337962962963
"4301",29.1666666666667,28.5357142857143,2.9531746031746
"4302",28.6666666666667,28.536231884058,0.270723539745279
"4303",30.1666666666667,30.6920289855072,1.52047650417216
"4304",39.9166666666667,40.6333333333333,23.275462962963
"4306",27.0833333333333,27.2840909090909,0.284827441077441
"4307",26.9166666666667,27.3368055555556,0.853550221417069
"4308",31.5,31.9756944444444,1.82698017310789
"4309",34.8333333333333,35.7326388888889,6.69322413446055
"4310",45.25,44.8369565217391,37.7774483970136
"4311",27.9166666666667,27.9166666666667,0.67526455026455
"4312",26.9166666666667,27.7065217391304,0.924160079051383
"4313",28.75,29.1319444444444,2.02289653784219
"4314",32.4166666666667,32,1.22420634920635
"4315",39,38.90625,8.86009208937198
"4318",31.6666666666667,30.8333333333333,1.21074879227053
"4319",31.5,32.1076388888889,2.62770481078905
"4320",35.0833333333333,35.4266666666667,0.11650462962963
"4321",37.1666666666667,37.1458333333333,0.719353864734301
"4322",42.5,41.9135802469136,2.31970164609053
"4323",48.0833333333333,47.9861111111111,1.22443639291465
"4326",36.75,36.8854166666667,0.327785326086956
"4327",35.75,35.9097222222222,0.206471417069243
"4328",37.1666666666667,36.9756944444444,0.721303844605474
"4329",37.75,37.9479166666667,0.640587258454106
"4330",42,41.6433333333333,0.701689814814814
"4331",46.1666666666667,46.28125,2.17259208937198
"4336",37.5833333333333,37.9097222222222,0.694997987117552
"4337",38,37.7,0.833912037037036
"4338",38.3333333333333,38.2326388888889,0.0531275161030598
"4339",40.4166666666667,40.2916666666667,1.368961352657
"4340",41.1666666666667,41.3878205128205,0.933856837606838
"4352",40.25,40.679012345679,1.98114514086736
"4353",34.75,36.0714285714286,2.40623162845385
"4354",37.3333333333333,36.8173076923077,1.04778846153846
"4355",43.75,43.929012345679,7.77227761949984
"4401",27.75,28.5265151515152,1.3243296055796
"4404",46,45.9848484848485,45.1657647907648
"4407",27.5833333333333,27.4270833333333,0.441009963768116
"4408",28.1666666666667,28.280303030303,1.15512265512265
"4411",26.8333333333333,26.7971014492754,0.179814448836188
"4412",26.75,27.1180555555556,0.402727455716586
"4413",29.6666666666667,29.6736111111111,1.68594001610306
"4414",35.0833333333333,35.3333333333333,2.86772486772487
"4421",35.5833333333333,35.5905797101449,1.34842995169082
"4429",37.5,37.6805555555556,0.455716586151368
"4430",42.0833333333333,41.5615942028986,1.56074330259113
"4438",38.1666666666667,38.5666666666667,0.280092592592593
"4440",40.6666666666667,40.7724358974359,0.229198717948718
"4452",43.5,42.43,3.37365740740741
"4501",27.8333333333333,27.97,0.33037037037037
"4504",42.5,42.1770833333333,32.8999471618357
"4508",29.0833333333333,29.21875,1.58442783816425
"4512",24.9166666666667,25.4848484848485,3.50108225108225
"4540",40.9166666666667,41.2083333333333,0.254027777777779
"4608",31.5,31.9756944444444,1.82698017310789
"4612",24.9166666666667,25.4848484848485,3.50108225108225
"4712",24.9166666666667,25.4848484848485,3.50108225108225
"4928",37,37.1388888888889,0.450885668276972
"6001",32.75,28.2824074074074,6.32037490922295
"6002",28.3333333333333,27.4649122807018,80.3297189733593
"6003",13.4166666666667,16.5277777777778,6.7843137254902
"6004",21.5833333333333,21.1666666666667,6.22407407407407
"6005",19.5833333333333,22.1018518518519,23.4293754538853
"6006",13.75,14.780701754386,14.1730019493177
"6007",27.5,27.6203703703704,11.5875998547567
"6008",31.75,30.0438596491228,6.18855588044185
"6009",40.3333333333333,35.7850877192982,122.370614035088
"6010",19.25,18.7745098039216,2.44424019607843
"6011",30.75,27.0416666666667,6.26572712418301
"6012",12.4166666666667,12.4259259259259,5.61919026870007
"6013",22.1666666666667,19.4868421052632,15.4037524366472
"6014",39.4166666666667,37.0833333333333,34.7934027777778
"6015",48.9166666666667,46.0343137254902,37.9731413398693
"6016",23.9166666666667,26.9953703703704,40.7226080246914
"6017",29.6666666666667,28.7450980392157,47.0776654411765
"6018",11.1666666666667,11.6574074074074,7.61510530137981
"6019",13.4166666666667,14.6862745098039,8.27476511437909
"6020",21.5,22.3921568627451,31.0944138071895
"6021",35,34.4558823529412,27.9263174019608
"6022",44.1666666666667,42.9509803921569,14.8724468954248
"6023",41.75,42.4122807017544,22.0829272254711
"6024",7.33333333333333,7.984375,1.87612847222222
"6025",9.83333333333333,10.6759259259259,1.60121641249092
"6026",18.5833333333333,17.9722222222222,12.2933006535948
"6027",35.5833333333333,30.4558823529412,45.1502757352941
"6028",28.5,32.2450980392157,12.8858251633987
"6029",23.4166666666667,26.53125,8.89710648148148
"6030",17.5,16.6911764705882,12.765420751634
"6031",40.6666666666667,39.75,14.3986928104575
"6032",41.1666666666667,41.1029411764706,14.999591503268
"6033",28.3333333333333,31.6342592592593,17.1790350399419
"6051",26.5,27.787037037037,7.88661946259986
"6052",41.1666666666667,28.4814814814815,84.3533950617284
"6053",8.16666666666667,12.5964912280702,11.2594623131904
"6054",16.3333333333333,17.1228070175439,4.64997563352826
"6055",17.8333333333333,21.375,9.43484477124183
"6056",8.83333333333333,12.162037037037,4.81656227305737
"6057",18.3333333333333,20.125,22.5426879084967
"6058",40.6666666666667,37.1574074074074,49.993373275236
"6059",47.6666666666667,43.75,25.9313725490196
"6060",20.0833333333333,19.2647058823529,2.20766952614379
"6061",21.0833333333333,22.1842105263158,4.17174301494477
"6063",17.8333333333333,19.7938596491228,11.5473521767381
"6064",31.75,33.8287037037037,17.3843727305737
"6065",53.1666666666667,48.6960784313725,13.8272058823529
"6066",30.0833333333333,34.8382352941176,73.6054432189542
"6067",49.5,43.8425925925926,77.6992556281772
"6068",6.58333333333333,7.83796296296296,2.19401325344953
"6069",14.0833333333333,14.7058823529412,4.51138684640523
"6070",15.25,15.3657407407407,5.78115922294844
"6071",35.0833333333333,38.2314814814815,65.3574800290487
"6072",37.25,36.2453703703704,13.7234250181554
"6073",47.3333333333333,44.1527777777778,58.0761846405229
"6074",7.5,7.93627450980392,1.79820261437909
"6076",23.3333333333333,22.8125,2.35972222222222
"6077",29,28.9305555555556,21.2804330065359
"6078",31.5833333333333,36.1302083333333,28.4934895833333
"6079",32.1666666666667,29.0694444444444,29.4201388888889
"6080",16.25,15.9385964912281,13.1048164392463
"6081",32.8333333333333,37.406862745098,14.273335375817
"6082",28.8333333333333,32.6666666666667,29.7074652777778
"6083",35.1666666666667,32.3425925925926,37.4713144517066
"6101",26.9166666666667,27.662037037037,7.18747730573711
"6103",16.3333333333333,15.1666666666667,8.67978395061728
"6105",27.4166666666667,25.6574074074074,33.227850399419
"6106",11.8333333333333,11.8640350877193,4.65756985055231
"6107",23.9166666666667,25.3137254901961,14.2851817810458
"6108",28.25,32.0087719298246,17.7244558154646
"6115",48.9166666666667,46.0343137254902,37.9731413398693
"6116",30.4166666666667,28.7058823529412,42.1207618464052
"6119",16.5833333333333,15.3194444444444,8.39317810457517
"6121",35.5833333333333,30.4558823529412,45.1502757352941
"6122",37.4166666666667,41.6447368421053,11.7637670565302
"6123",41.75,42.4122807017544,22.0829272254711
"6126",16.25,15.4558823529412,13.1441993464052
"6127",32.5833333333333,31.837962962963,40.435843318809
"6130",19.1666666666667,18.7892156862745,8.80739379084967
"6133",46.3333333333333,32.0648148148148,45.221859114016
"6161",29.75,25.2017543859649,6.25564489928525
"6170",15.25,15.3657407407407,5.78115922294844
"6172",30.5833333333333,35.0980392156863,21.4081903594771
