"stateroute","mat.point","mat.mean","mat.var","elev.point","elev.mean","elev.var","map.point","map.mean","map.var","evi.point","evi.mean","evi.var"
"11022",46.1666666666667,40.6284722222222,128.501195148953,1092,1188.70833333333,45446.5634057971,39.5833333333333,43.7152777777778,133.754176731079,7245.81687284613,6735.93111826953,706191.612011943
"11023",38.9166666666667,22.4528985507246,277.850900307422,1162,1460.86956521739,91079.209486166,42.5,42.1014492753623,30.6824220465525,5558.36258192437,5643.30906417378,3142065.55637501
"11026",88.5,80.2430555555556,257.045843397746,94,317.208333333333,91128.6938405797,130.75,133.583333333333,512.150362318841,5462.02900913999,7518.91334770328,1597397.99741496
"11027",66.1666666666667,66.0681818181818,133.809944684945,520,521.363636363636,67753.0995670996,151.583333333333,155.920454545455,89.9216119528619,7734.2058438424,7535.0941648899,1320634.02939273
"11028",70.75,78.4621212121212,30.4859307359307,309,172.681818181818,15030.7034632035,196.916666666667,196.94696969697,250.451418951419,7735.04697499924,7149.08921102997,2652994.98694802
"11029",19.1666666666667,-1.3015873015873,147.492691798942,1222,1685.33333333333,77326.2333333333,60.3333333333333,67.5277777777778,72.0217592592593,4134.1811343146,5452.88936782648,5016797.24463622
"11030",22.4166666666667,-2.26388888888889,166.293880837359,1149,1710.95833333333,87253.606884058,76.8333333333333,74.2673611111111,65.2065091586151,7655.63943428766,5315.9108581414,5627165.60052161
"11031",23.4166666666667,8.64583333333333,148.573218599034,1214,1541.125,60042.1141304348,73.9166666666667,72.1145833333333,17.0349109299517,7875.95333469641,6046.40835923844,4325275.4095189
"11032",28.3333333333333,39.5036231884058,179.154973649539,1249,1032.65217391304,71284.418972332,51.6666666666667,51.5724637681159,69.6283487044357,7625.15619643731,7407.74112140583,566284.15363424
"11033",34,32.6485507246377,59.6969422485727,1198,1225.78260869565,24742.4505928854,43.75,42.8695652173913,35.3067083882301,6969.24231773553,6822.44054270994,211022.219580463
"11034",36.4166666666667,34.1992753623188,78.5408706631533,1128,1162.08695652174,32936.2648221344,32.3333333333333,33.3768115942029,4.22150856389987,5591.64044814382,5853.91725930181,1144874.68386888
"11036",11.5833333333333,4.14930555555556,77.8405671296296,1333,1524.79166666667,61957.7373188406,33.1666666666667,34.9618055555556,23.5573545692432,5935.99002827031,5858.19420859784,1420761.48509057
"11037",11.0833333333333,1.60416666666667,102.874547101449,1476,1649.25,65546.3695652174,45.3333333333333,45.2986111111111,54.7155293880837,8013.76964500949,4720.28315852837,7130761.79204029
"11042",6.91666666666667,-1.34027777777778,130.920843397746,1492,1693.95833333333,70501.3460144928,62.8333333333333,63.75,8.71256038647343,7876.48187015583,5465.20171050947,5003459.85230944
"11043",22,24.5347222222222,132.338113929147,1322,1258.45833333333,54173.9981884058,74.25,66.5034722222222,109.848115438808,7602.77130520019,7151.36903394435,609858.375762997
"11044",3.41666666666667,15.6570512820513,70.7424038461538,1572,1304.73076923077,31662.3646153846,84.1666666666667,77.7628205128205,40.4181623931624,6506.96648792667,6962.33693573365,876038.179705036
"11045",46.6666666666667,39.7916666666667,24.7143719806763,838,930.125,7266.8097826087,34.0833333333333,38.4930555555556,42.448017310789,6695.59408642159,6786.05694550827,448766.904043274
"11046",12.75,14.2916666666667,42.4975845410628,1132,1113.375,7431.89673913043,30.75,31.5729166666667,4.36431914251208,5343.15207801422,5788.11916395895,239832.251104521
"11048",21,10.8541666666667,108.58952294686,1125,1364.83333333333,41223.6231884058,44.8333333333333,47.3645833333333,54.1587032004831,5884.75882954597,5980.9419929448,866627.784494445
"11049",39.5,24.3586956521739,233.468077514273,834,1189.17391304348,110503.695652174,105.166666666667,99.7717391304348,599.926273605622,7910.6890434475,5192.95925525238,6621305.58407439
"11053",26.5,1.22101449275362,143.358970136144,1051,1621.26086956522,77533.0197628459,59.0833333333333,66.8804347826087,28.3767841458059,6855.59765157957,5693.83369874401,4464164.64651148
"11054",15.6666666666667,23.6666666666667,120.496843434343,1250,1088.73913043478,56580.6561264822,71.8333333333333,65.4710144927536,155.977657004831,7109.42053154815,7280.17928682289,258587.054340475
"11055",26.25,30.96,16.7934722222222,880,755.44,8928.17333333333,62.25,61.62,60.4578009259259,8103.33313310992,7631.58507789185,286191.831466513
"11057",21.9166666666667,15.8733333333333,21.4937037037037,877,1016.08,10008.5766666667,39.3333333333333,39.2,0.704861111111111,6490.63405453286,6595.66966621916,275216.268799579
"11058",17.5,-3.83680555555556,206.512970511272,1262,1746.95833333333,110658.21557971,59.8333333333333,64.4861111111111,21.1755233494364,7169.20537035918,5038.06894873216,6556758.43868904
"11063",14.9166666666667,14.0133333333333,19.737662037037,966,961.72,21499.8766666667,48.5833333333333,47.9933333333333,15.3518055555556,7087.10987021097,7200.4904921895,172678.001497651
"11065",20.4166666666667,14.0266666666667,51.995787037037,800,936.68,21179.8933333333,55.9166666666667,56.2333333333333,15.3304398148148,6979.92517737302,7397.22232016645,500992.117924809
"11067",23.5,18.1319444444444,33.0573168276973,803,928.375,16747.8097826087,41.4166666666667,40.6805555555556,0.875402576489534,7519.51718322431,7050.51790485688,235536.549835845
"11068",18.9166666666667,15.5030864197531,17.5648939537828,918,963.703703703704,9767.1396011396,40.5,40.4074074074074,0.649750712250712,7104.43180241793,7188.41238676697,269216.441503087
"11069",26.4166666666667,15.7633333333333,61.8395138888889,739,1018.16,37113.64,44.1666666666667,46.94,34.1391898148148,7912.91110209596,7146.96843477304,675671.717786462
"11070",13.4166666666667,13.6041666666667,145.423675411523,984,1008,68249.4814814815,44.5833333333333,47.8630952380952,24.9476410934744,7934.09613239642,7088.37226710108,2075788.53556392
"11071",61.4166666666667,36.53,173.21,150,757.88,100701.776666667,127.333333333333,119.67,592.140902777778,8085.02479167529,6646.58830278687,4080992.79977322
"11072",44.0833333333333,35.9340277777778,91.5084415257649,624,825.458333333333,49573.5634057971,157.333333333333,144.96875,344.910514794686,7477.42894512753,5133.07506539407,6216051.01616269
"11074",12.8333333333333,12.7403846153846,3.29962606837607,855,847.038461538462,6036.11846153846,43.25,43.1634615384615,5.20026709401709,7136.69600528582,7351.95413131888,356573.263665858
"11075",19.6666666666667,3.81,95.5859490740741,729,1089.64,48555.4066666667,53.5,53.7833333333333,11.9936342592593,7694.68995599449,7104.11753745684,820199.343053135
"11078",-1.5,-7.48333333333333,44.947337962963,1110,1237.92,27052.41,42.75,42.9666666666667,1.10185185185185,7349.58472615362,6884.35008395816,516240.442478694
"11079",-9.25,-6.37654320987654,35.8180397277619,1321,1247.07407407407,15664.5327635328,41.9166666666667,42.1327160493827,0.214347894903451,6739.14530959654,6872.65711374259,334435.501854647
"11081",28.1666666666667,19.35,105.253472222222,733,929.16,73119.4733333333,55.25,54.93,60.3343055555556,8192.07683600774,7130.03832966506,2600059.98273999
"11082",34.3333333333333,24.0366666666667,134.653981481481,555,788.52,70255.26,75.25,71.35,136.28125,8130.89506422748,7185.799166076,2611715.83778133
"11083",54.8333333333333,28.14,177.001574074074,179,873.56,105979.59,101.5,99.0666666666667,330.184027777778,5353.53417857067,6365.34171992229,5189102.53393036
"11084",7.5,9.53525641025641,42.5706517094017,739,697.192307692308,4700.48153846154,38.5833333333333,38.6666666666667,0.202222222222222,5850.54729472587,6870.11263156037,431220.338854
"11085",22.6666666666667,14.7403846153846,35.1740705128205,641,835,23928.72,42,44.5160256410256,15.908344017094,6659.80762391755,7497.23665072909,386115.038135473
"11093",39.3333333333333,16.9506172839506,210.237317980374,380,938.777777777778,138640.871794872,84.5,76.5617283950617,117.652025957582,8432.62856707122,6161.42223496666,7393233.77648725
"11101",89.8333333333333,86.3674242424242,105.466044372294,146,251.727272727273,46419.4458874459,98,105.840909090909,811.784331409331,8110.09436825941,7240.54483356825,2618924.01865548
"11102",81.4166666666667,79.7708333333333,65.2827596618358,332,376.291666666667,34560.4764492754,183.833333333333,179.055555555556,299.102455716586,8097.70638624524,7907.96159088573,1203273.27149581
"11106",-11.0833333333333,-19.7291666666667,102.225630144033,1159,1426.35714285714,67993.3492063492,40.5,46.1041666666667,26.6659593621399,7415.8372311998,5129.67847949614,5227404.45623297
"11110",-19.5,-14.9425287356322,4.4484640120416,541,451.448275862069,5218.54187192118,37.8333333333333,37.5057471264368,0.459291187739464,7438.67868718475,7503.11558891404,137033.473027507
"11111",-17.6666666666667,-19.5714285714286,45.0821575543798,809,815.964285714286,60268.332010582,39.25,39.1964285714286,0.438381834215167,7503.20697080139,7294.61157190739,184723.454970463
"11112",-22.0833333333333,-22.0863095238095,85.6401657113463,875,909.178571428571,92393.4113756614,39.3333333333333,39.4285714285714,0.555922986478542,6887.38045038702,7183.66978103359,434869.183204144
"11114",69.3333333333333,70.8106060606061,289.673400673401,558,526.5,115199.880952381,143.666666666667,156.098484848485,800.251082251082,7879.44152454791,7086.07301996496,2397540.3318829
"11116",28.25,-1.15217391304348,202.066699604743,1019,1729.91304347826,118654.537549407,48.9166666666667,55.6050724637681,22.2027887571366,6455.68704913658,5760.13619344372,3156236.58556987
"11117",-15.0833333333333,-22.3422619047619,79.6575819370958,1085,1269.53571428571,40113.5912698413,35.9166666666667,38.2559523809524,5.0380291005291,7083.27581883961,6402.49494916163,1394224.07060592
"11118",-2.25,-5.40151515151515,227.606240981241,1700,1776.63636363636,116083.0995671,62.8333333333333,61.1742424242424,28.095177970178,6606.57643617317,5337.41961426967,4748183.31974855
"11125",-24.4166666666667,-24.95,6.35421455938697,444,447.433333333333,2252.66781609195,36.5,36.5361111111111,0.57072956577267,7613.33220836874,7357.92559571856,234781.603496639
"11126",88.5,80.2430555555556,257.045843397746,94,317.208333333333,91128.6938405797,130.75,133.583333333333,512.150362318841,5462.02900913999,7518.91334770328,1597397.99741496
"11131",23.4166666666667,8.64583333333333,148.573218599034,1214,1541.125,60042.1141304348,73.9166666666667,72.1145833333333,17.0349109299517,7875.95333469641,6046.40835923844,4325275.4095189
"11132",-37.3333333333333,-37.1666666666667,39.1697530864198,1313,1317.78571428571,27679.4338624339,52.5,48.3214285714286,6.11662257495591,6803.35937747497,5972.62135111785,1735529.10613771
"11133",34,32.6485507246377,59.6969422485727,1198,1225.78260869565,24742.4505928854,43.75,42.8695652173913,35.3067083882301,6969.24231773553,6822.44054270994,211022.219580463
"11134",-26.9166666666667,-30.070987654321,85.0003759100981,964,1046.85185185185,31664.4387464387,37.25,36.537037037037,9.8826566951567,6856.67388615143,6798.01796540734,683223.330286961
"11136",-15.1666666666667,-21.922619047619,41.5107657260435,822,1003.46428571429,27599.4431216931,24.4166666666667,25.8065476190476,4.29735266019988,7302.88962777872,6577.23321136,786903.612824698
"11137",-25.9166666666667,-27.047619047619,44.739417989418,1024,1119.5,39377.3703703704,25,28.6041666666667,24.1675025720165,6613.62892127519,5598.14997723445,3073956.68965999
"11139",-9.33333333333333,-14.8809523809524,215.142710170488,1006,1117.39285714286,86025.5806878307,88.1666666666667,79.7232142857143,150.648175705467,5423.39130106877,3916.32302487174,9744972.07524269
"11150",66.6666666666667,62.1388888888889,165.96960547504,535,643.041666666667,83580.6503623188,199,202.21875,571.968485809179,6646.96347556654,7016.16075846547,1812037.97828386
"11167",23.5,18.1319444444444,33.0573168276973,803,928.375,16747.8097826087,41.4166666666667,40.6805555555556,0.875402576489534,7519.51718322431,7050.51790485688,235536.549835845
"11175",14.3333333333333,17.2307692307692,6.26017094017094,815,729.692307692308,6855.50153846154,41.3333333333333,40.7948717948718,2.38679487179487,7723.77631689895,7443.70859151139,446362.290472074
"11181",33.8333333333333,18.8633333333333,113.12724537037,537,915.48,65083.4266666667,48.25,52.11,42.5791203703704,8328.05622650542,7193.88802301455,2479490.6113115
"11185",19.75,12.7314814814815,30.2742165242165,780,944.481481481482,24695.0284900285,44,47.4907407407407,24.7902421652422,7215.7947022061,7536.79484083354,162372.409537988
"11198",73.8333333333333,72.4074074074074,4.35285039941902,33,64.8888888888889,2389.75163398693,122.75,130.490740740741,109.816902687001,5209.65907395813,6256.64923133884,4372172.14256139
"11199",67.75,69.0520833333333,17.1128094806763,234,211.416666666667,11480.6014492754,173.666666666667,186.833333333333,2048.71980676328,6301.14820475583,7073.09984350408,2774485.17047873
"11200",70.25,69.578431372549,19.1384293300654,193,211.058823529412,12766.9338235294,163.416666666667,186.245098039216,1945.13148488562,7353.89406634094,7054.71939767258,3251400.63020288
"11201",95.75,91.0458333333333,60.0449378654971,46,154.75,22514.4078947368,68.5833333333333,81.8791666666667,796.396546052631,6296.22110713092,6714.71720969646,3221734.55198094
"11202",73.5,77.2416666666667,68.3054824561404,483,392.5,43770.0526315789,189.333333333333,196.9125,540.027394005848,7944.89378399474,7752.91616324378,1478288.22053402
"11204",48.75,26.8650793650794,328.980191798942,973,1395.42857142857,124862.757142857,48.25,55.8730158730159,49.9476521164021,5824.43863950943,6392.5654368956,1013432.62865077
"11205",64.25,34.4927536231884,219.540980456741,755,1375,84450.1818181818,54.4166666666667,65.1340579710145,20.0837999560826,6844.96143527796,7037.12257147326,708360.070694404
"11206",43.75,33.4479166666667,224.831408514493,1172,1387.25,75848.2826086956,67.0833333333333,64.8993055555556,19.7844077093398,7711.7424743353,6921.0696106603,1300454.46447233
"11207",59.1666666666667,48.5833333333333,94.4431216931217,903,1131.90909090909,39635.5151515152,41.6666666666667,41,43.4093915343915,5857.94971732115,6937.62189772655,489268.985027099
"11208",62.6666666666667,39.8674242424242,360.783504689755,821,1226.5,118259.119047619,24.9166666666667,27.8977272727273,5.22151575276575,4363.69930567319,6330.59886356849,889942.361866397
"11209",8.66666666666667,20.4242424242424,221.841871091871,1815,1577.5,89671.9761904762,41.4166666666667,40.3181818181818,86.6399711399711,6174.69288611827,6143.25960111788,919377.166100524
"11210",79.8333333333333,69.9772727272727,494.577501202501,420,612.318181818182,207561.274891775,134.916666666667,129.541666666667,147.884755291005,8351.17598714679,7246.67299645833,2530680.98378485
"11211",94.1666666666667,84.5476190476191,236.925396825397,91,295.047619047619,102231.247619048,123.25,118.492063492063,297.968683862434,5911.47794769689,6737.20285335983,2207441.57094432
"11212",98.6666666666667,85.6754385964912,256.015350877193,37,290.736842105263,102770.98245614,100.75,105.486842105263,140.534153671215,4374.5748282015,6363.25391427411,3510012.5909317
"11213",90.5833333333333,79.3977272727273,293.225484006734,311,482.409090909091,91514.7294372294,107.083333333333,107.106060606061,22.5054112554112,7472.50121209787,7135.99147774547,3033209.31841281
"11214",90.25,80.7,112.775595238095,60,282.133333333333,53124.980952381,260.5,236.5,491.482142857143,7070.32341965799,6959.140466171,2634902.61590864
"11216",-0.583333333333333,0.21969696969697,208.477873977874,1714,1708.40909090909,121831.872294372,54.5833333333333,53.6780303030303,6.68670334295335,7178.40853311061,5824.26984985563,2691919.72059026
"11218",27.3333333333333,4.94166666666667,249.964985380117,1220,1731.45,106060.576315789,68.3333333333333,70.8,12.5236842105263,7745.24355399479,5659.53835102714,4742780.20939589
"11220",47.5833333333333,44.2391304347826,235.337944664032,957,1022.65217391304,103807.600790514,43,44.3659420289855,68.5749615722442,7703.35082274453,7141.22074803701,694613.49442578
"11221",36.5833333333333,40.8068181818182,77.3441708754209,1260,1176.13636363636,28113.3614718615,29.8333333333333,31.1477272727273,13.4371242183742,5772.71278400952,6042.80409051894,818843.041506629
"11222",25.5833333333333,32.9090909090909,170.031685906686,1432,1296.54545454545,54174.7359307359,37.3333333333333,37.4886363636364,18.6337932900433,4614.35989719282,6116.1074613561,1293450.62411684
"11223",27.5833333333333,28.7386363636364,199.801121332371,1366,1338.36363636364,85612.8138528139,82,79.9886363636364,127.274666305916,7197.76057725665,5291.51781515857,7498097.81904344
"11226",76.8333333333333,76.5227272727273,113.232263107263,330,341.772727272727,44267.9935064935,146.583333333333,145.329545454545,250.659707190957,8310.8218481377,7748.50049294083,1050834.20456597
"11228",68.3333333333333,71.6363636363636,60.8231120731121,440,365.5,29738.1666666667,189.333333333333,183.079545454545,319.172934704185,8287.25959097201,7693.6113553886,953710.234753242
"11229",23.25,-4.81439393939394,226.123632154882,1130,1758.04545454545,112282.807359307,63.25,67.3409090909091,63.2274531024531,6907.65357377789,5280.99737114581,5660123.45529971
"11230",4.5,0.510416666666667,228.036420591787,1612,1720.5,90838.4347826087,91.3333333333333,83.8611111111111,14.6121175523349,7706.06880420857,5240.7803977131,6055039.55108932
"11232",40.6666666666667,25.5066666666667,68.2771527777778,920,1254.04,29910.2066666667,57.3333333333333,57.5166666666667,47.9913194444444,7868.39873205826,7287.70988420045,812962.813355315
"11233",44.25,32.2063492063492,116.773346560847,954,1192.19047619048,49200.9619047619,42.0833333333333,45.8095238095238,24.371626984127,7194.29190025336,7044.60749253522,411801.92835979
"11234",34.75,36.1050724637681,64.1112483530962,1089,1050.47826086957,23648.5335968379,46,48.5652173913044,144.513861440492,6181.52662596887,6895.44388048534,267194.437152999
"11235",42.8333333333333,36.3695652173913,87.4260265700483,872,981.521739130435,18713.9881422925,29.8333333333333,32.1920289855072,6.69156236275802,5356.26388030667,6180.28390724436,904946.777210351
"11236",20.8333333333333,20.5486111111111,81.8157709339775,1189,1191.16666666667,33127.7101449275,28.1666666666667,29.3368055555556,1.45983041465378,5856.14476829003,5894.97907468968,307303.265009674
"11237",16.3333333333333,11.6180555555556,41.5005535426731,1135,1234.08333333333,25440.8623188406,33.6666666666667,34.6423611111111,10.4223908011272,5748.79634104536,5907.39397892503,673311.824231862
"11244",40.25,29.4375,83.2749094202899,825,1075.79166666667,32072.7807971014,56.75,64.1284722222222,116.153369061997,7846.09393073793,7342.99839269635,411767.630220464
"11245",38.75,36.4130434782609,88.1253019323672,931,965.521739130435,19125.8972332016,31.8333333333333,34.5036231884058,14.2888120333773,6621.64082927276,6460.67211504861,738113.365335848
"11248",18.9166666666667,10.5740740740741,62.4002849002849,1196,1367.85185185185,26423.7464387464,40.1666666666667,42.5216049382716,41.4955088635644,5703.36644840006,5910.01691593187,618617.931605072
"11254",24.4166666666667,19.5966666666667,65.4934490740741,923,1045.84,44336.64,74.75,74.02,20.0545601851852,7627.23853702765,7626.32080962668,272675.595631477
"11255",37.6666666666667,30.8402777777778,15.80067431562,649,752.125,5459.59239130435,51.9166666666667,53.5868055555556,32.5473908011272,5950.2755100734,7499.27102822693,247713.366338272
"11256",27.1666666666667,29.6354166666667,40.666553442029,864,803.333333333333,15843.9710144928,48.6666666666667,49.7152777777778,25.5881139291465,7430.30392580776,7247.36614455148,311563.275233424
"11265",24.5,25.7724358974359,32.0519764957265,826,805.461538461538,9901.21846153846,61.4166666666667,60.1794871794872,35.2759401709402,7501.5509807042,7668.51986379283,169623.130319158
"11267",21.4166666666667,20.48,7.6344212962963,807,832.8,2926.5,43.25,43.6133333333333,4.22388888888889,7532.4434490264,7228.74568527678,403327.865025551
"11270",13.4166666666667,13.6041666666667,145.423675411523,984,1008,68249.4814814815,44.5833333333333,47.8630952380952,24.9476410934744,7934.09613239642,7088.37226710108,2075788.53556392
"11271",37.25,26.4791666666667,133.21071244856,712,948.571428571429,77574.1058201058,106.166666666667,96.8035714285714,254.330871546149,8121.01898215188,5948.82022066479,6479442.58377713
"11282",36.4166666666667,25.3229166666667,140.075067934783,474,776.791666666667,74934.7807971015,69.4166666666667,70.6631944444444,129.168163747987,8180.19956916289,7329.26892705229,2116431.74098587
"11284",8.33333333333333,6.62202380952381,30.0079640652557,685,719.464285714286,2634.77645502646,38.1666666666667,38.4940476190476,0.425889182833628,6289.68677161318,6925.86907128674,348494.938862631
"11299",71.6666666666667,69.3522727272727,12.3379178691679,52,146.181818181818,10441.6796536797,127.083333333333,138.405303030303,414.187364718615,7680.06756237705,7004.96547668211,2448959.74788024
"11300",75.5833333333333,70.3020833333333,16.2239583333333,62,202.8125,9140.69583333333,145.5,191.864583333333,1688.93136574074,6349.2430851026,6950.72221257863,3660520.07529635
"11304",51.5833333333333,20.1969696969697,400.505651755652,866,1522.18181818182,154944.727272727,42.25,56.6401515151515,52.7939063251563,5466.66522289555,6240.55953833064,1122597.96989552
"11309",6.41666666666667,13.7575757575758,72.2433261183261,1847,1706.5,32682.2619047619,46.3333333333333,47.4848484848485,104.696849446849,5227.68724074016,6070.26349584905,1133934.39483263
"11310",43.5,29.1770833333333,125.348014794686,1117,1399.375,42590.6793478261,85.8333333333333,85.9340277777778,547.910615438808,6962.21610318851,6570.8797094679,2443220.95287456
"11311",94.1666666666667,83.3219696969697,258.691994348244,91,319.5,110517.30952381,123.25,118.359848484848,284.164276695527,6729.34798274113,6725.28367434266,2263486.36089382
"11313",90.5833333333333,79.3977272727273,293.225484006734,311,482.409090909091,91514.7294372294,107.083333333333,107.106060606061,22.5054112554112,7472.50121209787,7135.99147774547,3033209.31841281
"11326",-13.4166666666667,-16.8505747126437,9.92528735632184,367,465.137931034483,7554.19458128079,37.3333333333333,37.6494252873563,0.2918548166393,7363.13735153178,7561.66408442869,127833.670358127
"11328",70.75,78.8815789473684,22.3150584795322,309,163.368421052632,9943.69005847953,196.916666666667,200.495614035088,170.380766731644,8653.11553503093,7188.35280481064,2442735.02318593
"11332",-31.25,-32.6805555555556,13.5196759259259,832,827.233333333333,16411.3574712644,40.75,41.2027777777778,13.9102889527459,6851.26093675339,7019.8649537159,112771.570357916
"11335",46.6666666666667,33.0586419753086,125.14787116176,855,1123.44444444444,45067.1794871795,30.0833333333333,31.891975308642,4.65695235834125,5803.83520732025,5883.25539153872,1154737.56286372
"11339",-19.25,-26.7442528735632,141.773279282978,1077,1236.75862068966,63757.9753694581,67.75,63.3189655172414,148.663724685276,5979.16555121683,4154.9901194957,6950525.25216229
"11371",49.5,41.4791666666667,140.798460144928,482,688.708333333333,81495.0851449275,166,156.364583333333,813.841070350241,7710.61791028714,6182.70340452861,4232799.52870653
"11401",89.8333333333333,88.5530303030303,96.2622655122655,146,212,39634.4761904762,98,98.6818181818182,858.67303992304,6151.6701563165,7161.03766717511,2830866.60615674
"11402",74.5833333333333,76.8368055555556,82.4815695450886,501,451.541666666667,42347.9112318841,161.166666666667,146.114583333333,960.598920591788,7206.50153333553,7914.95940628501,865338.791875839
"11407",39.25,28.3598484848485,124.391128547379,1212,1442.36363636364,43896.1471861472,42.5,41.1780303030303,44.1271795334295,6650.22212890009,6942.1727430349,289508.570284667
"11408",36.8333333333333,50.7159090909091,252.843028499278,1343,1086.31818181818,76789.0844155844,30.1666666666667,29.4659090909091,9.20480098605098,6682.66479749396,6089.06186919474,969869.549764933
"11409",28.1666666666667,36.4545454545455,62.2742905242905,1407,1245.09090909091,22456.0865800866,43.3333333333333,40.2575757575758,105.812770562771,6599.8435639069,6750.79514234538,508982.144026107
"11410",35.25,41.7234848484849,291.49298039923,1293,1167.27272727273,105780.683982684,103.666666666667,106.598484848485,479.253066378066,8407.22280535705,6696.00927764008,3194148.4925949
"11411",91.6666666666667,86.0952380952381,146.94880952381,137,261.47619047619,66892.1619047619,134.333333333333,120.960317460317,287.976818783069,6901.52086875498,7006.69510218528,1652752.7947075
"11412",68.4166666666667,67.7575757575758,359.825998075998,646,648.363636363636,134050.813852814,113.083333333333,110.666666666667,35.0297619047619,7984.04046088765,6681.66903338921,3132219.65040169
"11413",90.3333333333333,83.6485507246377,198.429265480896,216,344.04347826087,78058.4980237154,109.583333333333,122.934782608696,759.158432147563,7809.03121830246,7390.57674001293,2146627.93161105
"11414",63.25,66.3030303030303,348.318482443482,665,602.409090909091,151004.634199134,158,154.69696969697,719.852873977874,8004.954183753,6961.41199088495,2499101.7174375
"11419",43.9166666666667,31.2789855072464,217.20303579271,1023,1296.52173913043,100496.260869565,51.75,49.6159420289855,72.8470575318401,7600.48029998818,7181.70227638933,565055.915766418
"11420",55.0833333333333,41.7847222222222,193.176882045089,730,994.208333333333,75012.9547101449,55.1666666666667,56.2638888888889,90.6386876006441,6994.12441724501,7441.09981290034,646219.524384139
"11422",38.5,38.1739130434783,199.728480456741,1224,1217.17391304348,62865.8774703557,35,35.554347826087,18.4871267018006,5350.13912604192,5999.96480568497,1407977.84677151
