"","routes_sub"
"466",2
"468",2
"472",1
"473",1
"474",2
"475",2
"476",2
"477",1
"478",1
"479",1
"480",1
"481",1
"482",2
"483",1
"484",1
"485",1
"486",1
"487",1
"488",2
"489",1
"490",1
"491",1
"492",1
"500",2
"501",2
"504",1
"505",1
"506",2
"507",2
"508",2
"509",1
"510",1
"511",1
"512",1
"513",1
"514",2
"515",1
"516",1
"517",1
"518",1
"519",1
"520",1
"521",1
"522",1
"523",1
"529",2
"530",2
"531",2
"532",1
"533",1
"534",1
"535",2
"536",1
"537",1
"538",1
"539",1
"541",1
"542",1
"543",1
"544",1
"546",1
"547",1
"548",1
"549",1
"817",1
"818",1
"819",1
"821",1
"822",1
"823",1
"824",1
"825",2
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",1
"834",1
"835",1
"836",1
"837",1
"838",1
"839",1
"843",1
"844",1
"846",1
"847",1
"848",1
"849",1
"850",2
"851",1
"852",2
"853",1
"854",1
"855",1
"856",1
"857",1
"858",1
"873",1
"874",1
"875",1
"876",1
"877",1
"878",1
"879",1
"880",1
"881",1
"882",1
"888",1
"889",1
"890",1
"891",1
"892",1
"893",1
"895",1
"896",1
"897",1
"898",1
"899",1
"900",1
"901",1
"902",1
"903",1
"904",1
"905",1
"906",1
"907",1
"909",2
"910",1
"911",1
"913",1
"914",1
"915",1
"916",1
"918",1
"919",1
"921",1
"922",1
"924",2
"925",1
"926",1
"927",1
"928",1
"929",1
"932",1
"990",1
"991",1
"993",1
"994",1
"996",1
"997",1
"999",1
"1004",1
"1007",1
"1008",1
"1011",1
"1034",1
"1035",1
"1036",1
"1038",1
"1057",1
"2862",2
"2863",2
"2864",2
"2865",2
"2867",2
"2880",2
"2888",2
"2890",2
"3070",2
"3072",2
"3076",2
"3077",2
"3078",2
"3080",2
"3099",2
"3100",2
"3101",2
"3103",2
"3105",2
"3107",2
"3108",2
"3109",2
"3112",1
"3118",2
"3120",2
"3121",2
"3131",2
"4707",1
"4715",1
"4716",1
"4717",1
"4718",1
"4719",1
"4720",1
"4729",1
"4730",1
"4731",1
"4732",1
"4739",1
"4742",1
"4743",1
"4744",1
"4752",1
"4753",1
"4754",1
"4755",2
"4756",2
"4767",2
"4781",1
"4782",1
"4783",1
"4784",1
"4785",1
"4786",2
"4787",2
"4788",2
"4789",2
"4790",2
"4791",2
"4792",2
"4800",1
"4810",2
"4812",2
"4813",2
"4814",2
"4815",1
"4817",1
"4828",2
"4829",2
"4832",2
"4833",1
"4844",1
"4845",1
"4846",1
"4847",1
"4852",1
"4853",1
"4854",1
"4855",1
"4856",1
"4857",1
"4862",1
"4863",1
"4864",1
"4865",2
"4866",2
"4867",2
"4868",2
"4869",1
"4875",1
"4876",2
"4877",2
"4879",2
"4880",2
"4881",2
"4882",2
"4883",2
"4890",2
"4891",2
"4914",1
"4917",2
"4918",1
"4919",2
"4922",1
"4923",1
"4926",2
"4927",1
"4928",1
"4929",2
"4932",1
"4933",2
"4934",1
"4936",1
"4937",1
