"","latitude","longitude","stateroute","optional"
"1",34.8492047,-111.4342499,6015,TRUE
"2",33.0219797,-111.2169189,6021,TRUE
"3",33.8114477,-110.9051519,6022,TRUE
"4",33.0156287,-111.3839189,6027,TRUE
"5",32.0343407,-110.3031159,6028,TRUE
"6",32.4996877,-109.3368449,6029,TRUE
"7",31.387449,-111.064564,6031,TRUE
"8",31.5175977,-110.7949529,6032,TRUE
"9",31.8181957,-109.6948089,6033,TRUE
"10",34.3566847,-111.1008299,6065,TRUE
"11",33.8177037,-111.6398389,6071,TRUE
"12",33.1754789,-110.5290913,6072,TRUE
"13",32.1764407,-112.2624969,6076,TRUE
"14",32.57312,-111.3291239,6077,TRUE
"15",32.5434377,-110.5053099,6078,TRUE
"16",32.6498267,-109.8181145,6079,TRUE
"17",31.7120327,-111.0671459,6081,TRUE
"18",31.9576267,-110.9446259,6082,TRUE
"19",31.6464055,-109.4732045,6083,TRUE
"20",34.8379964,-111.4382855,6115,TRUE
"21",33.0385437,-111.3789069,6121,TRUE
"22",33.5656117,-110.9464649,6122,TRUE
"23",32.9583127,-111.3334729,6127,TRUE
"24",31.9825267,-109.2013399,6133,TRUE
"25",33.178809,-110.215069,6172,TRUE
"26",32.57312,-111.329123,6177,TRUE
"27",31.75871,-109.73797,6233,TRUE
"28",31.9197167,-109.9150009,6900,TRUE
"29",31.6064617,-109.2258228,6901,TRUE
"30",34.7961467,-106.6750109,60015,TRUE
"31",34.1098564,-104.2297055,60017,TRUE
"32",34.0200567,-103.7367849,60018,TRUE
"33",33.749487,-107.3217132,60020,TRUE
"34",33.8231137,-106.6542819,60021,TRUE
"35",33.0896297,-104.8270959,60023,TRUE
"36",33.3149504,-103.6280881,60024,TRUE
"37",32.3245289,-108.1067589,60025,TRUE
"38",32.3333333,-107.8333333,60026,TRUE
"39",32.3802337,-106.7294539,60027,TRUE
"40",32.9576087,-105.7457016,60028,TRUE
"41",32.6557967,-104.3957139,60029,TRUE
"42",32.8985357,-103.6629479,60030,TRUE
"43",31.9280116,-108.9941583,60031,TRUE
"44",34.0197597,-105.1501699,60066,TRUE
"45",33.5104187,-107.2197419,60070,TRUE
"46",33.7152917,-106.9502237,60071,TRUE
"47",33.6810096,-105.0706138,60072,TRUE
"48",33.5037118,-104.475157,60073,TRUE
"49",33.7433287,-103.6484449,60074,TRUE
"50",32.3972197,-108.7266319,60075,TRUE
"51",32.9200137,-107.6265249,60076,TRUE
"52",32.2282717,-106.7975929,60077,TRUE
"53",32.5687748,-105.5729156,60078,TRUE
"54",32.245658,-104.6971728,60079,TRUE
"55",32.8420703,-103.1450556,60080,TRUE
"56",31.9176187,-108.3188559,60081,TRUE
"57",31.8359947,-107.5695189,60082,TRUE
"58",34.1107524,-106.8715622,60115,TRUE
"59",33.1827307,-106.9863819,60121,TRUE
"60",32.5335077,-107.4876559,60126,TRUE
"61",32.4717827,-103.2960129,60130,TRUE
"62",34.17281,-107.3003133,60164,TRUE
"63",33.9958055,-105.1106501,60166,TRUE
"64",33.1786297,-107.0297999,60221,TRUE
"65",26.1912547,-97.3519969,83001,TRUE
"66",26.8901748,-98.135998,83002,TRUE
