"","latitude","longitude","stateroute","optional"
"1",36.4118157,-113.3253169,6001,TRUE
"2",36.7313947,-112.0460509,6002,TRUE
"3",36.1623537,-111.3865819,6003,TRUE
"4",36.5612867,-110.5019459,6004,TRUE
"5",36.5089267,-109.4726859,6005,TRUE
"6",35.8986777,-114.2909089,6006,TRUE
"7",35.5156177,-113.2016679,6007,TRUE
"8",35.7549067,-112.8721919,6008,TRUE
"9",35.3950617,-111.5777809,6009,TRUE
"10",35.8687197,-110.6230399,6010,TRUE
"11",35.678979,-109.2046208,6011,TRUE
"12",34.9859877,-114.4831159,6012,TRUE
"13",34.7270747,-113.9188229,6013,TRUE
"14",34.6437087,-112.4327389,6014,TRUE
"15",34.8492047,-111.4342499,6015,TRUE
"16",34.6673667,-110.3230139,6016,TRUE
"17",34.4781336,-109.6046705,6017,TRUE
"18",33.6562037,-114.2169649,6018,TRUE
"19",33.8839297,-113.8530119,6019,TRUE
"20",33.7034749,-112.2723363,6020,TRUE
"21",33.0219797,-111.2169189,6021,TRUE
"22",33.8114477,-110.9051519,6022,TRUE
"23",33.6100527,-109.1067429,6023,TRUE
"24",32.9285617,-113.5413359,6025,TRUE
"25",32.3325717,-112.7874759,6026,TRUE
"26",33.0156287,-111.3839189,6027,TRUE
"27",32.0343407,-110.3031159,6028,TRUE
"28",32.4996877,-109.3368449,6029,TRUE
"29",32.0266567,-112.9573589,6030,TRUE
"30",31.387449,-111.064564,6031,TRUE
"31",31.5175977,-110.7949529,6032,TRUE
"32",31.8181957,-109.6948089,6033,TRUE
"33",36.2863797,-113.0649869,6051,TRUE
"34",36.3131479,-112.0319722,6052,TRUE
"35",36.9132282,-111.4526999,6053,TRUE
"36",36.3915637,-110.8794319,6054,TRUE
"37",36.3599237,-109.6437909,6055,TRUE
"38",35.1226722,-114.582156,6056,TRUE
"39",35.4272901,-113.8087941,6057,TRUE
"40",35.0556327,-112.2188339,6058,TRUE
"41",35.1634107,-111.9475859,6059,TRUE
"42",35.2779817,-110.3798989,6060,TRUE
"43",35.5302347,-109.8516089,6061,TRUE
"44",34.2318174,-113.5975476,6063,TRUE
"45",34.7733727,-112.6192267,6064,TRUE
"46",34.3566847,-111.1008299,6065,TRUE
"47",34.7,-110.7666667,6066,TRUE
"48",34.1153987,-109.9154509,6067,TRUE
"49",33.2314477,-114.668276,6068,TRUE
"50",33.2869987,-112.9375459,6069,TRUE
"51",33.3339864,-112.677217,6070,TRUE
"52",33.8177037,-111.6398389,6071,TRUE
"53",33.1754789,-110.5290913,6072,TRUE
"54",33.8668667,-109.1657669,6073,TRUE
"55",32.1764407,-112.2624969,6076,TRUE
"56",32.57312,-111.3291239,6077,TRUE
"57",32.5434377,-110.5053099,6078,TRUE
"58",32.6498267,-109.8181145,6079,TRUE
"59",32.4009815,-112.9321083,6080,TRUE
"60",31.7120327,-111.0671459,6081,TRUE
"61",31.9576267,-110.9446259,6082,TRUE
"62",31.6464055,-109.4732045,6083,TRUE
"63",36.6901017,-113.4587859,6101,TRUE
"64",36.6095467,-111.0768659,6103,TRUE
"65",36.3019687,-109.1965869,6105,TRUE
"66",35.8663787,-114.6619869,6106,TRUE
"67",35.5541565,-113.3760172,6107,TRUE
"68",35.2307957,-112.5859679,6108,TRUE
"69",34.8379964,-111.4382855,6115,TRUE
"70",34.6116178,-110.3781682,6116,TRUE
"71",33.9225847,-113.8247909,6119,TRUE
"72",33.0385437,-111.3789069,6121,TRUE
"73",33.5656117,-110.9464649,6122,TRUE
"74",33.6103817,-109.1063079,6123,TRUE
"75",32.4655,-112.86988,6126,TRUE
"76",32.9583127,-111.3334729,6127,TRUE
"77",31.9571917,-112.7999879,6130,TRUE
"78",31.9825267,-109.2013399,6133,TRUE
"79",35.5413048,-109.3232177,6161,TRUE
"80",33.3339864,-112.677217,6170,TRUE
"81",33.178809,-110.215069,6172,TRUE
"82",32.3559327,-112.8270799,6176,TRUE
"83",32.57312,-111.329123,6177,TRUE
"84",35.8663187,-114.6620259,6206,TRUE
"85",33.9225847,-113.82479,6219,TRUE
"86",31.75871,-109.73797,6233,TRUE
"87",31.9197167,-109.9150009,6900,TRUE
"88",31.6064617,-109.2258228,6901,TRUE
"89",36.5381747,-117.2138369,14031,TRUE
"90",35.7335697,-118.0780029,14034,TRUE
"91",35.3017657,-116.9158549,14036,TRUE
"92",35.473722,-115.7029053,14037,TRUE
"93",34.5108617,-115.4898379,14043,TRUE
"94",34.2888977,-114.1414869,14044,TRUE
"95",33.4048617,-114.7292329,14049,TRUE
"96",36.3180973,-117.6717296,14056,TRUE
"97",35.6076917,-117.800197,14059,TRUE
"98",34.8508216,-117.1469807,14060,TRUE
"99",35.0263717,-116.9615329,14061,TRUE
"100",35.5408027,-115.4289179,14062,TRUE
"101",35.8180322,-117.342044,14063,TRUE
"102",35.8040435,-116.1930811,14064,TRUE
"103",35.1091439,-116.1438409,14065,TRUE
"104",34.7336313,-115.2438758,14067,TRUE
"105",34.9755274,-115.6467441,14068,TRUE
"106",34.0883297,-115.1040949,14069,TRUE
"107",34.4912299,-114.4066433,14086,TRUE
