"","latitude","longitude","stateroute","optional"
"1",59.5294227,-135.3507079,3425,TRUE
"2",49.81509,-113.56982,4004,TRUE
"3",49.6325,-114.58692,4005,TRUE
"4",50.48053,-114.42456,4010,TRUE
"5",51.09521,-115.09111,4016,TRUE
"6",51.46021,-116.22023,4017,TRUE
"7",50.98545,-115.07526,4096,TRUE
"8",49.26127,-110.69079,4101,TRUE
"9",49.0201,-114.04528,4105,TRUE
"10",50.54263,-114.09345,4110,TRUE
"11",51.66166,-115.40694,4116,TRUE
"12",52.48771,-117.51832,4125,TRUE
"13",50.6917,-115.13917,4196,TRUE
"14",49.53812,-110.27546,4201,TRUE
"15",49.26174,-113.65683,4204,TRUE
"16",49.63589,-114.48967,4205,TRUE
"17",50.51364,-114.2469,4210,TRUE
"18",51.21046,-114.7631,4215,TRUE
"19",49.74948,-113.78431,4304,TRUE
"20",50.27017,-114.20751,4310,TRUE
"21",49.875772,-114.079114,4404,TRUE
"22",49.98083,-113.908,4504,TRUE
"23",49.10149,-110.56255,4512,TRUE
"24",49.10149,-110.56255,4612,TRUE
"25",49.10149,-110.56255,4712,TRUE
"26",36.4118157,-113.3253169,6001,TRUE
"27",36.7313947,-112.0460509,6002,TRUE
"28",36.1623537,-111.3865819,6003,TRUE
"29",36.5612867,-110.5019459,6004,TRUE
"30",36.5089267,-109.4726859,6005,TRUE
"31",35.7549067,-112.8721919,6008,TRUE
"32",35.3950617,-111.5777809,6009,TRUE
"33",35.8687197,-110.6230399,6010,TRUE
"34",35.678979,-109.2046208,6011,TRUE
"35",34.8492047,-111.4342499,6015,TRUE
"36",34.6673667,-110.3230139,6016,TRUE
"37",34.4781336,-109.6046705,6017,TRUE
"38",33.6100527,-109.1067429,6023,TRUE
"39",36.2863797,-113.0649869,6051,TRUE
"40",36.3131479,-112.0319722,6052,TRUE
"41",36.9132282,-111.4526999,6053,TRUE
"42",36.3915637,-110.8794319,6054,TRUE
"43",36.3599237,-109.6437909,6055,TRUE
"44",35.0556327,-112.2188339,6058,TRUE
