"","latitude","longitude","stateroute","optional"
"1",34.9859877,-114.4831159,6012,TRUE
"2",34.7270747,-113.9188229,6013,TRUE
"3",34.6437087,-112.4327389,6014,TRUE
"4",34.8492047,-111.4342499,6015,TRUE
"5",33.6562037,-114.2169649,6018,TRUE
"6",33.8839297,-113.8530119,6019,TRUE
"7",33.7034749,-112.2723363,6020,TRUE
"8",33.0219797,-111.2169189,6021,TRUE
"9",33.8114477,-110.9051519,6022,TRUE
"10",33.6100527,-109.1067429,6023,TRUE
"11",32.8332815,-114.3988546,6024,TRUE
"12",32.9285617,-113.5413359,6025,TRUE
"13",33.0156287,-111.3839189,6027,TRUE
"14",32.0343407,-110.3031159,6028,TRUE
"15",32.4996877,-109.3368449,6029,TRUE
"16",31.387449,-111.064564,6031,TRUE
"17",31.5175977,-110.7949529,6032,TRUE
"18",31.8181957,-109.6948089,6033,TRUE
"19",35.1226722,-114.582156,6056,TRUE
"20",35.0556327,-112.2188339,6058,TRUE
"21",35.1634107,-111.9475859,6059,TRUE
"22",34.2318174,-113.5975476,6063,TRUE
"23",34.7733727,-112.6192267,6064,TRUE
"24",34.3566847,-111.1008299,6065,TRUE
"25",34.7,-110.7666667,6066,TRUE
"26",34.1153987,-109.9154509,6067,TRUE
"27",33.2314477,-114.668276,6068,TRUE
"28",33.2869987,-112.9375459,6069,TRUE
"29",33.3339864,-112.677217,6070,TRUE
"30",33.8177037,-111.6398389,6071,TRUE
"31",33.1754789,-110.5290913,6072,TRUE
"32",32.8548017,-114.4452209,6074,TRUE
"33",32.57312,-111.3291239,6077,TRUE
"34",32.5434377,-110.5053099,6078,TRUE
"35",32.6498267,-109.8181145,6079,TRUE
"36",31.7120327,-111.0671459,6081,TRUE
"37",31.9576267,-110.9446259,6082,TRUE
"38",31.6464055,-109.4732045,6083,TRUE
"39",34.8379964,-111.4382855,6115,TRUE
"40",33.9225847,-113.8247909,6119,TRUE
"41",33.0385437,-111.3789069,6121,TRUE
"42",33.5656117,-110.9464649,6122,TRUE
"43",33.6103817,-109.1063079,6123,TRUE
"44",32.9583127,-111.3334729,6127,TRUE
"45",31.9825267,-109.2013399,6133,TRUE
"46",33.3339864,-112.677217,6170,TRUE
"47",33.178809,-110.215069,6172,TRUE
"48",32.57312,-111.329123,6177,TRUE
"49",33.9225847,-113.82479,6219,TRUE
"50",31.75871,-109.73797,6233,TRUE
"51",31.9197167,-109.9150009,6900,TRUE
"52",31.6064617,-109.2258228,6901,TRUE
"53",40.2431947,-124.1233439,14005,TRUE
"54",40.4150917,-123.9615249,14006,TRUE
"55",40.3520163,-122.3059647,14007,TRUE
"56",39.2648927,-123.2246019,14010,TRUE
"57",39.5232837,-122.9409709,14011,TRUE
"58",39.2754327,-121.7340849,14012,TRUE
"59",38.8035918,-123.5854569,14014,TRUE
"60",38.9787297,-122.2402499,14015,TRUE
"61",38.0878897,-121.7519384,14016,TRUE
"62",37.6849387,-122.4709619,14019,TRUE
"63",37.9248767,-121.1660539,14020,TRUE
"64",37.5947824,-120.860951,14021,TRUE
"65",36.5471497,-119.8358759,14024,TRUE
"66",36.7623647,-121.1750259,14025,TRUE
"67",36.3127167,-120.3048859,14026,TRUE
"68",36.5381747,-117.2138369,14031,TRUE
"69",35.8086777,-120.5305939,14032,TRUE
"70",35.0877907,-117.9172289,14035,TRUE
"71",35.3017657,-116.9158549,14036,TRUE
"72",35.473722,-115.7029053,14037,TRUE
"73",34.3571317,-119.3142549,14039,TRUE
"74",34.8404587,-118.5635609,14040,TRUE
"75",34.6236297,-117.0048749,14041,TRUE
"76",34.8339497,-119.3320309,14042,TRUE
"77",34.5108617,-115.4898379,14043,TRUE
"78",34.2888977,-114.1414869,14044,TRUE
"79",33.7909207,-118.2918089,14045,TRUE
"80",33.9285177,-117.1214679,14046,TRUE
"81",33.3988807,-116.8011859,14047,TRUE
"82",33.0446677,-115.1445009,14048,TRUE
"83",33.4048617,-114.7292329,14049,TRUE
"84",32.5434577,-117.1190639,14050,TRUE
"85",32.903954,-116.23272,14051,TRUE
"86",36.8242987,-121.2813029,14052,TRUE
"87",36.2251687,-120.5194684,14053,TRUE
"88",35.2565319,-120.8880009,14057,TRUE
"89",34.8508216,-117.1469807,14060,TRUE
"90",35.0263717,-116.9615329,14061,TRUE
"91",35.5408027,-115.4289179,14062,TRUE
"92",35.8040435,-116.1930811,14064,TRUE
"93",35.1091439,-116.1438409,14065,TRUE
"94",34.3333857,-116.8289569,14066,TRUE
"95",34.7336313,-115.2438758,14067,TRUE
"96",34.9755274,-115.6467441,14068,TRUE
"97",34.0883297,-115.1040949,14069,TRUE
"98",33.4529856,-115.7137562,14070,TRUE
"99",38.0453507,-122.8668979,14071,TRUE
"100",40.5280727,-124.1636509,14075,TRUE
"101",39.7633427,-122.2390059,14080,TRUE
"102",39.1612277,-123.5822599,14081,TRUE
"103",37.9851247,-122.5909499,14083,TRUE
"104",34.4584537,-116.9455029,14085,TRUE
"105",34.4912299,-114.4066433,14086,TRUE
"106",34.9,-114.6666667,14087,TRUE
"107",33.6738577,-115.8016279,14088,TRUE
"108",33.2200507,-115.4847789,14089,TRUE
"109",33.6171807,-114.6230009,14090,TRUE
"110",32.9696237,-117.0157469,14091,TRUE
"111",32.8471607,-115.4338989,14092,TRUE
"112",32.8818917,-114.4726339,14093,TRUE
"113",34.9995167,-116.9363639,14094,TRUE
"114",33.378593,-115.693362,14100,TRUE
"115",34.5675322,-118.55729,14103,TRUE
"116",34.2581397,-118.1049598,14104,TRUE
"117",33.6408199,-117.579092,14105,TRUE
"118",33.1990869,-116.7862853,14106,TRUE
"119",33.6681143,-116.6706725,14107,TRUE
"120",36.4530827,-121.6956939,14108,TRUE
"121",35.1743817,-115.4116059,14109,TRUE
"122",34.3863889,-117.69055,14111,TRUE
"123",34.5208799,-117.9406162,14112,TRUE
"124",34.0813937,-116.8928069,14113,TRUE
"125",34.7375727,-120.2354279,14114,TRUE
"126",34.7383427,-119.0450209,14118,TRUE
"127",33.6484217,-117.4101409,14119,TRUE
"128",33.2380367,-117.3928679,14120,TRUE
"129",32.8906327,-116.4718019,14121,TRUE
"130",32.9845324,-116.6771527,14122,TRUE
"131",35.6378262,-120.8547697,14123,TRUE
"132",36.4373087,-116.8511739,14124,TRUE
"133",35.0586291,-119.3492988,14125,TRUE
"134",33.5004607,-116.7989429,14126,TRUE
"135",36.6992615,-119.5118359,14127,TRUE
"136",34.1748887,-117.6766129,14129,TRUE
"137",34.2452557,-117.0639579,14130,TRUE
"138",34.0138414,-116.1626236,14131,TRUE
"139",34.6685951,-118.3953543,14133,TRUE
"140",34.8187907,-119.5569949,14134,TRUE
"141",34.6739607,-119.6685329,14136,TRUE
"142",32.6119997,-116.2002339,14137,TRUE
"143",35.3183817,-120.5084609,14138,TRUE
"144",36.0509851,-116.5004177,14139,TRUE
"145",35.0931687,-119.7298739,14140,TRUE
"146",34.8339402,-119.3299456,14142,TRUE
"147",39.5508277,-122.0649918,14148,TRUE
"148",37.2442817,-120.6701509,14149,TRUE
"149",32.9416587,-115.5356439,14150,TRUE
"150",38.4960307,-121.4588469,14152,TRUE
"151",37.5141365,-121.1597352,14155,TRUE
"152",39.5664857,-123.3982919,14160,TRUE
"153",36.6541134,-120.2610649,14171,TRUE
"154",37.8183531,-122.1464708,14172,TRUE
"155",35.9222607,-121.0644229,14173,TRUE
"156",40.1732694,-123.6037721,14178,TRUE
"157",40.0279597,-122.6387259,14179,TRUE
"158",39.6878368,-123.484892,14182,TRUE
"159",39.1844218,-122.7090796,14183,TRUE
"160",38.5498734,-122.719303,14186,TRUE
"161",38.7939347,-121.8400349,14187,TRUE
"162",37.2521703,-121.6774341,14189,TRUE
"163",37.9834939,-120.6452578,14190,TRUE
"164",38.3407717,-123.0480649,14193,TRUE
"165",37.2115267,-122.1565019,14194,TRUE
"166",36.257393,-121.4234494,14195,TRUE
"167",36.8794687,-120.7850119,14196,TRUE
"168",40.9701495,-123.8400894,14200,TRUE
"169",38.3795127,-122.5143889,14202,TRUE
"170",37.6650327,-121.7328649,14203,TRUE
"171",37.1416897,-120.4009629,14204,TRUE
"172",39.1634647,-123.2270969,14210,TRUE
"173",33.3068648,-117.342142,14220,TRUE
"174",32.92408,-116.48047,14221,TRUE
"175",36.7497605,-121.1582986,14225,TRUE
"176",33.5014318,-116.7979649,14226,TRUE
"177",34.0138414,-116.16262,14231,TRUE
"178",34.971073,-118.148742,14240,TRUE
"179",36.8242987,-121.2813,14252,TRUE
"180",34.836431,-117.16759,14260,TRUE
"181",38.3796305,-122.5109615,14302,TRUE
"182",37.6649984,-121.7329536,14303,TRUE
"183",34.0809816,-116.8865694,14313,TRUE
