"","latitude","longitude","stateroute","optional"
"1",34.868688,-87.6041417,2001,TRUE
"2",34.6386747,-87.1912919,2002,TRUE
"3",34.8,-87.7333333,2003,TRUE
"4",34.0297881,-87.0592352,2004,TRUE
"5",34.2016687,-86.4934089,2005,TRUE
"6",34.5012877,-86.6855493,2006,TRUE
"7",34.8680404,-86.2030371,2007,TRUE
"8",34.0278089,-85.7110414,2008,TRUE
"9",34.3039507,-85.9267589,2009,TRUE
"10",33.1913463,-85.9258408,2010,TRUE
"11",33.6257237,-85.7518379,2011,TRUE
"12",33.6076572,-85.7511714,2012,TRUE
"13",33.8116977,-86.1153789,2013,TRUE
"14",33.4549551,-86.6010915,2014,TRUE
"15",33.6822947,-86.8721632,2015,TRUE
"16",33.8481773,-87.5888357,2016,TRUE
"17",33.5263185,-87.0044623,2017,TRUE
"18",33.15,-87,2018,TRUE
"19",33.4765537,-88.1712189,2019,TRUE
"20",32.1307226,-88.3172665,2020,TRUE
"21",32.2782397,-87.8359539,2021,TRUE
"22",32.442715,-87.2158334,2022,TRUE
"23",32.7846996,-87.5153953,2023,TRUE
"24",32.1312407,-86.2754989,2024,TRUE
"25",32.6594297,-86.7017714,2025,TRUE
"26",32.5890245,-86.1307777,2026,TRUE
"27",32.3116131,-85.5530853,2027,TRUE
"28",32.8854647,-85.2044589,2028,TRUE
"29",32.1473077,-85.0626449,2029,TRUE
"30",31.3388298,-85.5895835,2030,TRUE
"31",31.0081277,-85.2112631,2031,TRUE
"32",31.7165541,-85.8156189,2032,TRUE
"33",31.5859083,-86.250378,2033,TRUE
"34",31.4439507,-86.6131969,2034,TRUE
"35",31.7399574,-87.2090516,2036,TRUE
"36",31.3180673,-87.1203132,2038,TRUE
"37",31.632605,-88.3131441,2039,TRUE
"38",33.1156047,-87.1007539,2043,TRUE
"39",33.5909437,-86.6965489,2044,TRUE
"40",34.1311637,-87.7621469,2045,TRUE
"41",34.3142387,-86.4773569,2046,TRUE
"42",33.1379607,-87.8205274,2047,TRUE
"43",32.6807827,-88.1229309,2048,TRUE
"44",32.8055085,-87.7643955,2049,TRUE
"45",32.3276808,-86.7118894,2050,TRUE
"46",32.5816871,-85.7164607,2051,TRUE
"47",31.2926075,-88.38516,2052,TRUE
"48",31.7097587,-87.7767179,2053,TRUE
"49",31.2223969,-86.0994295,2054,TRUE
"50",31.6676037,-85.6508719,2055,TRUE
"51",33.4572917,-86.2574629,2056,TRUE
"52",34.4236313,-87.3907904,2057,TRUE
"53",34.5810567,-85.565583,2058,TRUE
"54",33.2811827,-88.0092154,2059,TRUE
"55",33.2638251,-87.4241383,2060,TRUE
"56",33.718519,-86.4457647,2061,TRUE
"57",33.9282957,-85.4680639,2062,TRUE
"58",32.4128107,-87.5381089,2063,TRUE
"59",32.8224147,-86.1118009,2064,TRUE
"60",32.4341515,-85.8711729,2065,TRUE
"61",31.2283931,-87.0654001,2066,TRUE
"62",31.4086552,-86.270046,2067,TRUE
