"","latitude","longitude","stateroute","optional"
"1",34.7270747,-113.9188229,6013,TRUE
"2",34.6437087,-112.4327389,6014,TRUE
"3",34.8492047,-111.4342499,6015,TRUE
"4",33.8114477,-110.9051519,6022,TRUE
"5",33.6100527,-109.1067429,6023,TRUE
"6",32.0343407,-110.3031159,6028,TRUE
"7",32.4996877,-109.3368449,6029,TRUE
"8",31.5175977,-110.7949529,6032,TRUE
"9",31.8181957,-109.6948089,6033,TRUE
"10",36.3131479,-112.0319722,6052,TRUE
"11",35.0556327,-112.2188339,6058,TRUE
"12",34.2318174,-113.5975476,6063,TRUE
"13",34.7733727,-112.6192267,6064,TRUE
"14",34.3566847,-111.1008299,6065,TRUE
"15",33.1754789,-110.5290913,6072,TRUE
"16",33.8668667,-109.1657669,6073,TRUE
"17",32.5434377,-110.5053099,6078,TRUE
"18",32.6498267,-109.8181145,6079,TRUE
"19",31.6464055,-109.4732045,6083,TRUE
"20",36.6901017,-113.4587859,6101,TRUE
"21",35.2307957,-112.5859679,6108,TRUE
"22",34.8379964,-111.4382855,6115,TRUE
"23",33.5656117,-110.9464649,6122,TRUE
"24",33.6103817,-109.1063079,6123,TRUE
"25",31.9825267,-109.2013399,6133,TRUE
"26",33.178809,-110.215069,6172,TRUE
"27",31.75871,-109.73797,6233,TRUE
"28",31.9197167,-109.9150009,6900,TRUE
"29",31.6064617,-109.2258228,6901,TRUE
"30",39.2648927,-123.2246019,14010,TRUE
"31",39.5232837,-122.9409709,14011,TRUE
"32",39.1239687,-120.7596199,14013,TRUE
"33",38.8035918,-123.5854569,14014,TRUE
"34",38.3563447,-120.2121659,14017,TRUE
"35",37.6849387,-122.4709619,14019,TRUE
"36",34.3571317,-119.3142549,14039,TRUE
"37",34.8404587,-118.5635609,14040,TRUE
"38",34.8339497,-119.3320309,14042,TRUE
"39",33.7909207,-118.2918089,14045,TRUE
"40",33.9285177,-117.1214679,14046,TRUE
"41",33.3988807,-116.8011859,14047,TRUE
"42",32.5434577,-117.1190639,14050,TRUE
"43",32.903954,-116.23272,14051,TRUE
"44",36.8242987,-121.2813029,14052,TRUE
"45",35.2565319,-120.8880009,14057,TRUE
"46",38.0453507,-122.8668979,14071,TRUE
"47",39.1612277,-123.5822599,14081,TRUE
"48",32.9696237,-117.0157469,14091,TRUE
"49",38.5562592,-120.2906994,14095,TRUE
"50",34.5675322,-118.55729,14103,TRUE
"51",34.2581397,-118.1049598,14104,TRUE
"52",33.6408199,-117.579092,14105,TRUE
"53",33.1990869,-116.7862853,14106,TRUE
"54",33.6681143,-116.6706725,14107,TRUE
"55",36.4530827,-121.6956939,14108,TRUE
"56",35.7786557,-118.5699849,14110,TRUE
"57",34.3863889,-117.69055,14111,TRUE
"58",34.5208799,-117.9406162,14112,TRUE
"59",34.0813937,-116.8928069,14113,TRUE
"60",34.7375727,-120.2354279,14114,TRUE
"61",34.7383427,-119.0450209,14118,TRUE
"62",33.6484217,-117.4101409,14119,TRUE
"63",33.2380367,-117.3928679,14120,TRUE
"64",32.8906327,-116.4718019,14121,TRUE
"65",32.9845324,-116.6771527,14122,TRUE
"66",35.6378262,-120.8547697,14123,TRUE
"67",33.5004607,-116.7989429,14126,TRUE
"68",34.1748887,-117.6766129,14129,TRUE
"69",34.2452557,-117.0639579,14130,TRUE
"70",34.6685951,-118.3953543,14133,TRUE
"71",34.8187907,-119.5569949,14134,TRUE
"72",34.6739607,-119.6685329,14136,TRUE
"73",32.6119997,-116.2002339,14137,TRUE
"74",35.3183817,-120.5084609,14138,TRUE
"75",35.0931687,-119.7298739,14140,TRUE
"76",34.8339402,-119.3299456,14142,TRUE
"77",37.7472667,-119.8035199,14156,TRUE
"78",39.5664857,-123.3982919,14160,TRUE
"79",40.3357087,-121.9157259,14161,TRUE
"80",37.8183531,-122.1464708,14172,TRUE
"81",35.9222607,-121.0644229,14173,TRUE
"82",40.1732694,-123.6037721,14178,TRUE
"83",39.6878368,-123.484892,14182,TRUE
"84",38.7694117,-120.4473869,14188,TRUE
"85",37.2521703,-121.6774341,14189,TRUE
"86",38.3407717,-123.0480649,14193,TRUE
"87",37.2115267,-122.1565019,14194,TRUE
"88",36.257393,-121.4234494,14195,TRUE
"89",39.1634647,-123.2270969,14210,TRUE
"90",33.3068648,-117.342142,14220,TRUE
"91",32.92408,-116.48047,14221,TRUE
"92",33.5014318,-116.7979649,14226,TRUE
"93",36.8242987,-121.2813,14252,TRUE
"94",34.0809816,-116.8865694,14313,TRUE
"95",37.1650627,-122.2276839,14319,TRUE
"96",33.7909207,-118.2918,14345,TRUE
"97",34.2881427,-116.7674109,14366,TRUE
"98",38.7396833,-120.5734077,14419,TRUE
"99",35.7945597,-118.4486699,14424,TRUE
"100",34.7072417,-119.6177289,14427,TRUE
"101",38.1700196,-120.0376959,14434,TRUE
"102",39.06961,-120.56761,14518,TRUE
"103",37.2182707,-103.5204699,17057,TRUE
"104",36.5885417,-104.1164099,60005,TRUE
"105",36.7278337,-103.5750419,60006,TRUE
"106",35.7833333,-104.5666667,60011,TRUE
"107",34.0560923,-105.8578143,60016,TRUE
"108",33.749487,-107.3217132,60020,TRUE
"109",33.8231137,-106.6542819,60021,TRUE
"110",33.6891907,-105.8493706,60022,TRUE
"111",32.3245289,-108.1067589,60025,TRUE
"112",32.3333333,-107.8333333,60026,TRUE
"113",32.3802337,-106.7294539,60027,TRUE
"114",32.9576087,-105.7457016,60028,TRUE
"115",31.9280116,-108.9941583,60031,TRUE
"116",35.3881137,-104.4610059,60061,TRUE
"117",34.0197597,-105.1501699,60066,TRUE
"118",34.7803261,-104.9434186,60067,TRUE
"119",33.644134,-108.7910908,60069,TRUE
"120",33.5104187,-107.2197419,60070,TRUE
"121",33.7152917,-106.9502237,60071,TRUE
"122",33.6810096,-105.0706138,60072,TRUE
"123",32.3972197,-108.7266319,60075,TRUE
"124",32.9200137,-107.6265249,60076,TRUE
"125",32.5687748,-105.5729156,60078,TRUE
"126",31.9176187,-108.3188559,60081,TRUE
"127",35.6552916,-104.3751645,60111,TRUE
"128",34.05,-105.8166667,60116,TRUE
"129",33.1827307,-106.9863819,60121,TRUE
"130",32.5335077,-107.4876559,60126,TRUE
"131",33.9958055,-105.1106501,60166,TRUE
"132",33.1786297,-107.0297999,60221,TRUE
"133",36.7831377,-103.9720689,60900,TRUE
"134",34.7512366,-95.7740762,67002,TRUE
"135",34.95,-95.8166667,67003,TRUE
"136",34.5060197,-96.2103339,67004,TRUE
"137",34.9151007,-99.7137839,67010,TRUE
"138",35.8426817,-94.8876259,67011,TRUE
"139",35.1693515,-95.6484468,67012,TRUE
"140",35.1738817,-95.7806629,67013,TRUE
"141",35.1013362,-96.434896,67014,TRUE
"142",35.7262277,-96.1218109,67015,TRUE
"143",35.551189,-97.478191,67016,TRUE
"144",35.1750957,-97.4236139,67017,TRUE
"145",35.0432357,-98.1282339,67018,TRUE
"146",35.8994217,-98.6006019,67019,TRUE
"147",35.4656557,-99.7351069,67020,TRUE
"148",35.2628247,-99.8852919,67021,TRUE
"149",36.1876257,-98.9120329,67029,TRUE
"150",34.8702507,-98.9547729,67055,TRUE
"151",35.7256547,-95.5709839,67058,TRUE
"152",35.7693995,-97.6918713,67060,TRUE
"153",35.3485437,-98.3945919,67061,TRUE
"154",35.5805137,-99.0221019,67062,TRUE
"155",36.2392945,-99.5786444,67068,TRUE
"156",36.1875909,-98.9119712,67129,TRUE
"157",35.3630177,-98.3946159,67161,TRUE
"158",34.73613,-98.5225,67901,TRUE
"159",34.782328,-98.2656382,67902,TRUE
"160",34.7098556,-98.4050105,67903,TRUE
"161",34.6469377,-98.3489079,67904,TRUE
"162",34.7527798,-98.7819333,67907,TRUE
"163",34.7246127,-98.463553,67908,TRUE
"164",29.8739777,-98.6494589,83028,TRUE
"165",29.5611028,-99.5393332,83031,TRUE
"166",30.6641337,-97.6927799,83038,TRUE
"167",30.6618397,-97.6537479,83039,TRUE
"168",30.2692557,-98.1279509,83040,TRUE
"169",30.9594551,-98.7351553,83041,TRUE
"170",30.3551169,-99.1490406,83042,TRUE
"171",30.9858627,-99.4476549,83043,TRUE
"172",31.4977259,-97.5983327,83050,TRUE
"173",31.1829158,-97.9068817,83051,TRUE
"174",31.1320902,-98.0448208,83052,TRUE
"175",31.4345362,-98.1724883,83053,TRUE
"176",31.2869724,-99.5652708,83054,TRUE
"177",31.5020577,-99.1642919,83055,TRUE
"178",32.2930094,-97.8146904,83062,TRUE
"179",32.6900934,-97.7298261,83063,TRUE
"180",32.1649434,-98.0495578,83064,TRUE
"181",32.9898499,-98.389974,83065,TRUE
"182",32.2195028,-99.2729117,83066,TRUE
"183",32.8297577,-99.1330879,83067,TRUE
"184",33.3624717,-98.9245219,83076,TRUE
"185",33.3930667,-99.6677319,83079,TRUE
"186",29.9668217,-104.2291029,83084,TRUE
"187",31.1844187,-100.9172129,83085,TRUE
"188",31.2059844,-101.9691922,83086,TRUE
"189",30.2861238,-103.4483656,83088,TRUE
"190",30.8931957,-104.2386249,83089,TRUE
"191",31.7612467,-105.3687429,83091,TRUE
"192",31.5280023,-106.1128934,83099,TRUE
"193",35.2063557,-101.5785679,83101,TRUE
"194",34.0502491,-101.3253641,83106,TRUE
"195",32.8875543,-100.6269467,83109,TRUE
"196",31.0629737,-102.3888389,83111,TRUE
"197",30.8738668,-101.6559194,83112,TRUE
"198",30.7062893,-100.8487982,83113,TRUE
"199",29.6237867,-100.4213549,83114,TRUE
"200",30.6915827,-97.5857079,83139,TRUE
"201",30.2495701,-98.0582098,83140,TRUE
"202",30.341063,-97.557639,83141,TRUE
"203",33.3645608,-99.6563415,83179,TRUE
"204",30.0400667,-104.0259486,83184,TRUE
"205",30.93882,-104.15497,83189,TRUE
"206",30.5177317,-97.8400639,83238,TRUE
"207",29.7514591,-99.7634879,83316,TRUE
"208",29.5379301,-100.0117796,83317,TRUE
"209",30.0926544,-97.7817189,83324,TRUE
"210",30.5504297,-98.8827669,83325,TRUE
"211",30.3038597,-99.7103499,83326,TRUE
"212",30.0156927,-100.2140109,83327,TRUE
"213",30.142815,-101.322565,83328,TRUE
"214",30.5964387,-102.6068259,83329,TRUE
