"","latitude","longitude","stateroute","optional"
"1",49.93222,-110.84452,4001,TRUE
"2",49.87324,-111.4102,4002,TRUE
"3",49.08995,-112.39699,4003,TRUE
"4",49.81509,-113.56982,4004,TRUE
"5",49.6325,-114.58692,4005,TRUE
"6",50.74668,-110.25869,4006,TRUE
"7",50.56388,-111.84916,4007,TRUE
"8",50.30279,-112.02041,4008,TRUE
"9",50.60147,-113.02852,4009,TRUE
"10",50.48053,-114.42456,4010,TRUE
"11",51.00887,-110.7956,4011,TRUE
"12",51.32875,-111.07823,4012,TRUE
"13",51.77818,-112.64694,4013,TRUE
"14",51.21261,-113.77234,4014,TRUE
"15",51.83143,-114.45039,4015,TRUE
"16",51.09521,-115.09111,4016,TRUE
"17",51.46021,-116.22023,4017,TRUE
"18",52.20126,-113.22753,4021,TRUE
"19",52.02799,-114.47782,4022,TRUE
"20",52.49814,-116.00016,4023,TRUE
"21",52.25872,-116.39168,4024,TRUE
"22",52.73141,-117.63709,4025,TRUE
"23",53.3741,-117.71063,4033,TRUE
"24",53.81254,-118.48345,4034,TRUE
"25",50.98545,-115.07526,4096,TRUE
"26",49.26127,-110.69079,4101,TRUE
"27",49.58229,-111.69789,4102,TRUE
"28",49.61134,-112.1495,4103,TRUE
"29",49.90214,-113.09867,4104,TRUE
"30",49.0201,-114.04528,4105,TRUE
"31",50.00432,-110.07319,4106,TRUE
"32",50.92139,-111.11275,4107,TRUE
"33",50.30279,-112.02041,4108,TRUE
"34",50.42635,-113.82728,4109,TRUE
"35",50.54263,-114.09345,4110,TRUE
"36",51.44533,-110.38028,4111,TRUE
"37",51.57551,-111.20079,4112,TRUE
"38",51.56148,-113.89621,4114,TRUE
"39",51.54794,-114.21268,4115,TRUE
"40",51.66166,-115.40694,4116,TRUE
"41",52.61069,-113.98702,4121,TRUE
"42",52.5814,-114.40959,4122,TRUE
"43",52.20935,-115.96781,4123,TRUE
"44",52.48771,-117.51832,4125,TRUE
"45",50.6917,-115.13917,4196,TRUE
"46",49.53812,-110.27546,4201,TRUE
"47",49.34847,-111.79937,4202,TRUE
"48",49.38423,-112.65106,4203,TRUE
"49",49.26174,-113.65683,4204,TRUE
"50",49.63589,-114.48967,4205,TRUE
"51",50.22206,-110.96022,4206,TRUE
"52",50.15235,-111.98355,4207,TRUE
"53",50.16448,-112.31428,4208,TRUE
"54",50.48464,-113.39021,4209,TRUE
"55",50.51364,-114.2469,4210,TRUE
"56",51.35788,-110.19278,4211,TRUE
"57",51.18333,-112.33055,4213,TRUE
"58",51.4154,-113.7321,4214,TRUE
"59",51.21046,-114.7631,4215,TRUE
"60",52.55125,-113.93962,4221,TRUE
"61",52.65721,-114.19363,4222,TRUE
"62",52.98463,-117.34166,4225,TRUE
"63",49.52351,-110.68143,4301,TRUE
"64",49.75642,-111.51741,4302,TRUE
"65",49.46501,-112.42692,4303,TRUE
"66",49.74948,-113.78431,4304,TRUE
"67",50.55749,-110.32547,4306,TRUE
"68",50.93578,-111.86568,4307,TRUE
"69",50.60144,-112.99408,4308,TRUE
"70",50.01932,-113.39054,4309,TRUE
"71",50.27017,-114.20751,4310,TRUE
"72",51.44452,-110.91913,4311,TRUE
"73",51.41613,-111.47615,4312,TRUE
"74",51.32885,-112.04431,4313,TRUE
"75",51.35786,-113.16917,4314,TRUE
"76",51.32922,-114.25969,4315,TRUE
"77",52.40635,-114.40958,4322,TRUE
"78",52.52326,-115.95438,4323,TRUE
"79",49.86216,-110.68174,4401,TRUE
"80",49.875772,-114.079114,4404,TRUE
"81",50.56388,-111.84916,4407,TRUE
"82",50.92147,-112.17449,4408,TRUE
"83",50.70277,-110.60929,4411,TRUE
"84",51.27059,-111.19086,4412,TRUE
"85",49.34834,-112.26998,4413,TRUE
"86",51.67828,-113.666157,4414,TRUE
"87",52.20114,-113.21913,4421,TRUE
"88",50.08913,-111.56814,4501,TRUE
"89",49.98083,-113.908,4504,TRUE
"90",50.83397,-112.45127,4508,TRUE
