"","latitude","longitude","stateroute","optional"
"1",34.868688,-87.6041417,2001,TRUE
"2",34.6386747,-87.1912919,2002,TRUE
"3",34.8,-87.7333333,2003,TRUE
"4",34.0297881,-87.0592352,2004,TRUE
"5",34.2016687,-86.4934089,2005,TRUE
"6",34.5012877,-86.6855493,2006,TRUE
"7",34.8680404,-86.2030371,2007,TRUE
"8",34.0278089,-85.7110414,2008,TRUE
"9",34.3039507,-85.9267589,2009,TRUE
"10",33.6257237,-85.7518379,2011,TRUE
"11",33.6076572,-85.7511714,2012,TRUE
"12",33.8116977,-86.1153789,2013,TRUE
"13",33.4549551,-86.6010915,2014,TRUE
"14",33.6822947,-86.8721632,2015,TRUE
"15",33.8481773,-87.5888357,2016,TRUE
"16",33.5263185,-87.0044623,2017,TRUE
"17",33.15,-87,2018,TRUE
"18",33.4765537,-88.1712189,2019,TRUE
"19",32.7846996,-87.5153953,2023,TRUE
"20",33.1156047,-87.1007539,2043,TRUE
"21",33.5909437,-86.6965489,2044,TRUE
"22",34.1311637,-87.7621469,2045,TRUE
"23",34.3142387,-86.4773569,2046,TRUE
"24",33.1379607,-87.8205274,2047,TRUE
"25",32.6807827,-88.1229309,2048,TRUE
"26",32.8055085,-87.7643955,2049,TRUE
"27",33.4572917,-86.2574629,2056,TRUE
"28",34.4236313,-87.3907904,2057,TRUE
"29",34.5810567,-85.565583,2058,TRUE
"30",33.2811827,-88.0092154,2059,TRUE
"31",33.2638251,-87.4241383,2060,TRUE
"32",33.718519,-86.4457647,2061,TRUE
"33",33.9282957,-85.4680639,2062,TRUE
"34",34.7961251,-87.3837235,2071,TRUE
"35",34.9292307,-86.9887629,2072,TRUE
"36",34.9895137,-86.0671689,2073,TRUE
"37",34.6030578,-87.2543912,2102,TRUE
"38",34.2126918,-86.4734413,2105,TRUE
"39",34.3086241,-85.9323092,2109,TRUE
"40",33.6296357,-85.7466579,2111,TRUE
"41",33.2905307,-86.3312989,2156,TRUE
"42",33.9413322,-85.450491,2162,TRUE
"43",34.2884067,-88.0675579,2201,TRUE
"44",34.8223669,-86.6604516,2203,TRUE
"45",34.7575557,-85.8594579,2204,TRUE
"46",33.6853138,-88.1671198,2205,TRUE
"47",33.8168747,-87.1378259,2206,TRUE
"48",33.8564625,-86.3813006,2207,TRUE
"49",33.3180161,-86.1573541,2208,TRUE
"50",33.8163386,-87.1416542,2306,TRUE
"51",34.4761164,-86.4676524,2750,TRUE
"52",33.5919601,-86.2041575,2751,TRUE
"53",34.95,-87.15,2900,TRUE
"54",34.664049,-88.089857,2901,TRUE
"55",53.49666,-110.86644,4026,TRUE
"56",53.71555,-111.52556,4027,TRUE
"57",53.33769,-112.78208,4028,TRUE
"58",53.68701,-113.88548,4029,TRUE
"59",53.16381,-114.22008,4030,TRUE
"60",53.80272,-115.26551,4031,TRUE
"61",53.59917,-116.40425,4032,TRUE
"62",54.0577,-110.8863,4036,TRUE
"63",54.26763,-111.2782,4037,TRUE
