"","latitude","longitude","stateroute","optional"
"1",34.868688,-87.6041417,2001,TRUE
"2",34.6386747,-87.1912919,2002,TRUE
"3",34.8,-87.7333333,2003,TRUE
"4",34.0297881,-87.0592352,2004,TRUE
"5",34.2016687,-86.4934089,2005,TRUE
"6",34.5012877,-86.6855493,2006,TRUE
"7",34.8680404,-86.2030371,2007,TRUE
"8",33.8116977,-86.1153789,2013,TRUE
"9",33.4549551,-86.6010915,2014,TRUE
"10",33.6822947,-86.8721632,2015,TRUE
"11",33.5263185,-87.0044623,2017,TRUE
"12",33.5909437,-86.6965489,2044,TRUE
"13",34.3142387,-86.4773569,2046,TRUE
"14",33.4572917,-86.2574629,2056,TRUE
"15",34.4236313,-87.3907904,2057,TRUE
"16",33.718519,-86.4457647,2061,TRUE
"17",34.7961251,-87.3837235,2071,TRUE
"18",34.9292307,-86.9887629,2072,TRUE
"19",34.9895137,-86.0671689,2073,TRUE
"20",34.6030578,-87.2543912,2102,TRUE
"21",34.2126918,-86.4734413,2105,TRUE
"22",33.2905307,-86.3312989,2156,TRUE
"23",34.8223669,-86.6604516,2203,TRUE
"24",33.8168747,-87.1378259,2206,TRUE
"25",33.8564625,-86.3813006,2207,TRUE
"26",33.3180161,-86.1573541,2208,TRUE
"27",33.8163386,-87.1416542,2306,TRUE
"28",34.4761164,-86.4676524,2750,TRUE
"29",33.5919601,-86.2041575,2751,TRUE
"30",34.95,-87.15,2900,TRUE
"31",49.93222,-110.84452,4001,TRUE
"32",49.87324,-111.4102,4002,TRUE
"33",50.74668,-110.25869,4006,TRUE
"34",50.56388,-111.84916,4007,TRUE
"35",50.30279,-112.02041,4008,TRUE
"36",50.60147,-113.02852,4009,TRUE
"37",51.00887,-110.7956,4011,TRUE
"38",51.32875,-111.07823,4012,TRUE
"39",51.77818,-112.64694,4013,TRUE
"40",52.46309,-110.65127,4018,TRUE
"41",52.20111,-111.07638,4019,TRUE
"42",52.17208,-112.33861,4020,TRUE
"43",52.20126,-113.22753,4021,TRUE
"44",53.49666,-110.86644,4026,TRUE
"45",53.71555,-111.52556,4027,TRUE
"46",53.33769,-112.78208,4028,TRUE
"47",53.68701,-113.88548,4029,TRUE
"48",53.16381,-114.22008,4030,TRUE
"49",53.80272,-115.26551,4031,TRUE
"50",54.0577,-110.8863,4036,TRUE
"51",54.26763,-111.2782,4037,TRUE
"52",54.49999,-112.97986,4038,TRUE
"53",54.83513,-113.15816,4039,TRUE
"54",54.12038,-114.71491,4040,TRUE
"55",55.00613,-111.73195,4047,TRUE
"56",55.38705,-112.45371,4048,TRUE
"57",55.486,-113.44,4049,TRUE
"58",49.26127,-110.69079,4101,TRUE
"59",49.58229,-111.69789,4102,TRUE
"60",49.61134,-112.1495,4103,TRUE
"61",50.00432,-110.07319,4106,TRUE
"62",50.92139,-111.11275,4107,TRUE
"63",50.30279,-112.02041,4108,TRUE
"64",51.44533,-110.38028,4111,TRUE
