"","latitude","longitude","stateroute","optional"
"1",49.08995,-112.39699,4003,TRUE
"2",49.81509,-113.56982,4004,TRUE
"3",49.6325,-114.58692,4005,TRUE
"4",50.60147,-113.02852,4009,TRUE
"5",50.48053,-114.42456,4010,TRUE
"6",51.21261,-113.77234,4014,TRUE
"7",51.83143,-114.45039,4015,TRUE
"8",51.09521,-115.09111,4016,TRUE
"9",51.46021,-116.22023,4017,TRUE
"10",52.02799,-114.47782,4022,TRUE
"11",52.49814,-116.00016,4023,TRUE
"12",52.25872,-116.39168,4024,TRUE
"13",52.73141,-117.63709,4025,TRUE
"14",53.3741,-117.71063,4033,TRUE
"15",53.81254,-118.48345,4034,TRUE
"16",50.98545,-115.07526,4096,TRUE
"17",49.90214,-113.09867,4104,TRUE
"18",49.0201,-114.04528,4105,TRUE
"19",50.42635,-113.82728,4109,TRUE
"20",50.54263,-114.09345,4110,TRUE
"21",51.56148,-113.89621,4114,TRUE
"22",51.54794,-114.21268,4115,TRUE
"23",51.66166,-115.40694,4116,TRUE
"24",52.20935,-115.96781,4123,TRUE
"25",52.48771,-117.51832,4125,TRUE
"26",50.6917,-115.13917,4196,TRUE
"27",49.38423,-112.65106,4203,TRUE
"28",49.26174,-113.65683,4204,TRUE
"29",49.63589,-114.48967,4205,TRUE
"30",50.48464,-113.39021,4209,TRUE
"31",50.51364,-114.2469,4210,TRUE
"32",51.4154,-113.7321,4214,TRUE
"33",51.21046,-114.7631,4215,TRUE
"34",52.98463,-117.34166,4225,TRUE
"35",49.46501,-112.42692,4303,TRUE
"36",49.74948,-113.78431,4304,TRUE
"37",50.60144,-112.99408,4308,TRUE
"38",50.01932,-113.39054,4309,TRUE
"39",50.27017,-114.20751,4310,TRUE
"40",51.32922,-114.25969,4315,TRUE
"41",52.52326,-115.95438,4323,TRUE
"42",49.875772,-114.079114,4404,TRUE
"43",49.34834,-112.26998,4413,TRUE
"44",49.98083,-113.908,4504,TRUE
"45",50.60144,-112.99408,4608,TRUE
"46",36.4118157,-113.3253169,6001,TRUE
"47",36.7313947,-112.0460509,6002,TRUE
"48",36.1623537,-111.3865819,6003,TRUE
"49",36.5612867,-110.5019459,6004,TRUE
"50",36.5089267,-109.4726859,6005,TRUE
"51",35.5156177,-113.2016679,6007,TRUE
"52",35.7549067,-112.8721919,6008,TRUE
"53",35.3950617,-111.5777809,6009,TRUE
"54",35.8687197,-110.6230399,6010,TRUE
"55",35.678979,-109.2046208,6011,TRUE
"56",34.6437087,-112.4327389,6014,TRUE
"57",34.8492047,-111.4342499,6015,TRUE
"58",34.6673667,-110.3230139,6016,TRUE
"59",34.4781336,-109.6046705,6017,TRUE
"60",33.8114477,-110.9051519,6022,TRUE
"61",33.6100527,-109.1067429,6023,TRUE
"62",36.2863797,-113.0649869,6051,TRUE
"63",36.3131479,-112.0319722,6052,TRUE
"64",36.9132282,-111.4526999,6053,TRUE
"65",36.3915637,-110.8794319,6054,TRUE
"66",36.3599237,-109.6437909,6055,TRUE
"67",35.0556327,-112.2188339,6058,TRUE
"68",35.1634107,-111.9475859,6059,TRUE
"69",35.2779817,-110.3798989,6060,TRUE
"70",35.5302347,-109.8516089,6061,TRUE
"71",34.7733727,-112.6192267,6064,TRUE
"72",34.3566847,-111.1008299,6065,TRUE
"73",34.7,-110.7666667,6066,TRUE
"74",34.1153987,-109.9154509,6067,TRUE
"75",33.8668667,-109.1657669,6073,TRUE
"76",36.6901017,-113.4587859,6101,TRUE
"77",36.6095467,-111.0768659,6103,TRUE
"78",36.3019687,-109.1965869,6105,TRUE
"79",35.2307957,-112.5859679,6108,TRUE
"80",34.8379964,-111.4382855,6115,TRUE
"81",34.6116178,-110.3781682,6116,TRUE
"82",33.6103817,-109.1063079,6123,TRUE
"83",35.5413048,-109.3232177,6161,TRUE
"84",49.29379,-114.73244,11003,TRUE
"85",49.46161,-115.51624,11004,TRUE
"86",49.2998,-116.66111,11005,TRUE
"87",49.14681,-117.25726,11006,TRUE
"88",49.77716,-118.14029,11007,TRUE
"89",49.44594,-119.07822,11008,TRUE
"90",49.15319,-120.59727,11009,TRUE
"91",49.29488,-121.68847,11010,TRUE
"92",49.18402,-122.53478,11011,TRUE
"93",50.2456,-114.9578,11015,TRUE
"94",50.23927,-115.87449,11016,TRUE
"95",50.92435,-116.47839,11017,TRUE
"96",50.03801,-117.20573,11018,TRUE
"97",50.44063,-118.74332,11019,TRUE
"98",50.67375,-119.32095,11020,TRUE
"99",50.28285,-120.69166,11021,TRUE
"100",50.02257,-121.09934,11022,TRUE
"101",50.7898,-122.22407,11023,TRUE
"102",51.32189,-116.98707,11029,TRUE
"103",51.50424,-117.41691,11030,TRUE
"104",51.67589,-118.63605,11031,TRUE
"105",51.03674,-119.39066,11032,TRUE
"106",51.38704,-120.71029,11033,TRUE
"107",51.41319,-121.97944,11034,TRUE
"108",51.56289,-123.69749,11036,TRUE
"109",51.48959,-124.39194,11037,TRUE
"110",52.52649,-119.11384,11042,TRUE
"111",52.09082,-120.79386,11043,TRUE
"112",52.89753,-121.33773,11044,TRUE
"113",52.14952,-122.06768,11045,TRUE
"114",52.2551,-123.52471,11046,TRUE
"115",52.51026,-125.40723,11048,TRUE
"116",53.27895,-120.0785,11053,TRUE
"117",53.03893,-121.98128,11054,TRUE
"118",53.08394,-119.67144,11058,TRUE
"119",50.63278,-116.05594,11116,TRUE
"120",51.249,-116.67451,11118,TRUE
"121",51.67589,-118.63605,11131,TRUE
"122",51.38704,-120.71029,11133,TRUE
"123",49.64847,-115.64972,11204,TRUE
"124",49.07317,-116.52268,11205,TRUE
"125",49.50856,-117.61742,11206,TRUE
"126",49.04169,-118.47504,11207,TRUE
"127",49.59762,-119.72963,11208,TRUE
"128",49.1322,-120.29275,11209,TRUE
"129",49.04834,-121.97367,11210,TRUE
"130",49.23117,-122.68951,11211,TRUE
"131",50.6492,-115.84356,11216,TRUE
"132",50.33732,-116.99999,11218,TRUE
"133",50.26615,-119.08702,11220,TRUE
"134",50.22497,-120.61948,11221,TRUE
"135",50.88093,-121.82873,11222,TRUE
"136",50.14379,-122.95793,11223,TRUE
"137",51.41655,-117.00095,11229,TRUE
"138",51.18085,-117.76182,11230,TRUE
"139",51.41576,-119.43477,11232,TRUE
"140",51.31666,-120.14999,11233,TRUE
"141",51.97885,-121.46523,11234,TRUE
"142",51.95592,-122.40933,11235,TRUE
"143",51.79483,-123.07011,11236,TRUE
"144",51.98254,-124.36813,11237,TRUE
"145",52.47331,-121.38518,11244,TRUE
"146",52.12432,-122.34963,11245,TRUE
"147",52.25749,-125.08943,11248,TRUE
"148",49.72421,-115.79342,11304,TRUE
"149",49.03906,-120.38993,11309,TRUE
"150",49.00246,-121.06323,11310,TRUE
"151",49.24412,-122.68952,11311,TRUE
"152",51.581696,-122.254931,11335,TRUE
"153",49.70977,-118.77692,11407,TRUE
"154",49.10741,-119.27952,11408,TRUE
"155",49.77692,-120.8548,11409,TRUE
"156",49.02589,-121.38798,11410,TRUE
"157",49.18402,-122.53478,11411,TRUE
"158",50.21164,-118.77176,11419,TRUE
"159",50.81583,-119.08629,11420,TRUE
"160",50.78927,-121.61208,11422,TRUE
"161",50.43183,-122.25638,11423,TRUE
"162",51.71637,-117.52988,11430,TRUE
"163",49.8336317,-121.571998,11510,TRUE
"164",49.928775,-122.400526,11511,TRUE
"165",49.25746,-119.5261,11608,TRUE
"166",49.40133,-120.22432,11609,TRUE
"167",49.129994,-122.029039,11611,TRUE
"168",50.57455,-120.08938,11621,TRUE
"169",50.24223,-121.5819,11622,TRUE
"170",49.72025,-120.14918,11709,TRUE
"171",50.13425,-120.9503,11721,TRUE
"172",49.37134,-117.94334,11900,TRUE
"173",41.8223332,-123.0047055,14001,TRUE
"174",41.1419727,-122.5264669,14002,TRUE
"175",40.3520163,-122.3059647,14007,TRUE
"176",39.5232837,-122.9409709,14011,TRUE
"177",38.3563447,-120.2121659,14017,TRUE
"178",38.3432387,-119.8362579,14018,TRUE
"179",37.3670857,-119.6302109,14022,TRUE
"180",37.1720925,-118.0220022,14023,TRUE
"181",36.7712237,-119.4395069,14027,TRUE
"182",36.2677648,-118.9924775,14028,TRUE
"183",36.1558717,-117.8859479,14030,TRUE
"184",34.8404587,-118.5635609,14040,TRUE
"185",33.9285177,-117.1214679,14046,TRUE
"186",33.3988807,-116.8011859,14047,TRUE
"187",36.6315997,-119.3047559,14054,TRUE
"188",37.2267497,-117.7611699,14058,TRUE
"189",41.6796987,-120.7128219,14073,TRUE
"190",41.2017931,-123.8016231,14074,TRUE
"191",39.7846537,-120.6326679,14078,TRUE
"192",39.7633427,-122.2390059,14080,TRUE
"193",38.7754607,-119.8237379,14082,TRUE
"194",37.8002217,-118.5296169,14084,TRUE
"195",38.5562592,-120.2906994,14095,TRUE
"196",38.1752167,-119.1943049,14096,TRUE
"197",40.5164906,-122.3819302,14097,TRUE
"198",34.5675322,-118.55729,14103,TRUE
"199",34.2581397,-118.1049598,14104,TRUE
"200",33.6408199,-117.579092,14105,TRUE
"201",33.1990869,-116.7862853,14106,TRUE
"202",33.6681143,-116.6706725,14107,TRUE
"203",34.3863889,-117.69055,14111,TRUE
"204",34.5208799,-117.9406162,14112,TRUE
"205",36.5074727,-118.0989909,14116,TRUE
"206",36.4664267,-118.6547779,14117,TRUE
"207",33.6484217,-117.4101409,14119,TRUE
"208",33.5004607,-116.7989429,14126,TRUE
"209",34.1748887,-117.6766129,14129,TRUE
"210",36.8189424,-118.9088976,14132,TRUE
"211",34.6685951,-118.3953543,14133,TRUE
"212",39.5508277,-122.0649918,14148,TRUE
"213",41.2351468,-120.3368295,14151,TRUE
"214",37.6375765,-118.6550657,14154,TRUE
"215",37.7472667,-119.8035199,14156,TRUE
"216",39.6153759,-120.4258218,14158,TRUE
"217",40.6589377,-123.0337989,14164,TRUE
"218",41.7332787,-120.3753129,14165,TRUE
"219",41.3028427,-123.5376359,14167,TRUE
"220",41.8224004,-122.0111142,14168,TRUE
"221",41.2323207,-122.1355519,14169,TRUE
"222",38.2592757,-119.2218859,14170,TRUE
"223",41.3813232,-123.4877394,14174,TRUE
"224",41.4000979,-122.0499734,14175,TRUE
"225",41.5295757,-120.1718519,14177,TRUE
"226",40.0279597,-122.6387259,14179,TRUE
"227",40.2017613,-120.623502,14181,TRUE
"228",39.5602197,-120.8280109,14185,TRUE
"229",38.7694117,-120.4473869,14188,TRUE
"230",37.4158007,-118.0043109,14192,TRUE
"231",41.7401687,-122.6334149,14198,TRUE
"232",37.2556212,-119.1614638,14205,TRUE
"233",33.5014318,-116.7979649,14226,TRUE
"234",34.971073,-118.148742,14240,TRUE
"235",41.309013,-123.53229,14267,TRUE
"236",34.0809816,-116.8865694,14313,TRUE
"237",41.3035057,-123.5321729,14402,TRUE
"238",41.0054247,-122.6175379,14403,TRUE
"239",41.1491686,-122.3173197,14404,TRUE
"240",41.8699632,-120.5011538,14407,TRUE
"241",41.0534621,-120.4745547,14408,TRUE
"242",40.8031297,-123.4827189,14409,TRUE
"243",40.7168927,-122.6362459,14410,TRUE
"244",40.1803227,-122.8597869,14411,TRUE
"245",40.0402279,-120.9961818,14415,TRUE
"246",39.5112797,-120.1772919,14417,TRUE
"247",37.4618753,-119.7938035,14422,TRUE
"248",36.0105997,-118.1213609,14423,TRUE
"249",37.77678,-119.0168752,14426,TRUE
"250",41.7045577,-123.8982699,14428,TRUE
"251",41.0822737,-123.0816729,14429,TRUE
"252",40.4903837,-123.0732879,14431,TRUE
"253",39.7978141,-120.139403,14433,TRUE
"254",38.1700196,-120.0376959,14434,TRUE
"255",40.8879703,-123.6046832,14435,TRUE
"256",40.1541637,-120.5453404,14436,TRUE
"257",39.382586,-122.551903,14437,TRUE
