"","latitude","longitude","stateroute","optional"
"1",51.46021,-116.22023,4017,TRUE
"2",36.4118157,-113.3253169,6001,TRUE
"3",36.7313947,-112.0460509,6002,TRUE
"4",36.1623537,-111.3865819,6003,TRUE
"5",36.5612867,-110.5019459,6004,TRUE
"6",36.5089267,-109.4726859,6005,TRUE
"7",35.5156177,-113.2016679,6007,TRUE
"8",35.7549067,-112.8721919,6008,TRUE
"9",35.3950617,-111.5777809,6009,TRUE
"10",35.8687197,-110.6230399,6010,TRUE
"11",35.678979,-109.2046208,6011,TRUE
"12",34.6437087,-112.4327389,6014,TRUE
"13",34.8492047,-111.4342499,6015,TRUE
"14",34.6673667,-110.3230139,6016,TRUE
"15",34.4781336,-109.6046705,6017,TRUE
"16",33.8114477,-110.9051519,6022,TRUE
"17",33.6100527,-109.1067429,6023,TRUE
"18",31.8181957,-109.6948089,6033,TRUE
"19",36.2863797,-113.0649869,6051,TRUE
"20",36.3131479,-112.0319722,6052,TRUE
"21",36.9132282,-111.4526999,6053,TRUE
"22",36.3915637,-110.8794319,6054,TRUE
"23",36.3599237,-109.6437909,6055,TRUE
"24",35.0556327,-112.2188339,6058,TRUE
"25",35.1634107,-111.9475859,6059,TRUE
"26",35.2779817,-110.3798989,6060,TRUE
"27",35.5302347,-109.8516089,6061,TRUE
"28",34.7733727,-112.6192267,6064,TRUE
"29",34.3566847,-111.1008299,6065,TRUE
"30",34.7,-110.7666667,6066,TRUE
"31",34.1153987,-109.9154509,6067,TRUE
"32",33.8177037,-111.6398389,6071,TRUE
"33",33.1754789,-110.5290913,6072,TRUE
"34",33.8668667,-109.1657669,6073,TRUE
"35",31.6464055,-109.4732045,6083,TRUE
"36",36.6901017,-113.4587859,6101,TRUE
"37",36.6095467,-111.0768659,6103,TRUE
"38",36.3019687,-109.1965869,6105,TRUE
"39",35.5541565,-113.3760172,6107,TRUE
"40",35.2307957,-112.5859679,6108,TRUE
"41",34.8379964,-111.4382855,6115,TRUE
"42",34.6116178,-110.3781682,6116,TRUE
"43",33.5656117,-110.9464649,6122,TRUE
"44",33.6103817,-109.1063079,6123,TRUE
"45",31.9825267,-109.2013399,6133,TRUE
"46",35.5413048,-109.3232177,6161,TRUE
"47",33.178809,-110.215069,6172,TRUE
"48",31.75871,-109.73797,6233,TRUE
